FIRST_LINE,INFECTION_DURATION_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
1,1,0.5,3.224657534,10.48219178,13.60547945
1,1,0.5,4.063013699,9.728767123,12.42739726
1,1,0.5,4.663013699,10.39726027,13.61917808
1,1,0.5,7.591780822,13.23013699,16.45205479
1,1,0.5,3.975342466,10.79178082,13.90958904
1,1,0.5,3.528767123,8.794520548,11.75616438
1,1,0.5,5.64109589,13.61917808,16.87671233
1,1,0.5,3.605479452,10.4109589,13.46575342
1,1,0.5,4.380821918,10.34246575,13.53972603
1,1,0.5,6.375342466,12.06027397,14.89863014
1,1,0.5,3.597260274,11.05205479,13.99178082
1,1,0.5,6.17260274,12.12328767,14.64931507
1,1,0.5,4.169863014,9.701369863,12.6630137
1,1,0.5,4.55890411,10.54246575,13.49315068
1,1,0.5,4.093150685,9.123287671,11.95342466
1,1,0.5,3.720547945,8.326027397,11.53424658
1,1,0.5,3.345205479,9.049315068,12.14794521
1,1,0.5,5.295890411,11.3369863,14.13150685
1,1,0.5,3.808219178,9.315068493,12.3890411
1,1,0.5,5.821917808,12.37534247,15.16712329
1,1,0.5,3.616438356,11.16712329,14.26027397
1,1,0.5,4.290410959,9.638356164,12.52876712
1,1,0.5,5.073972603,10.55068493,13.70684932
1,1,0.5,2.060273973,8.268493151,11.32876712
1,1,0.5,3.210958904,10.09863014,13.14794521
1,1,0.5,4.057534247,10.12054795,12.83287671
1,1,0.5,4.142465753,9.810958904,12.89589041
1,1.1,0,11.76986301,18.92876712,22.35342466
1,1.1,0,11.84383562,28.4630137,32.02191781
1,1.1,0,23.22465753,37.21643836,45
1,1.1,0,19.33150685,28.93150685,32.97260274
1,1.1,0,12.8,18.99178082,22.37808219
1,1.1,0,15.50958904,35.33150685,38.89863014
1,1.1,0,33.23287671,39.41369863,45
1,1.1,0,20.75342466,28.53972603,31.88493151
1,1.1,0,15.24931507,20.95068493,23.96438356
1,1.1,0,13.61917808,22.09863014,25.5260274
1,1.1,0,11.88767123,21.84657534,25.15890411
1,1.1,0,9.739726027,15.5260274,18.22465753
1,1.1,0,5.780821918,12.03561644,15.83835616
1,1.1,0,15.8739726,45,45
1,1.1,0,20.77260274,28.08767123,31.07123288
1,1.1,0,37.45753425,45,45
1,1.1,0,12.3260274,19.13972603,22.50136986
1,1.1,0,21.50136986,37.38630137,45
1,1.1,0,33.09863014,45,45
1,1.1,0,14.66849315,23.88767123,27.56164384
1,1.1,0,22.34794521,30.50958904,33.84383562
1,1.1,0,6.794520548,16.18356164,19.58630137
1,1.1,0,5.873972603,13.07945205,15.92054795
1,1.1,0,7.37260274,13.84109589,17.14794521
1,1.1,0,15.48767123,27.95068493,31.18082192
1,1.1,0,28.76438356,36.62465753,39.60273973
1,1.1,0,19.51232877,26.65753425,29.82465753
1,1.1,0,11.01917808,18.26027397,21.69041096
1,1.1,0,25.69863014,31.16712329,34.3260274
1,1.1,0,7.819178082,14.45205479,17.63287671
1,1.1,0,15.98082192,23.23287671,26.65205479
1,1.1,0,17.93150685,26.08767123,29.40273973
1,1.1,0,15.50136986,45,45
1,1.1,0,15.97808219,22.69589041,26.12328767
1,1.1,0,45,45,45
1,1.1,0,45,45,45
1,1.1,0,14.69863014,21.92054795,24.80547945
1,1.1,0,18.15616438,28.25479452,31.58356164
1,1.1,0,14.60547945,29.36986301,32.41643836
1,1.1,0,9.912328767,16.14246575,19.44383562
1,1.1,0,15.20547945,21.82191781,25.79452055
1,1.1,0,23.75068493,30.89589041,33.68219178
1,1.1,0,15.15068493,22.4109589,26.15890411
1,1.1,0,13.54794521,24.3369863,27.76438356
1,1.1,0,12.4109589,20.54246575,23.76438356
1,1.1,0,8.178082192,16.00273973,18.82191781
1,1.1,0,9.457534247,16.1890411,19.34520548
1,1.1,0,11.66027397,18.52876712,21.63835616
1,1.1,0,9.136986301,26.78356164,30.41369863
1,1.1,0,11.14246575,17.00547945,19.90958904
1,1.1,0.01,18.4109589,26.9369863,29.63835616
1,1.1,0.01,35.26849315,45,45
1,1.1,0.01,24.5260274,30.55890411,33.62191781
1,1.1,0.01,24.31506849,31.94794521,35.35890411
1,1.1,0.01,14.49041096,45,45
1,1.1,0.01,10.19726027,20.72328767,24.3890411
1,1.1,0.01,9.391780822,16.02739726,19.2739726
1,1.1,0.01,23.03561644,33.39178082,36.15068493
1,1.1,0.01,5.783561644,12.31232877,15.22191781
1,1.1,0.01,23.68767123,32.47945205,36.05205479
1,1.1,0.01,13.3260274,20.14246575,23.28493151
1,1.1,0.01,5.323287671,10.97260274,14.28493151
1,1.1,0.01,17.55890411,24.21643836,27.82739726
1,1.1,0.01,12.26575342,18.15890411,20.99178082
1,1.1,0.01,45,45,45
1,1.1,0.01,10.45479452,18.84657534,22.51780822
1,1.1,0.01,14.38630137,21.17534247,23.71780822
1,1.1,0.01,5.493150685,13.4630137,16.9260274
1,1.1,0.01,26.16438356,35.6109589,38.85205479
1,1.1,0.01,20.07945205,27.31506849,30.66575342
1,1.1,0.01,7.750684932,14.80273973,18.04931507
1,1.1,0.01,35.51232877,45,45
1,1.1,0.01,11.98356164,20.19726027,23.22739726
1,1.1,0.01,12.7260274,19.58630137,22.42191781
1,1.1,0.01,11.35616438,20.64109589,24.11780822
1,1.1,0.01,16.50684932,23.16712329,26.20273973
1,1.1,0.01,25.07671233,45,45
1,1.1,0.01,11.64931507,22.1260274,25.11780822
1,1.1,0.01,35.29041096,45,45
1,1.1,0.01,29.64657534,36.99452055,39.91506849
1,1.1,0.01,27.21917808,34.08767123,37.15890411
1,1.1,0.01,26.12876712,32.88767123,36.12328767
1,1.1,0.01,17.89041096,27.32328767,31.24931507
1,1.1,0.01,30.5260274,36.33150685,39.7369863
1,1.1,0.01,11.21643836,21.16164384,24.64931507
1,1.1,0.01,16.01369863,22.61643836,25.60273973
1,1.1,0.01,8.095890411,14.95342466,18.12876712
1,1.1,0.01,23.56712329,31.40821918,35.0109589
1,1.1,0.01,13.63013699,19.60821918,22.63835616
1,1.1,0.01,7.4,14.36986301,18.04657534
1,1.1,0.01,26.06027397,35.28767123,38.35068493
1,1.1,0.01,8.638356164,14.87671233,18.17534247
1,1.1,0.01,10.76712329,20.02191781,23.63013699
1,1.1,0.01,15.42465753,21.96986301,25.92328767
1,1.1,0.01,14.45479452,21.35616438,24.97534247
1,1.1,0.01,24.81917808,31.75342466,35.2
1,1.1,0.01,12.64109589,18.76164384,22.0739726
1,1.1,0.01,45,45,45
1,1.1,0.01,28.24109589,45,45
1,1.1,0.01,9.997260274,16.54520548,19.69315068
1,1.1,0.1,8.915068493,13.48493151,16.6
1,1.1,0.1,6.81369863,15.9369863,19.2630137
1,1.1,0.1,4.871232877,11.53150685,14.94794521
1,1.1,0.1,8.087671233,13.61643836,16.25753425
1,1.1,0.1,8.17260274,14.98082192,18.27123288
1,1.1,0.1,9.249315068,15.5890411,18.24931507
1,1.1,0.1,5.698630137,13.29589041,16.80273973
1,1.1,0.1,14.95342466,20.73972603,24.34520548
1,1.1,0.1,9.523287671,17.19178082,20.23013699
1,1.1,0.1,6.671232877,12.2,15.55890411
1,1.1,0.1,9.402739726,17.18082192,20.42465753
1,1.1,0.1,9.175342466,15.07123288,18.49863014
1,1.1,0.1,11.15068493,19.00547945,22.4
1,1.1,0.1,7.717808219,14.02465753,17.06027397
1,1.1,0.1,5.698630137,13.02191781,15.71232877
1,1.1,0.1,11.87945205,19.81369863,23.15342466
1,1.1,0.1,8.597260274,14.53424658,17.92876712
1,1.1,0.1,5.369863014,12.82191781,16.15616438
1,1.1,0.1,5.98630137,11.31232877,14.42191781
1,1.1,0.1,6.093150685,12.54794521,15.75342466
1,1.1,0.1,6.964383562,14.24383562,17.4630137
1,1.1,0.1,7.145205479,13.7260274,17.03287671
1,1.1,0.1,14.91506849,22.60821918,25.72876712
1,1.1,0.1,7.991780822,13.81369863,17.10684932
1,1.1,0.1,14.03287671,19.31506849,22.50410959
1,1.1,0.1,9.438356164,15.88767123,19.78630137
1,1.1,0.1,12.3260274,19.46027397,22.61369863
1,1.1,0.1,7.005479452,13.26849315,16.85205479
1,1.1,0.1,9.375342466,16.08493151,19.88219178
1,1.1,0.1,10.28767123,16.21917808,19.2
1,1.1,0.1,5.808219178,12.44383562,15.87945205
1,1.1,0.1,3.687671233,10.89589041,13.81369863
1,1.1,0.1,5.942465753,13.52328767,16.56986301
1,1.1,0.1,8.44109589,16.49589041,19.55068493
1,1.1,0.1,5.104109589,11.27671233,14.26027397
1,1.1,0.1,13.96164384,26.55890411,30.12328767
1,1.1,0.1,11.56712329,17.60547945,20.57260274
1,1.1,0.1,7.871232877,14.5890411,17.89863014
1,1.1,0.1,7.761643836,15.78356164,19.22191781
1,1.1,0.1,4.367123288,10.79452055,14.09041096
1,1.1,0.1,6.819178082,12.97808219,16.7890411
1,1.1,0.1,8.539726027,15.08493151,17.70958904
1,1.1,0.1,10.71780822,18.6109589,21.86027397
1,1.1,0.1,7.528767123,13.31506849,16.47671233
1,1.1,0.1,4.473972603,10.43561644,13.67671233
1,1.1,0.1,4.717808219,10.90136986,14.22191781
1,1.1,0.1,7.78630137,18.4,21.55342466
1,1.1,0.1,8.473972603,14.96712329,18.47671233
1,1.1,0.1,10.7260274,16.75342466,20.76438356
1,1.1,0.1,3.679452055,10.30410959,13.65753425
1,1.1,0.25,6.421917808,14.21917808,17.61643836
1,1.1,0.25,6.923287671,14.5890411,18.34520548
1,1.1,0.25,5.767123288,11.37534247,14.58356164
1,1.1,0.25,6.8,12.99178082,17.08219178
1,1.1,0.25,6.967123288,13.44109589,16.74520548
1,1.1,0.25,4.668493151,10.55068493,13.44931507
1,1.1,0.25,3.876712329,9.734246575,13.29589041
1,1.1,0.25,5.120547945,11.03287671,14.36712329
1,1.1,0.25,5.147945205,11.08219178,14.57808219
1,1.1,0.25,4.756164384,13.55890411,16.90136986
1,1.1,0.25,6.112328767,12.50410959,15.59452055
1,1.1,0.25,5.832876712,13.77808219,16.73972603
1,1.1,0.25,4.008219178,10.18356164,13.14794521
1,1.1,0.25,10.08767123,16.56164384,19.64657534
1,1.1,0.25,5.594520548,11.98082192,15.03013699
1,1.1,0.25,5.575342466,12.10684932,15.30136986
1,1.1,0.25,7.331506849,13.96438356,16.95342466
1,1.1,0.25,9.024657534,16.13150685,19.01917808
1,1.1,0.25,4.556164384,13.90684932,17.52876712
1,1.1,0.25,3.356164384,9.942465753,13.17534247
1,1.1,0.25,5.443835616,15.0109589,17.94794521
1,1.1,0.25,6.126027397,14.0630137,17.31232877
1,1.1,0.25,5.531506849,14.65753425,17.54246575
1,1.1,0.25,8.652054795,14.62465753,18.01643836
1,1.1,0.25,5.21369863,13.12876712,16.71232877
1,1.1,0.25,6.353424658,14.52054795,17.72876712
1,1.1,0.25,4.019178082,9.676712329,13.4739726
1,1.1,0.25,5.62739726,12.35342466,15.18082192
1,1.1,0.25,6.523287671,13.39178082,16.35068493
1,1.1,0.25,8.191780822,15.95616438,19.38630137
1,1.1,0.25,6.271232877,12.66849315,15.59452055
1,1.1,0.25,4.64109589,12.10684932,14.89315068
1,1.1,0.25,4.969863014,12.17534247,15.59452055
1,1.1,0.25,4.742465753,10.50958904,13.49315068
1,1.1,0.25,3.665753425,9.189041096,12.17534247
1,1.1,0.25,4.630136986,11.21643836,14.61643836
1,1.1,0.25,7.969863014,13.53150685,17.4
1,1.1,0.25,8.728767123,16.15342466,19.3890411
1,1.1,0.25,8.208219178,14.64109589,17.91232877
1,1.1,0.25,5.575342466,12.20547945,15.70410959
1,1.1,0.25,5.98630137,11.66849315,14.81369863
1,1.1,0.25,5.24109589,12.98082192,16.33150685
1,1.1,0.25,7.380821918,14.30136986,17.16438356
1,1.1,0.25,7.115068493,12.28767123,15.59726027
1,1.1,0.25,6.553424658,13.6,17.09589041
1,1.1,0.25,7.249315068,14.32054795,17.35342466
1,1.1,0.25,8.02739726,14.73150685,17.81369863
1,1.1,0.25,6.975342466,13.97808219,16.78356164
1,1.1,0.25,7.526027397,13.68493151,17.05205479
1,1.1,0.25,7.301369863,15.31506849,19.05753425
1,1.1,0.5,4.397260274,10.59726027,13.8109589
1,1.1,0.5,4.583561644,12.08219178,15.31232877
1,1.1,0.5,4.545205479,11.72328767,14.75616438
1,1.1,0.5,6.17260274,12.92054795,16.1369863
1,1.1,0.5,3.64109589,9.142465753,12.74520548
1,1.1,0.5,5.21369863,10.9890411,14.40273973
1,1.1,0.5,3.542465753,9.624657534,12.79178082
1,1.1,0.5,3.58630137,9.756164384,13.96986301
1,1.1,0.5,4.928767123,10.79726027,13.95342466
1,1.1,0.5,2.854794521,8.712328767,11.91232877
1,1.1,0.5,3.723287671,9.339726027,12.20273973
1,1.1,0.5,5.065753425,11.83013699,14.65753425
1,1.1,0.5,3.652054795,10.43013699,13.54794521
1,1.1,0.5,3.323287671,10.09315068,13.65753425
1,1.1,0.5,4.323287671,10.85753425,14.50684932
1,1.1,0.5,3.361643836,10.01917808,13.34520548
1,1.1,0.5,6.153424658,12.84383562,16.0739726
1,1.1,0.5,4.347945205,10.36438356,13.66027397
1,1.1,0.5,3.945205479,11.49041096,14.76986301
1,1.1,0.5,4.745205479,10.87123288,14.23287671
1,1.1,0.5,4.728767123,10.77534247,14.09041096
1,1.1,0.5,4.934246575,12.29041096,15.78082192
1,1.1,0.5,5.243835616,12.08493151,15.63013699
1,1.1,0.5,4.156164384,10.24383562,13.37260274
1,1.1,0.5,4.917808219,11.01917808,14.03013699
1,1.1,0.5,3.821917808,11.42191781,14.77534247
1,1.1,0.5,3.8,11.15616438,14.31232877
1,1.1,0.5,5.126027397,11.76438356,15.04657534
1,1.1,0.5,3.479452055,10.69041096,13.74246575
1,1.1,0.5,4.835616438,10.61369863,14.77808219
1,1.1,0.5,4.161643836,10.56986301,13.99726027
1,1.1,0.5,3.564383562,10.17260274,13.48767123
1,1.1,0.5,4.24109589,10.06027397,13.8630137
1,1.1,0.5,4.909589041,11.58082192,14.63013699
1,1.1,0.5,4.095890411,10.41369863,13.55616438
1,1.1,0.5,4.246575342,10.23835616,13.07671233
1,1.1,0.5,4.197260274,11.90136986,15.19452055
1,1.1,0.5,2.97260274,9.021917808,12.61369863
1,1.1,0.5,5.857534247,12.88219178,16.35342466
1,1.1,0.5,4.57260274,11.83013699,14.89589041
1,1.1,0.5,6.769863014,14.04931507,17.44109589
1,1.1,0.5,2.542465753,7.726027397,10.95616438
1,1.1,0.5,4.975342466,11.89041096,14.60821918
1,1.1,0.5,5.060273973,10.73150685,13.80547945
1,1.1,0.5,5.361643836,12.34520548,15.69315068
1,1.1,0.5,3.123287671,12.01369863,14.88219178
1,1.1,0.5,4.449315068,9.44109589,12.89315068
1,1.1,0.5,2.906849315,8.843835616,11.47945205
1,1.1,0.5,5.38630137,11.27945205,14.22465753
1,1.1,0.5,4.142465753,11.71232877,14.61917808
1,1.2,0,34.60821918,45,45
1,1.2,0,14.81369863,22.52054795,26.04109589
1,1.2,0,10.03013699,17.49863014,20.96712329
1,1.2,0,15.23835616,21.79726027,24.8739726
1,1.2,0,33.47671233,45,45
1,1.2,0,45,45,45
1,1.2,0,10.42739726,19.63013699,22.58630137
1,1.2,0,23.75068493,30.89589041,34.70684932
1,1.2,0,13.31780822,22.52328767,25.92328767
1,1.2,0,45,45,45
1,1.2,0,18.19178082,45,45
1,1.2,0,22.76438356,30.05753425,32.9260274
1,1.2,0,45,45,45
1,1.2,0,25.72054795,33.06849315,36.76712329
1,1.2,0,45,45,45
1,1.2,0,15.84931507,23.4739726,27.2109589
1,1.2,0,6.317808219,11.90684932,14.66027397
1,1.2,0,18.53424658,27.25479452,30.8
1,1.2,0,15.15068493,45,45
1,1.2,0,12.51506849,18.38082192,21.86027397
1,1.2,0,23.65753425,31.56438356,34.76986301
1,1.2,0,25.80273973,33.40547945,37.00547945
1,1.2,0,11.80547945,18.68767123,22.86849315
1,1.2,0,16.74520548,23.08219178,26.08493151
1,1.2,0,9.816438356,16.65753425,19.56164384
1,1.2,0,13.61369863,26.15068493,30.24931507
1,1.2,0,13.83013699,22.15068493,26.04109589
1,1.2,0,20.02191781,30.06027397,33.37534247
1,1.2,0,20.65479452,45,45
1,1.2,0,29.99452055,36.7890411,45
1,1.2,0,12.73972603,23.56438356,27.39452055
1,1.2,0,19.75342466,27.95068493,31.70136986
1,1.2,0,28.42739726,37.04383562,45
1,1.2,0,12.78082192,31.44109589,35.70410959
1,1.2,0,22.98630137,29.98630137,33.14520548
1,1.2,0,17.71232877,26.47945205,30.3369863
1,1.2,0,11.42465753,23.45753425,27.38630137
1,1.2,0,16.42191781,22.7260274,25.91232877
1,1.2,0,38.30958904,45,45
1,1.2,0,22.92876712,45,45
1,1.2,0,22.95342466,33.92876712,37.6109589
1,1.2,0,18.90136986,45,45
1,1.2,0,45,45,45
1,1.2,0,22.51780822,34.43013699,37.58082192
1,1.2,0,15.43013699,24.26575342,27.21643836
1,1.2,0,22.13424658,29.94246575,33.63835616
1,1.2,0,45,45,45
1,1.2,0,22.43013699,32.2739726,35.9890411
1,1.2,0,13.80547945,20.78356164,24.70136986
1,1.2,0,29.01917808,45,45
1,1.2,0.01,13.60273973,22.16712329,26.20273973
1,1.2,0.01,9.912328767,19.61917808,22.61369863
1,1.2,0.01,15.67123288,24.8630137,28.17808219
1,1.2,0.01,8.452054795,16.93424658,20.62191781
1,1.2,0.01,23.95068493,31.79726027,35.67671233
1,1.2,0.01,7.6,16.87123288,20.73424658
1,1.2,0.01,15.56712329,24.45479452,27.68493151
1,1.2,0.01,19.36986301,27.0109589,30.20821918
1,1.2,0.01,21.07671233,29.05205479,32.75342466
1,1.2,0.01,20.79452055,28.85753425,31.66027397
1,1.2,0.01,18.50958904,25.43013699,28.75890411
1,1.2,0.01,21.93972603,37.01917808,45
1,1.2,0.01,26.14246575,33.9369863,37.01643836
1,1.2,0.01,10.44931507,16.50410959,19.86575342
1,1.2,0.01,21.29589041,35.08219178,38.6739726
1,1.2,0.01,7.8,14.24109589,17.41917808
1,1.2,0.01,7.860273973,14.55616438,17.87671233
1,1.2,0.01,27.94246575,35.40547945,39.2109589
1,1.2,0.01,13.75616438,20.45205479,23.69589041
1,1.2,0.01,18.46575342,31.55342466,34.67123288
1,1.2,0.01,13.66027397,21.43835616,25.29315068
1,1.2,0.01,24.77260274,32.1260274,35.36438356
1,1.2,0.01,27.14246575,33.57534247,36.70958904
1,1.2,0.01,9.832876712,16.5260274,20.0630137
1,1.2,0.01,19.19726027,39.13424658,45
1,1.2,0.01,9.397260274,17.42739726,21.27945205
1,1.2,0.01,24.43013699,31.95068493,35.38630137
1,1.2,0.01,10.77534247,19.84383562,23.28493151
1,1.2,0.01,10.46575342,17.7369863,20.79178082
1,1.2,0.01,7.553424658,16.03013699,19.77808219
1,1.2,0.01,45,45,45
1,1.2,0.01,16.30958904,24.06027397,27.36986301
1,1.2,0.01,7.663013699,16.8109589,19.62465753
1,1.2,0.01,9.016438356,17.24657534,20.44657534
1,1.2,0.01,23.83561644,32.15890411,35.71506849
1,1.2,0.01,21.2,29.72876712,32.78356164
1,1.2,0.01,19.99452055,27.09041096,30.41643836
1,1.2,0.01,18.38082192,26.12328767,29.5260274
1,1.2,0.01,39.54246575,45,45
1,1.2,0.01,31.03561644,39.80821918,45
1,1.2,0.01,15.62465753,23.30684932,26.46849315
1,1.2,0.01,18.36164384,26.17534247,30.21643836
1,1.2,0.01,9.767123288,17.05479452,20.35890411
1,1.2,0.01,16.05479452,23.50410959,26.59178082
1,1.2,0.01,45,45,45
1,1.2,0.01,14.77808219,22.52054795,25.88219178
1,1.2,0.01,28.14794521,36.13424658,39.87945205
1,1.2,0.01,19.24657534,26.63287671,29.96712329
1,1.2,0.01,23.94794521,35.00273973,39.2630137
1,1.2,0.01,13.16712329,22.58082192,26.16986301
1,1.2,0.1,9.854794521,17.45205479,21.23835616
1,1.2,0.1,7.315068493,15.37260274,19.06849315
1,1.2,0.1,10.15616438,18.38356164,21.75342466
1,1.2,0.1,9.745205479,17.96712329,21.67123288
1,1.2,0.1,10.93424658,17.87671233,21.54246575
1,1.2,0.1,11.43287671,18.89315068,22.62465753
1,1.2,0.1,6.068493151,17.6630137,21.84383562
1,1.2,0.1,12.50684932,19.17534247,22.01643836
1,1.2,0.1,8.378082192,15.02465753,18.33150685
1,1.2,0.1,10.15616438,18.44109589,22.00273973
1,1.2,0.1,14.12328767,22.35890411,25.70684932
1,1.2,0.1,6.367123288,13.72876712,17.26027397
1,1.2,0.1,6.846575342,17.39452055,20.89589041
1,1.2,0.1,10.07671233,19.62465753,23.27945205
1,1.2,0.1,11.34794521,19.26849315,22.48219178
1,1.2,0.1,8.619178082,15.89041096,19.26849315
1,1.2,0.1,8.361643836,14.71506849,18.12054795
1,1.2,0.1,8.197260274,16.03835616,19.39726027
1,1.2,0.1,7.235616438,14.9369863,17.9890411
1,1.2,0.1,11.05205479,24.78356164,28.20547945
1,1.2,0.1,10.04657534,19.09041096,22.86849315
1,1.2,0.1,8.506849315,15.24657534,18.49041096
1,1.2,0.1,8.509589041,15.94246575,19.50958904
1,1.2,0.1,6.515068493,12.80273973,16.29315068
1,1.2,0.1,5.690410959,14.49041096,18.2630137
1,1.2,0.1,7.871232877,16.97260274,20.43287671
1,1.2,0.1,5.824657534,13.15616438,16.60821918
1,1.2,0.1,6.367123288,13.49041096,17.21369863
1,1.2,0.1,12.46849315,22.36712329,26.16712329
1,1.2,0.1,6.317808219,16.28767123,20.24931507
1,1.2,0.1,9.356164384,18.61369863,22.23287671
1,1.2,0.1,9.761643836,16.43561644,19.70684932
1,1.2,0.1,14.32328767,21.49041096,24.70410959
1,1.2,0.1,5.17260274,16.15890411,19.62739726
1,1.2,0.1,13.01917808,20.03561644,22.99452055
1,1.2,0.1,10.41917808,19.10684932,22.63561644
1,1.2,0.1,8.794520548,17.55890411,21.2630137
1,1.2,0.1,9.709589041,19.51506849,23.5890411
1,1.2,0.1,12.48493151,18.47123288,21.92876712
1,1.2,0.1,4.156164384,11.45753425,14.87671233
1,1.2,0.1,11.69315068,18.61917808,22.41917808
1,1.2,0.1,6.304109589,13.06849315,16.37534247
1,1.2,0.1,16.32054795,29.68493151,33.2
1,1.2,0.1,6.4,15.54520548,19.21369863
1,1.2,0.1,11.28493151,19.25753425,23.24657534
1,1.2,0.1,9.810958904,15.6739726,19.3260274
1,1.2,0.1,7.545205479,14.30410959,17.85479452
1,1.2,0.1,10.57260274,18.8630137,22.18356164
1,1.2,0.1,13.29589041,20.56712329,23.44383562
1,1.2,0.1,6.534246575,15.12328767,18.38356164
1,1.2,0.25,7.646575342,14.65479452,18.4
1,1.2,0.25,7.624657534,14.54520548,18.02191781
1,1.2,0.25,5.715068493,12.72876712,16.61369863
1,1.2,0.25,4.134246575,11.94246575,15.76712329
1,1.2,0.25,4.78630137,12.24383562,15.48493151
1,1.2,0.25,2.830136986,9.073972603,12.86575342
1,1.2,0.25,9.843835616,18.36164384,21.30684932
1,1.2,0.25,5.323287671,13.55890411,16.79726027
1,1.2,0.25,5.035616438,13.67671233,17.33972603
1,1.2,0.25,8.77260274,15.61917808,19.02465753
1,1.2,0.25,7.917808219,14.97808219,18.55616438
1,1.2,0.25,7.753424658,14.69315068,18.16986301
1,1.2,0.25,6.052054795,13.02465753,16.13972603
1,1.2,0.25,5.021917808,12.28767123,16.10136986
1,1.2,0.25,7.347945205,15.29315068,18.87945205
1,1.2,0.25,6.81369863,13.12328767,16.75068493
1,1.2,0.25,9.739726027,18.05205479,21.32054795
1,1.2,0.25,6.430136986,16.57534247,19.75342466
1,1.2,0.25,7.939726027,16.63835616,20.36438356
1,1.2,0.25,8.104109589,14.44383562,17.33150685
1,1.2,0.25,9.246575342,17.4,21.06849315
1,1.2,0.25,7.01369863,13.66027397,17.12328767
1,1.2,0.25,7.071232877,14.57808219,17.85753425
1,1.2,0.25,3.983561644,11.34520548,15.03835616
1,1.2,0.25,5.145205479,13.31780822,16.44383562
1,1.2,0.25,4.580821918,13.51506849,16.94520548
1,1.2,0.25,9.863013699,17.51232877,21.08493151
1,1.2,0.25,8.090410959,14.76164384,18.49589041
1,1.2,0.25,6.257534247,13.24931507,16.61643836
1,1.2,0.25,8.301369863,15.5260274,18.82465753
1,1.2,0.25,5.230136986,11.45479452,15.49863014
1,1.2,0.25,4.610958904,12.76438356,15.99178082
1,1.2,0.25,9.57260274,16.1260274,19.83287671
1,1.2,0.25,5.830136986,12.63287671,16.3369863
1,1.2,0.25,6.810958904,12.69315068,15.87123288
1,1.2,0.25,7.942465753,16.17534247,19.39726027
1,1.2,0.25,6.049315068,15.10136986,18.39452055
1,1.2,0.25,7.745205479,16.7890411,20.31780822
1,1.2,0.25,4.978082192,12.15616438,15.9369863
1,1.2,0.25,6.969863014,17.48767123,20.75068493
1,1.2,0.25,6.638356164,13.84383562,17.14246575
1,1.2,0.25,5.063013699,14.42191781,17.94794521
1,1.2,0.25,5.671232877,12.76164384,16.60273973
1,1.2,0.25,12.94246575,20.51506849,23.93972603
1,1.2,0.25,7.832876712,14.72876712,18.43835616
1,1.2,0.25,5.17260274,12,15.32876712
1,1.2,0.25,4.75890411,10.97534247,14.98082192
1,1.2,0.25,9.260273973,17.27945205,20.55890411
1,1.2,0.25,11.75068493,19.2,22.66849315
1,1.2,0.25,7.767123288,16.38630137,20.23013699
1,1.2,0.5,4.720547945,11.70684932,15.10958904
1,1.2,0.5,3.254794521,10.17260274,13.37808219
1,1.2,0.5,6.156164384,12.8109589,16.33424658
1,1.2,0.5,4.394520548,12.11506849,15.46575342
1,1.2,0.5,4.654794521,11.48767123,14.77534247
1,1.2,0.5,2.991780822,10.23835616,13.29315068
1,1.2,0.5,4.01369863,10.96438356,14.2630137
1,1.2,0.5,3.238356164,9.093150685,12.79726027
1,1.2,0.5,4.405479452,12.38630137,16.15068493
1,1.2,0.5,4.284931507,11.82465753,15.12876712
1,1.2,0.5,5.093150685,13.13150685,16.29863014
1,1.2,0.5,4.38630137,12.02739726,15.85753425
1,1.2,0.5,5.424657534,12.70410959,16.55616438
1,1.2,0.5,3.704109589,11.57260274,15.01917808
1,1.2,0.5,4.553424658,11.43013699,14.45753425
1,1.2,0.5,3.62739726,8.821917808,12.14520548
1,1.2,0.5,5.550684932,11.6109589,15.35068493
1,1.2,0.5,5.378082192,12.97534247,17.22739726
1,1.2,0.5,4.81369863,12.48493151,16.12328767
1,1.2,0.5,4.306849315,10.75342466,14.51780822
1,1.2,0.5,2.84109589,10.18082192,13.65205479
1,1.2,0.5,3.852054795,11.68767123,15.69315068
1,1.2,0.5,5.21369863,11.75068493,15.03835616
1,1.2,0.5,3.684931507,10.43835616,14.26849315
1,1.2,0.5,5.515068493,12.34794521,15.38082192
1,1.2,0.5,3.37260274,10.04383562,13.48219178
1,1.2,0.5,4.660273973,10.51232877,13.31780822
1,1.2,0.5,5.630136986,12.82739726,16.62465753
1,1.2,0.5,4.482191781,11.16438356,14.58082192
1,1.2,0.5,4.21369863,11.20821918,14.60273973
1,1.2,0.5,4.509589041,13.45479452,16.43561644
1,1.2,0.5,4.660273973,11.32054795,15.38356164
1,1.2,0.5,5.602739726,12.54520548,15.90684932
1,1.2,0.5,4.81369863,11.83013699,15.47671233
1,1.2,0.5,3.720547945,9.660273973,12.73424658
1,1.2,0.5,5.021917808,10.45205479,14.07671233
1,1.2,0.5,4.37260274,11.77260274,15.03013699
1,1.2,0.5,2.421917808,9.364383562,12.2630137
1,1.2,0.5,3.22739726,11.1369863,14.53150685
1,1.2,0.5,6.38630137,13.49315068,17.23561644
1,1.2,0.5,6.687671233,11.69315068,14.98082192
1,1.2,0.5,5.706849315,12.42739726,15.88767123
