FIRST_LINE,DRUG_EFF_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
1,1,0.25,5.884931507,11.69589041,14.80273973
1,1,0.25,6.687671233,12.3369863,15.42465753
1,1,0.25,6.791780822,14.35342466,17.56986301
1,1,0.25,6.109589041,12.69041096,15.99726027
1,1,0.25,6.254794521,13.96164384,17.01917808
1,1,0.25,5.106849315,12.10684932,14.92054795
1,1,0.25,6.169863014,13.10958904,15.85205479
1,1,0.25,7.120547945,12.68219178,15.68493151
1,1,0.25,4.326027397,9.243835616,12.15890411
1,1,0.25,8.035616438,14.05205479,17.3890411
1,1,0.25,6.460273973,12.40273973,15.75616438
1,1,0.25,7.473972603,14.71232877,17.57808219
1,1,0.25,6.504109589,12.48767123,15.47671233
1,1,0.25,3.97260274,9.350684932,11.86027397
1,1,0.25,9.002739726,16.09863014,19.15890411
1,1,0.5,3.057534247,9.038356164,11.81643836
1,1,0.5,3.271232877,9.698630137,13.07945205
1,1,0.5,5.460273973,11.76712329,15.42465753
1,1,0.5,5.369863014,11.75068493,14.55890411
1,1,0.5,5.912328767,11.98082192,15.34246575
1,1,0.5,4.284931507,10.54246575,13.70684932
1,1,0.5,4.134246575,9.832876712,12.52054795
1,1,0.5,5.169863014,10.43287671,14.20547945
1,1,0.5,3.252054795,11.25479452,14.4
1,1,0.5,5.38630137,13.37260274,16.42465753
1,1,0.5,4.939726027,10.83013699,13.38630137
1,1,0.5,4.495890411,10.5260274,13.34794521
1,1,0.5,4.057534247,10.4,13.25753425
1,1,0.5,5.093150685,10.68219178,14.04657534
1,1,0.5,4.942465753,12.32328767,14.95616438
1,1,0.5,3.167123288,9.030136986,11.87945205
1,1,0.5,5.608219178,10.74520548,13.91232877
1,1,0.5,6.161643836,13.09863014,16.63561644
1,1,0.5,4.430136986,10.44931507,13.40821918
1,1,0.5,5.506849315,11.23013699,14.02465753
1,1,0.5,2.487671233,9.649315068,12.34246575
1,1,0.5,3.032876712,9.128767123,12.36438356
1,1,0.5,4.068493151,10.54246575,13.57808219
1,1,0.5,4.238356164,10.50136986,13.8630137
1,1,0.5,4.024657534,9.61369863,12.70136986
1,1,0.5,4.131506849,10.28767123,13.09041096
1,1,0.5,5.769863014,11.78356164,14.74246575
1,1,0.5,3.18630137,9.531506849,12.70684932
1,1,0.5,6.791780822,13.3260274,16.38082192
1,1,0.5,4.082191781,9.769863014,12.77534247
1,1,0.5,3.82739726,8.578082192,11.49315068
1,1,0.5,4.895890411,11,13.59178082
1,1,0.5,4.594520548,11.13972603,13.97534247
1,1,0.5,3.594520548,8.761643836,11.65205479
1,1,0.5,5.019178082,11.88767123,15.25479452
1,1,0.5,5.104109589,10.96712329,14.16712329
1,1,0.5,4.254794521,11.15342466,14.4109589
1,1,0.5,4.791780822,10.80547945,14.04109589
1,1,0.5,4.482191781,10.82739726,13.69041096
1,1,0.5,5.309589041,11.60273973,14.89315068
1,1,0.5,3.37260274,9.126027397,12.1260274
1,1,0.5,2.643835616,8.671232877,12.20821918
1,1,0.5,4.167123288,11.91506849,14.89315068
1,1,0.5,3.219178082,8.912328767,11.88767123
1,1,0.5,7.093150685,13.06575342,16
1,1,0.5,4.928767123,11.37260274,14.36438356
1,1,0.5,3.975342466,10.17260274,12.91780822
1,1,0.5,5.58630137,11.98630137,15.06575342
1,1,0.5,3.378082192,9.676712329,12.75616438
1,1,0.5,2.920547945,9.090410959,12.52054795
1,1.05,0,15.96712329,25.77534247,29.71780822
1,1.05,0,30.93424658,39.58082192,45
1,1.05,0,22.79726027,30.69589041,33.48493151
1,1.05,0,16.68767123,25.07123288,28.09315068
1,1.05,0,7.868493151,14.49041096,17.8
1,1.05,0,26.44931507,31.7260274,34.71780822
1,1.05,0,38.65753425,45,45
1,1.05,0,8.282191781,13.81643836,17.01917808
1,1.05,0,19.73424658,26.75616438,30.15068493
1,1.05,0,9.898630137,28.42191781,31.43835616
1,1.05,0,10.2,17.52054795,20.93424658
1,1.05,0,45,45,45
1,1.05,0,29.70410959,39.80821918,45
1,1.05,0,16.68219178,22.70410959,26.08767123
1,1.05,0,19.36712329,45,45
1,1.05,0,31.79452055,39.34520548,45
1,1.05,0,14.97260274,22.84109589,25.70684932
1,1.05,0,20.41369863,39.58630137,45
1,1.05,0,9.42739726,15.98356164,18.69041096
1,1.05,0,45,45,45
1,1.05,0,10.3369863,15.45205479,18.57534247
1,1.05,0,19.2739726,25.08493151,28.39452055
1,1.05,0,17.68767123,45,45
1,1.05,0,8.657534247,16.63835616,19.43287671
1,1.05,0,19.85753425,27.82739726,31.05479452
1,1.05,0,45,45,45
1,1.05,0,45,45,45
1,1.05,0,23.34520548,32.45205479,35.87945205
1,1.05,0,13.6630137,20.76438356,23.64657534
1,1.05,0,8.235616438,15.11506849,18.63561644
1,1.05,0,14.84383562,37.57534247,45
1,1.05,0,16.41917808,26.53150685,29.97260274
1,1.05,0,13.86575342,21.21369863,24.30136986
1,1.05,0,15.48219178,22.69315068,25.37260274
1,1.05,0,14.2,25.30958904,28.38082192
1,1.05,0,20.03835616,38.15068493,45
1,1.05,0,35.23835616,45,45
1,1.05,0,13.99178082,21.13424658,24.35342466
1,1.05,0,12.57534247,30.00547945,33.55068493
1,1.05,0,16.44657534,25.08219178,27.61643836
1,1.05,0,32.84383562,45,45
1,1.05,0,45,45,45
1,1.05,0,23.04383562,28.76986301,31.89315068
1,1.05,0,14.10136986,21.9369863,24.69041096
1,1.05,0,14.10684932,23.1369863,26.39452055
1,1.05,0,17.45205479,26.90958904,30.37260274
1,1.05,0,10.88493151,18.2739726,20.75068493
1,1.05,0,21.50410959,32.21369863,36.12054795
1,1.05,0,8.235616438,15.79452055,18.49315068
1,1.05,0,45,45,45
1,1.05,0.01,45,45,45
1,1.05,0.01,10.51232877,19.99178082,23.00821918
1,1.05,0.01,10.72328767,30.0630137,33.36986301
1,1.05,0.01,17.48493151,24.44657534,28.20273973
1,1.05,0.01,16.77260274,45,45
1,1.05,0.01,15.78082192,24.01917808,26.84657534
1,1.05,0.01,8.909589041,14.6739726,17.75342466
1,1.05,0.01,10.0630137,15.73150685,18.8739726
1,1.05,0.01,12.60821918,18.17260274,20.92054795
1,1.05,0.01,14.42191781,21.08767123,23.96986301
1,1.05,0.01,15.91780822,24.43561644,27.42739726
1,1.05,0.01,16.61917808,27.27671233,30.70958904
1,1.05,0.01,5.923287671,13.54794521,16.54246575
1,1.05,0.01,13.57260274,28.30410959,31.43287671
1,1.05,0.01,12.94246575,21.4,24.32328767
1,1.05,0.01,9.690410959,18.76986301,21.84109589
1,1.05,0.01,32.45753425,38.78630137,45
1,1.05,0.01,17.1890411,24.33150685,27.58082192
1,1.05,0.01,19.78630137,27.80821918,30.84657534
1,1.05,0.01,11.65753425,17.68767123,20.41369863
1,1.05,0.01,15.17534247,24.65753425,28.00273973
1,1.05,0.01,17.62465753,25.22191781,28.23287671
1,1.05,0.01,19.84383562,27.40547945,30.00821918
1,1.05,0.01,18.89315068,24.69315068,28.06849315
1,1.05,0.01,14.10684932,23.9890411,27.00547945
1,1.05,0.01,22.57260274,29.01917808,31.90684932
1,1.05,0.01,9.961643836,17.01643836,19.86027397
1,1.05,0.01,15.33150685,26.38630137,29.33972603
1,1.05,0.01,38.38356164,45,45
1,1.05,0.01,21.85205479,31.48219178,35.05205479
1,1.05,0.01,11.07671233,18.83287671,21.86849315
1,1.05,0.01,10.1890411,15.83561644,18.99726027
1,1.05,0.01,19.23287671,26.74520548,29.61917808
1,1.05,0.01,13.86027397,22.5369863,25.90958904
1,1.05,0.01,8.742465753,16.23835616,19.35616438
1,1.05,0.01,45,45,45
1,1.05,0.01,9.465753425,17.6739726,20.63013699
1,1.05,0.01,19.95342466,29.43835616,32.7260274
1,1.05,0.01,13.55342466,20.5260274,23.89863014
1,1.05,0.01,10.93150685,16.65205479,19.72054795
1,1.05,0.01,8.208219178,19.20821918,22.46575342
1,1.05,0.01,15.84657534,37.34794521,45
1,1.05,0.01,10.45753425,17.32054795,20.21643836
1,1.05,0.01,9.315068493,21.64657534,24.49041096
1,1.05,0.01,26.35068493,32.45753425,35.30410959
1,1.05,0.01,9.794520548,16.4109589,19.36986301
1,1.05,0.01,16.99178082,26.29863014,29.17260274
1,1.05,0.01,10.58082192,17.26849315,20.8
1,1.05,0.01,18.93150685,24.76438356,28.41369863
1,1.05,0.01,14.45753425,20.95068493,24.44931507
1,1.05,0.1,6.61369863,12.93150685,16.32054795
1,1.05,0.1,9.131506849,15.45205479,18.19452055
1,1.05,0.1,8.309589041,16.36438356,19.25479452
1,1.05,0.1,11.42739726,21.38082192,25.29863014
1,1.05,0.1,10.07123288,16.39452055,19.63835616
1,1.05,0.1,5.898630137,12.95342466,16.17808219
1,1.05,0.1,5.654794521,12.18356164,15.53424658
1,1.05,0.1,8.41369863,13.81917808,16.44657534
1,1.05,0.1,7.926027397,13.71780822,16.8109589
1,1.05,0.1,6.580821918,16.81643836,19.90684932
1,1.05,0.1,6.84109589,13.80547945,16.62191781
1,1.05,0.1,15.38630137,22.55068493,25.25753425
1,1.05,0.1,6.326027397,12.2109589,15.53424658
1,1.05,0.1,8.452054795,14.46027397,17.8109589
1,1.05,0.1,5.95890411,13.59178082,16.69863014
1,1.05,0.1,7.046575342,14.91506849,17.68219178
1,1.05,0.1,6.967123288,14.45479452,17.60547945
1,1.05,0.1,7.62739726,14.67945205,17.49863014
1,1.05,0.1,8.01369863,14.49863014,17.39452055
1,1.05,0.1,11.66849315,21.12328767,24.53424658
1,1.05,0.1,3.830136986,9.139726027,12.08219178
1,1.05,0.1,10.46575342,18.20547945,20.88767123
1,1.05,0.1,6.126027397,13.85753425,17.03287671
1,1.05,0.1,9.739726027,16.63287671,19.98356164
1,1.05,0.1,13.02739726,19.11506849,22.7369863
1,1.05,0.1,8.967123288,16.76986301,19.85205479
1,1.05,0.1,5.55890411,13.1369863,16.7890411
1,1.05,0.1,8.438356164,17.74520548,21.09589041
1,1.05,0.1,11.08767123,17.56986301,20.3260274
1,1.05,0.1,12.34246575,20.00273973,22.90684932
1,1.05,0.1,8.01369863,15.19452055,17.95068493
1,1.05,0.1,9.756164384,16.32054795,19.19178082
1,1.05,0.1,9.191780822,17.12328767,20.29041096
1,1.05,0.1,18.58082192,24.50958904,27.63013699
1,1.05,0.1,7.61369863,15.34246575,18.82465753
1,1.05,0.1,8.156164384,14.64109589,17.83287671
1,1.05,0.1,6.484931507,13.36712329,16.49315068
1,1.05,0.1,6.249315068,14.50136986,17.84383562
1,1.05,0.1,9.997260274,15.64109589,18.75068493
1,1.05,0.1,11.51232877,17.69589041,20.4109589
1,1.05,0.1,12.08219178,19.67123288,22.82739726
1,1.05,0.1,9.731506849,18.17260274,21.68767123
1,1.05,0.1,7.394520548,12.36438356,15.6
1,1.05,0.1,9.498630137,16.58630137,19.34246575
1,1.05,0.1,5.391780822,11.4739726,14.52876712
1,1.05,0.1,4.879452055,13.28767123,15.91506849
1,1.05,0.1,6.394520548,12.64657534,16.00273973
1,1.05,0.1,9.706849315,16.35616438,19.44383562
1,1.05,0.1,12.14794521,19.52054795,22.74794521
1,1.05,0.1,9.416438356,15.06575342,18.0739726
1,1.05,0.25,6.926027397,12.30410959,15.21917808
1,1.05,0.25,6.580821918,12.47123288,15.44383562
1,1.05,0.25,4.517808219,11.54794521,14.8109589
1,1.05,0.25,7.153424658,12.27671233,15.63013699
1,1.05,0.25,5.876712329,10.31780822,13.04109589
1,1.05,0.25,6.032876712,12.82191781,16.56438356
1,1.05,0.25,4.649315068,12.70410959,15.77260274
1,1.05,0.25,5.723287671,11.06575342,14.32328767
1,1.05,0.25,5.591780822,12.93424658,16.18356164
1,1.05,0.25,8.246575342,16.45479452,19.68493151
1,1.05,0.25,8.712328767,14.60547945,18.06027397
1,1.05,0.25,5.663013699,12.0109589,15.26027397
1,1.05,0.25,5.178082192,12.26849315,14.98082192
1,1.05,0.25,9.15890411,14.63561644,17.80273973
1,1.05,0.25,7.317808219,14.27671233,17.31506849
1,1.05,0.25,6.561643836,14.83561644,18.10410959
1,1.05,0.25,4.068493151,9.197260274,12.23287671
1,1.05,0.25,6.389041096,13.86849315,16.71232877
1,1.05,0.25,10.39452055,17.10684932,20.47123288
1,1.05,0.25,5.857534247,12.00273973,14.99452055
1,1.05,0.25,7.830136986,14.55616438,17.70684932
1,1.05,0.25,6.22739726,12.16164384,15.00821918
1,1.05,0.25,7.660273973,14.24931507,17.1260274
1,1.05,0.25,7.802739726,15.25205479,18.39452055
1,1.05,0.25,6.947945205,15.33424658,18.19726027
1,1.05,0.25,5.580821918,11.98356164,15.13150685
1,1.05,0.25,4.547945205,9.446575342,12.2630137
1,1.05,0.25,5.167123288,11.53424658,14.85753425
1,1.05,0.25,5.597260274,12.3260274,15.39726027
1,1.05,0.25,5.832876712,11.93150685,14.76712329
1,1.05,0.25,6.238356164,11.57260274,14.46027397
1,1.05,0.25,5.915068493,10.74794521,13.84383562
1,1.05,0.25,7.164383562,13.29589041,16.36164384
1,1.05,0.25,8.512328767,15.59452055,18.9369863
1,1.05,0.25,6.64109589,12.86849315,15.89863014
1,1.05,0.25,8.210958904,16.2,19.33972603
1,1.05,0.25,6.438356164,13.63287671,17.04383562
1,1.05,0.25,11.01369863,16.55068493,19.40821918
1,1.05,0.25,8.084931507,17.58082192,21.04657534
1,1.05,0.25,4.263013699,11.63013699,15.26027397
1,1.05,0.25,5.863013699,14.05479452,17.17260274
1,1.05,0.25,6.235616438,13.00821918,16.24657534
1,1.05,0.25,4.898630137,10.30136986,13.69863014
1,1.05,0.25,5.243835616,10.78356164,13.64383562
1,1.05,0.25,6.312328767,12.3890411,15.47123288
1,1.05,0.25,7.35890411,14.18082192,17.63835616
1,1.05,0.25,4.353424658,10.54794521,13.63835616
1,1.05,0.25,5.443835616,11.30136986,14.66575342
1,1.05,0.25,7.068493151,14.76164384,17.46575342
1,1.05,0.25,7.021917808,14.56438356,17.67123288
1,1.05,0.5,4.490410959,10.41917808,13.43835616
1,1.05,0.5,4.249315068,11,14.05479452
1,1.05,0.5,3.550684932,8.665753425,11.71506849
1,1.05,0.5,5.284931507,11.10684932,13.7890411
1,1.05,0.5,4.739726027,11.03561644,14.12054795
1,1.05,0.5,3.608219178,10.58356164,13.83835616
1,1.05,0.5,3.126027397,10.41643836,13.67671233
1,1.05,0.5,3.257534247,11.57534247,14.63287671
1,1.05,0.5,5.438356164,11.77260274,14.95616438
1,1.05,0.5,6.005479452,11.72328767,15
1,1.05,0.5,2.849315068,9.62739726,12.66027397
1,1.05,0.5,3.435616438,9.024657534,12.21643836
1,1.05,0.5,4.032876712,11.17534247,14.35890411
1,1.05,0.5,5.767123288,11.29315068,14.11780822
1,1.05,0.5,4.920547945,10.40273973,13.62465753
1,1.05,0.5,4.934246575,10.14520548,13.04931507
1,1.05,0.5,5.6,12.49863014,15.49041096
1,1.05,0.5,5.136986301,12.09315068,15.2739726
1,1.05,0.5,4.712328767,12.1369863,15.24109589
1,1.05,0.5,5.142465753,12.65205479,15.41917808
1,1.05,0.5,5.147945205,11.85205479,14.8109589
1,1.05,0.5,4.334246575,12.46027397,15.95342466
1,1.05,0.5,3.945205479,9.761643836,12.75342466
1,1.05,0.5,4.219178082,10.91780822,13.91232877
1,1.05,0.5,3.808219178,9.78630137,12.45205479
1,1.05,0.5,5.180821918,11.74520548,14.82465753
1,1.05,0.5,4.153424658,8.912328767,12.06849315
1,1.05,0.5,2.81369863,8.038356164,11.35890411
1,1.05,0.5,5.284931507,11.10410959,14.20547945
1,1.05,0.5,3.421917808,10.23287671,13.35616438
1,1.05,0.5,3.432876712,9.38630137,12.47671233
1,1.05,0.5,4.37260274,11.64657534,14.97808219
1,1.05,0.5,4.350684932,10.73150685,13.53150685
1,1.05,0.5,4.435616438,9.81369863,13.37808219
1,1.05,0.5,5,9.978082192,12.71232877
1,1.05,0.5,6.978082192,13.26849315,16.33424658
1,1.05,0.5,3.775342466,9.594520548,12.5890411
1,1.05,0.5,4.578082192,11.2630137,14.17534247
1,1.05,0.5,3.331506849,9.468493151,12.95068493
1,1.05,0.5,2.961643836,9.931506849,13.21917808
1,1.05,0.5,3.446575342,9.769863014,12.90958904
1,1.05,0.5,4.049315068,11.48767123,14.37260274
1,1.05,0.5,3.854794521,9.454794521,12.06575342
1,1.05,0.5,3.515068493,9.328767123,12.69589041
1,1.05,0.5,3.873972603,11.90684932,15.19726027
1,1.05,0.5,6.079452055,12.7260274,15.46575342
1,1.05,0.5,6.882191781,12.62739726,15.86575342
1,1.05,0.5,2.597260274,8.035616438,10.9369863
1,1.05,0.5,4.709589041,10.99726027,14.20821918
1,1.05,0.5,6.523287671,12.51506849,15.78082192
1,1.1,0,13.09041096,21.60547945,24.39178082
1,1.1,0,21.64657534,29.49041096,33.1369863
1,1.1,0,26.93424658,35.75890411,38.78630137
1,1.1,0,13.49315068,21.64931507,24.82191781
1,1.1,0,22.70410959,28.56986301,31.60273973
1,1.1,0,35.11506849,45,45
1,1.1,0,22.14794521,29.78356164,33.27123288
1,1.1,0,17.23835616,45,45
1,1.1,0,16.15342466,23.44109589,26.22465753
1,1.1,0,18.7369863,45,45
1,1.1,0,45,45,45
1,1.1,0,45,45,45
1,1.1,0,7.926027397,14.7890411,18.11780822
1,1.1,0,23.71232877,29.23835616,32.03013699
1,1.1,0,14.7369863,22.75068493,25.99452055
1,1.1,0,14.87123288,22.68493151,25.75068493
1,1.1,0,16.33972603,45,45
1,1.1,0,29.96438356,36.74246575,39.44109589
1,1.1,0,22.01369863,28.03013699,31.02739726
1,1.1,0,24.30410959,31.25479452,34.38082192
1,1.1,0,31.22191781,45,45
1,1.1,0,27.78356164,35.09315068,38.4739726
1,1.1,0,19.56986301,34.20821918,38.23561644
1,1.1,0,36.43835616,45,45
1,1.1,0,37.98082192,45,45
1,1.1,0,16.76712329,26.3890411,29.76164384
1,1.1,0,14.02191781,20.78356164,23.7890411
1,1.1,0,18.86849315,25.55342466,28.44109589
1,1.1,0,17.87671233,45,45
1,1.1,0,24.25479452,35.23561644,38.69315068
1,1.1,0,23.22191781,28.17260274,31.19726027
1,1.1,0,21.11506849,30.5890411,33.67945205
1,1.1,0,23.33150685,29.59178082,32.06849315
1,1.1,0,16.70410959,28.6109589,31.75616438
1,1.1,0,21.16438356,28.69041096,31.56438356
1,1.1,0,18.79452055,31.4109589,34.98356164
1,1.1,0,45,45,45
1,1.1,0,13.20547945,28.93424658,32.4109589
1,1.1,0,19.99452055,26.99178082,29.85205479
1,1.1,0,18.82191781,30.52876712,33.76986301
1,1.1,0,24.41643836,45,45
1,1.1,0,10.75890411,18.37808219,21.37534247
1,1.1,0,23.81643836,33.16986301,36.20547945
1,1.1,0,16.09589041,25.9890411,28.88219178
1,1.1,0,11.89863014,17.34520548,20.38082192
1,1.1,0,15.0630137,36.62739726,45
1,1.1,0,17.03013699,32.19178082,35.91232877
1,1.1,0,17.48767123,23.9369863,27.23561644
1,1.1,0,17.75068493,29.1369863,32.04657534
1,1.1,0,45,45,45
1,1.1,0.01,33.0630137,45,45
1,1.1,0.01,7.542465753,14.35068493,17.18356164
1,1.1,0.01,16.06575342,45,45
1,1.1,0.01,36.49863014,45,45
1,1.1,0.01,6.15890411,11.75068493,14.33150685
1,1.1,0.01,4.663013699,11.36164384,14.13424658
1,1.1,0.01,13.67123288,20.20273973,23.35068493
1,1.1,0.01,32.85753425,40.02191781,45
1,1.1,0.01,28.38082192,35.66849315,38.3369863
1,1.1,0.01,23.09041096,29.16164384,32.54520548
1,1.1,0.01,11.36438356,23.0109589,25.63835616
1,1.1,0.01,15.78356164,24.3260274,27.24931507
1,1.1,0.01,19.32054795,45,45
1,1.1,0.01,19.09863014,37.15068493,39.96438356
1,1.1,0.01,22.34794521,28.12876712,31.0109589
1,1.1,0.01,10.68219178,17.67945205,21.14246575
1,1.1,0.01,37.35342466,45,45
1,1.1,0.01,16.10684932,24.10958904,27.33150685
1,1.1,0.01,27.34520548,33.6630137,36.15068493
1,1.1,0.01,22.78356164,36.59178082,39.76438356
1,1.1,0.01,16.30136986,39.2109589,45
1,1.1,0.01,9.989041096,16.95890411,19.66575342
1,1.1,0.01,5.043835616,11.47945205,14.5369863
1,1.1,0.01,29.30410959,37.60547945,45
1,1.1,0.01,37.13972603,45,45
1,1.1,0.01,14.70136986,23.69315068,26.80821918
1,1.1,0.01,16.25753425,23.04931507,26.48767123
1,1.1,0.01,10.60547945,19.51232877,22.74246575
1,1.1,0.01,26.29315068,33.48219178,36.86575342
1,1.1,0.01,38.84383562,45,45
1,1.1,0.01,14.23561644,21.87945205,25.27945205
1,1.1,0.01,15.09315068,21.05479452,24.57808219
1,1.1,0.01,19.5369863,24.85205479,27.98082192
1,1.1,0.01,10.94246575,18.03561644,21.0109589
1,1.1,0.01,8.279452055,14.58356164,17.56712329
1,1.1,0.01,8.912328767,15.04109589,18.73972603
1,1.1,0.01,33.60547945,45,45
1,1.1,0.01,17.02191781,25.48493151,28.20273973
1,1.1,0.01,26.55890411,34.8739726,37.93150685
1,1.1,0.01,5.178082192,12.44383562,15.85753425
1,1.1,0.01,14.1369863,20.80547945,24.24109589
1,1.1,0.01,18.64931507,26.19726027,29.14246575
1,1.1,0.01,9.457534247,21.01369863,24.12054795
1,1.1,0.01,36.94246575,45,45
1,1.1,0.01,14.35342466,21.07671233,23.6739726
1,1.1,0.01,17.0109589,25.3890411,28.2739726
1,1.1,0.01,15.62739726,26.83013699,30.34794521
1,1.1,0.01,11.59726027,20.73424658,24.08767123
1,1.1,0.01,12.44931507,18.77260274,21.83835616
1,1.1,0.01,11.5369863,18.43287671,21.46027397
1,1.1,0.1,8.016438356,14.91506849,17.86849315
1,1.1,0.1,8.528767123,20.76986301,23.48493151
1,1.1,0.1,9.569863014,16.26027397,19.4
1,1.1,0.1,9.334246575,15.27123288,18.10410959
1,1.1,0.1,7.632876712,15.99178082,19.08493151
1,1.1,0.1,8.052054795,14.6,17.24657534
1,1.1,0.1,8.495890411,15.61643836,18.66027397
1,1.1,0.1,9.950684932,16.84931507,19.81917808
1,1.1,0.1,11.7890411,19.43013699,22.8739726
1,1.1,0.1,7.37260274,16.29041096,19.00547945
1,1.1,0.1,13.25753425,21.43013699,24.22465753
1,1.1,0.1,8.449315068,16.25479452,19.3890411
1,1.1,0.1,11.13972603,17.75616438,20.69041096
1,1.1,0.1,6.887671233,14.90136986,18.49863014
1,1.1,0.1,8.473972603,15.59726027,18.47671233
1,1.1,0.1,6.375342466,13.08219178,16.33424658
1,1.1,0.1,6.605479452,14.85205479,17.73972603
1,1.1,0.1,8.942465753,14.62739726,17.26575342
1,1.1,0.1,11.02191781,17.34246575,20.41917808
1,1.1,0.1,8.967123288,15.15068493,18.11780822
1,1.1,0.1,7.482191781,16.06027397,18.81643836
1,1.1,0.1,12.74246575,19.05753425,22.06849315
1,1.1,0.1,10.84657534,17.5260274,20.43287671
1,1.1,0.1,8.465753425,13.24383562,15.94520548
1,1.1,0.1,4.071232877,11.15068493,14.12876712
1,1.1,0.1,7.221917808,14.37808219,18.17534247
1,1.1,0.1,18.60547945,28.06849315,31.57808219
1,1.1,0.1,8.542465753,14.73972603,17.68767123
1,1.1,0.1,6.923287671,14.55890411,17.91780822
1,1.1,0.1,11.93972603,17.85205479,20.82191781
1,1.1,0.1,7.991780822,14.4109589,17.55890411
1,1.1,0.1,12.66849315,17.95342466,20.73972603
1,1.1,0.1,8.167123288,15.33150685,18.2630137
1,1.1,0.1,8.624657534,14.79178082,17.87123288
1,1.1,0.1,6.536986301,12.73972603,16.07671233
1,1.1,0.1,9.161643836,15.85479452,19.24931507
1,1.1,0.1,6.904109589,14.72054795,18.23561644
1,1.1,0.1,5.55890411,13.09863014,15.98082192
1,1.1,0.1,6.879452055,15.04931507,17.93150685
1,1.1,0.1,6.567123288,12.77808219,15.77260274
1,1.1,0.1,7.739726027,13.16712329,16.41369863
1,1.1,0.1,11.22191781,18.16438356,21.00273973
1,1.1,0.1,4.824657534,12.63835616,15.66027397
1,1.1,0.1,8.260273973,15.78082192,18.79726027
1,1.1,0.1,9.498630137,17.76712329,20.79178082
1,1.1,0.1,13.49863014,22.83287671,25.69863014
1,1.1,0.1,9.315068493,16.05205479,18.50958904
1,1.1,0.1,10.08767123,16.55068493,19.29589041
1,1.1,0.1,7.252054795,14.92876712,18.04109589
1,1.1,0.1,8.019178082,14.1260274,16.96712329
1,1.1,0.25,4.819178082,10.10410959,12.86849315
1,1.1,0.25,5.394520548,11.38630137,13.93424658
1,1.1,0.25,6.243835616,13.24383562,16.85479452
1,1.1,0.25,9.043835616,15.99452055,19.59726027
1,1.1,0.25,5.709589041,12.67945205,16.00273973
1,1.1,0.25,5.906849315,11.03835616,14.19452055
1,1.1,0.25,7.287671233,13.60547945,16.62465753
1,1.1,0.25,3.789041096,9.317808219,12.72054795
1,1.1,0.25,4.04109589,10.12054795,13.27945205
1,1.1,0.25,5.676712329,11.73424658,14.62465753
1,1.1,0.25,5.742465753,12.32054795,15.08493151
1,1.1,0.25,5.128767123,10.84931507,14.1890411
1,1.1,0.25,4.512328767,10.53150685,13.4
1,1.1,0.25,8,15.39726027,18.92328767
1,1.1,0.25,4.764383562,11.00273973,14.50410959
1,1.1,0.25,9.175342466,15.31780822,18.24383562
1,1.1,0.25,5.150684932,11.74520548,14.69863014
1,1.1,0.25,4.915068493,12.38082192,16.15616438
1,1.1,0.25,7.208219178,12.82739726,15.5260274
1,1.1,0.25,4.528767123,10.7369863,13.81369863
1,1.1,0.25,7.016438356,14.86849315,18.77260274
1,1.1,0.25,3.002739726,9.624657534,13.09315068
1,1.1,0.25,4.901369863,11.57808219,14.94794521
1,1.1,0.25,5.931506849,12.94246575,15.7369863
1,1.1,0.25,8.252054795,15.95068493,18.82739726
1,1.1,0.25,5.619178082,13.09041096,16.49589041
1,1.1,0.25,4.35890411,9.556164384,12.71232877
1,1.1,0.25,6.610958904,12.19726027,15.26575342
1,1.1,0.25,4.517808219,11.01369863,14.58082192
1,1.1,0.25,6.063013699,12.67945205,16.04931507
1,1.1,0.25,5.457534247,13.7890411,16.67945205
1,1.1,0.25,5.04109589,10.96164384,13.80821918
1,1.1,0.25,10.14520548,15.96986301,19.24657534
1,1.1,0.25,5.953424658,10.30958904,13.86849315
1,1.1,0.25,4.167123288,9.983561644,12.88493151
1,1.1,0.25,5.128767123,11.31780822,14.06575342
1,1.1,0.25,7.112328767,13.3369863,16.28219178
1,1.1,0.25,3.78630137,10.77808219,13.8
1,1.1,0.25,7.983561644,14.09863014,17.11506849
1,1.1,0.25,6.838356164,14.25753425,17.36986301
1,1.1,0.25,4.794520548,10.73972603,13.57260274
1,1.1,0.25,4.838356164,11.03013699,14.21643836
1,1.1,0.25,6.794520548,13.49041096,17.1260274
1,1.1,0.25,5.556164384,10.00273973,12.63561644
1,1.1,0.25,6.77260274,12.73150685,15.46849315
1,1.1,0.25,7.194520548,13.94520548,16.60273973
1,1.1,0.25,8.194520548,16.6739726,19.43561644
1,1.1,0.25,5.210958904,13.28219178,16.76712329
1,1.1,0.25,4.621917808,10.46027397,13.75616438
1,1.1,0.25,7.024657534,14.76438356,17.5260274
1,1.1,0.5,4.534246575,11.87123288,15.03287671
1,1.1,0.5,5.454794521,11.39452055,14.8109589
1,1.1,0.5,5.44109589,13.05753425,16.06027397
1,1.1,0.5,4.852054795,12.15890411,15.21917808
1,1.1,0.5,5.561643836,11.25753425,14.11232877
1,1.1,0.5,6.02739726,13.32876712,16.32328767
1,1.1,0.5,3.816438356,11.13424658,14.47671233
1,1.1,0.5,5.882191781,11.6739726,14.96438356
1,1.1,0.5,4.723287671,11.21917808,14.39726027
