FIRST_LINE,CR_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
1,1.1,0,17.11780822,22.93972603,26.53972603
1,1.1,0,16.20547945,23.61369863,26.95342466
1,1.1,0,31.50684932,38.27671233,45
1,1.1,0,12.91506849,23.63561644,26.84383562
1,1.1,0,25.1369863,35.26849315,38.35068493
1,1.1,0,7.679452055,23.82465753,26.67123288
1,1.1,0,32.76164384,45,45
1,1.1,0,27.15616438,36.51506849,39.87123288
1,1.1,0,8.82739726,15.58630137,18.83561644
1,1.1,0,28.87123288,36.65205479,45
1,1.1,0,17.86027397,28.11780822,31.31232877
1,1.1,0,14.49315068,23.43287671,26.64931507
1,1.1,0,22.0630137,45,45
1,1.1,0,14.64383562,25.07945205,27.97260274
1,1.1,0,24.76164384,33.15616438,35.86027397
1,1.1,0,35.01643836,45,45
1,1.1,0,22.69315068,32.56712329,35.48767123
1,1.1,0,29.09863014,45,45
1,1.1,0,12.97260274,18.57260274,21.49041096
1,1.1,0,15.90684932,25.66027397,28.78630137
1,1.1,0,4.153424658,12.04931507,14.84383562
1,1.1,0,22.25479452,34.00273973,37.29041096
1,1.1,0,6.964383562,13.55890411,17.04109589
1,1.1,0,15.62191781,27.95616438,31.13150685
1,1.1,0,26.92328767,45,45
1,1.1,0,13.19178082,19.83013699,22.69041096
1,1.1,0,45,45,45
1,1.1,0,37.18356164,45,45
1,1.1,0,10.85479452,27.38356164,30.98082192
1,1.1,0,9.835616438,21.7369863,25.26575342
1,1.1,0,9.410958904,16.39726027,19.17808219
1,1.1,0,22.69315068,29.51780822,33.10136986
1,1.1,0,9.545205479,16.68767123,20.12876712
1,1.1,0,9.832876712,16.64383562,19.57534247
1,1.1,0,19.16438356,26.49863014,29.74794521
1,1.1,0.01,36.29863014,45,45
1,1.1,0.01,11.13150685,21.70136986,25.06027397
1,1.1,0.01,16.10958904,22.76712329,26.21369863
1,1.1,0.01,22.11506849,29.2109589,32.30684932
1,1.1,0.01,8.621917808,16.66849315,19.76438356
1,1.1,0.01,11.80547945,18.09589041,21.11232877
1,1.1,0.01,13.98630137,20.63013699,23.87945205
1,1.1,0.01,13.1260274,23.65479452,26.75342466
1,1.1,0.01,13.03013699,22.6109589,25.95890411
1,1.1,0.01,12.07123288,31.39726027,34.79726027
1,1.1,0.01,9.421917808,21.01917808,24.05205479
1,1.1,0.01,12.37260274,23.3260274,26.4
1,1.1,0.01,35.53424658,45,45
1,1.1,0.01,10.53150685,17.05753425,20.43013699
1,1.1,0.01,14.30136986,21.83835616,25.0109589
1,1.1,0.01,6.893150685,15.97260274,19.29041096
1,1.1,0.01,5.356164384,14.37260274,17.4739726
1,1.1,0.01,18.65479452,26.34246575,29.75342466
1,1.1,0.01,9.539726027,15.92328767,19.08493151
1,1.1,0.01,13.04109589,28.54246575,31.29589041
1,1.1,0.01,21.43287671,45,45
1,1.1,0.01,11.54520548,18.76438356,22.2739726
1,1.1,0.01,19.21917808,24.68493151,27.95342466
1,1.1,0.01,8.764383562,15.06849315,18.13972603
1,1.1,0.01,30.08493151,45,45
1,1.1,0.01,10.12328767,16.35616438,20.05205479
1,1.1,0.01,16.26575342,26.57260274,29.66027397
1,1.1,0.01,5.605479452,14.15890411,17.11232877
1,1.1,0.01,7.78630137,13.02191781,16.12876712
1,1.1,0.01,15.40821918,23.50684932,26.8109589
1,1.1,0.01,9.517808219,17.31232877,20.6109589
1,1.1,0.01,9.62739726,16.15342466,19.52876712
1,1.1,0.01,33.31506849,45,45
1,1.1,0.01,8.547945205,15.60273973,19.09315068
1,1.1,0.01,19.45479452,28.31506849,31.56712329
1,1.1,0.01,13.22465753,20.65753425,23.30684932
1,1.1,0.01,16.15342466,21.76986301,24.49863014
1,1.1,0.01,29.58082192,36.38630137,39.18082192
1,1.1,0.01,19.22191781,25.28493151,28.13150685
1,1.1,0.01,24.54246575,32.55068493,35.22739726
1,1.1,0.01,21.02739726,45,45
1,1.1,0.01,5.435616438,12.15616438,15.03561644
1,1.1,0.01,20.78630137,28.33424658,31.57260274
1,1.1,0.01,14.22465753,22.00273973,25.29315068
1,1.1,0.01,18.06027397,26.27945205,29.21369863
1,1.1,0.01,16.41643836,22.26849315,25.72876712
1,1.1,0.01,28.32876712,33.71506849,37.31780822
1,1.1,0.01,10.70136986,18.50684932,21.42191781
1,1.1,0.01,25.71780822,35.35068493,38.6
1,1.1,0.01,15.8630137,22.55616438,25.55068493
1,1.1,0.1,6.82739726,13.76164384,17.23013699
1,1.1,0.1,10.2,16.67945205,19.92328767
1,1.1,0.1,9.520547945,17.51506849,21.23287671
1,1.1,0.1,8.964383562,17.68493151,21.1890411
1,1.1,0.1,8.419178082,15.62191781,18.6739726
1,1.1,0.1,13.48493151,20.40547945,23.85479452
1,1.1,0.1,13.01917808,19.67945205,23.17260274
1,1.1,0.1,12.77534247,19.19178082,22.02465753
1,1.1,0.1,5.602739726,13.44109589,16.2630137
1,1.1,0.1,9.279452055,13.42739726,16.83835616
1,1.1,0.1,13.33150685,20.38356164,23.84383562
1,1.1,0.1,11.11232877,17.59726027,21.10410959
1,1.1,0.1,18.89315068,25.19452055,28.36164384
1,1.1,0.1,12.37808219,17.81369863,21.12054795
1,1.1,0.1,7.452054795,15.6630137,18.56986301
1,1.1,0.1,9.854794521,16.83561644,20.0739726
1,1.1,0.1,6.794520548,13.02739726,16.03013699
1,1.1,0.1,7.926027397,16.9369863,20.01643836
1,1.1,0.1,6.079452055,13.66849315,17.23013699
1,1.1,0.1,5.057534247,11.65479452,14.58082192
1,1.1,0.1,7.969863014,13.87945205,16.79452055
1,1.1,0.1,7.501369863,13.80547945,17.31506849
1,1.1,0.1,7.843835616,13.90410959,17.50410959
1,1.1,0.1,8.649315068,14.98082192,18.18082192
1,1.1,0.1,9.315068493,17.70684932,20.84383562
1,1.1,0.1,8.421917808,15.19178082,18.15616438
1,1.1,0.1,11.54520548,19.94246575,23.00273973
1,1.1,0.1,7.545205479,18.81369863,22.13972603
1,1.1,0.1,7.693150685,18.43561644,21.42739726
1,1.1,0.1,10.05753425,18.10958904,21.34246575
1,1.1,0.1,10.01369863,15.8630137,18.68219178
1,1.1,0.1,7.997260274,16.84931507,20.57260274
1,1.1,0.1,7.257534247,13.60547945,16.86027397
1,1.1,0.1,6.306849315,12.94794521,15.98356164
1,1.1,0.1,7.194520548,14.92054795,17.91232877
1,1.1,0.1,4.693150685,10.20821918,13.71780822
1,1.1,0.1,8.22739726,14.47671233,17.96438356
1,1.1,0.1,9.843835616,16.64109589,19.78356164
1,1.1,0.1,6.134246575,13.01917808,16.10684932
1,1.1,0.1,11.42465753,18.57534247,21.66575342
1,1.1,0.1,6.421917808,12.54246575,16.03287671
1,1.1,0.1,11.29589041,18.4,21.41643836
1,1.1,0.1,8.624657534,15.64657534,19.18356164
1,1.1,0.1,13.59178082,21.69863014,24.71506849
1,1.1,0.1,8.75890411,15.3260274,18.71780822
1,1.1,0.1,10.89041096,17.8739726,21.49589041
1,1.1,0.1,7.153424658,13.14246575,16.22739726
1,1.1,0.1,9.126027397,15.64109589,19.0109589
1,1.1,0.1,8.495890411,12.86575342,16.56712329
1,1.1,0.1,11.01369863,18.68493151,21.70684932
1,1.1,0.25,3.8,10.87945205,13.98356164
1,1.1,0.25,3.84109589,9.468493151,12.6109589
1,1.1,0.25,5.282191781,10.44657534,13.80273973
1,1.1,0.25,3.997260274,10.14794521,13.05479452
1,1.1,0.25,6.906849315,15.74246575,18.78356164
1,1.1,0.25,9.016438356,16.38082192,19.62465753
1,1.1,0.25,4.915068493,13.1369863,16.12876712
1,1.1,0.25,6.471232877,12.03561644,15.14794521
1,1.1,0.25,5.857534247,14.44109589,17.71780822
1,1.1,0.25,5.82739726,11.2109589,14.42465753
1,1.1,0.25,5.739726027,11.77534247,15.05753425
1,1.1,0.25,5.635616438,11.16438356,13.85753425
1,1.1,0.25,5.668493151,11.47123288,14.10136986
1,1.1,0.25,6.084931507,12.55616438,15.65479452
1,1.1,0.25,7.802739726,14.03013699,17.43013699
1,1.1,0.25,4.717808219,11.66575342,15.01643836
1,1.1,0.25,7.575342466,15.70136986,19.35890411
1,1.1,0.25,7.008219178,13.86027397,16.96164384
1,1.1,0.25,6.487671233,12.40273973,15.59178082
1,1.1,0.25,4.821917808,11.2630137,14.09041096
1,1.1,0.25,4.967123288,10.68767123,13.98082192
1,1.1,0.25,5.767123288,11.55890411,14.37534247
1,1.1,0.25,4.835616438,10.85753425,14.44383562
1,1.1,0.25,6.032876712,12.58356164,15.6109589
1,1.1,0.25,5.342465753,11.26027397,14.76438356
1,1.1,0.25,3.684931507,9.076712329,12.02739726
1,1.1,0.25,5.709589041,12.77808219,15.81643836
1,1.1,0.25,6.843835616,12.64383562,16.09041096
1,1.1,0.25,3.701369863,9.531506849,12.7890411
1,1.1,0.25,5.906849315,11.48493151,14.6109589
1,1.1,0.25,3.630136986,10.83013699,13.98630137
1,1.1,0.25,6.068493151,13.12876712,15.90958904
1,1.1,0.25,4.726027397,10.66027397,13.89041096
1,1.1,0.25,9.443835616,15.56164384,19.49589041
1,1.1,0.25,6.183561644,13.58082192,16.87945205
1,1.1,0.25,5.487671233,11.44109589,15.17534247
1,1.1,0.25,5,11.24931507,13.83013699
1,1.1,0.25,5.235616438,10.67123288,13.76986301
1,1.1,0.25,4.545205479,11.43013699,14.1890411
1,1.1,0.25,3.095890411,9.194520548,11.89315068
1,1.1,0.25,5.391780822,10.95342466,13.88493151
1,1.1,0.25,6.928767123,13.08767123,16.13972603
1,1.1,0.25,5.967123288,12.57260274,15.34520548
1,1.1,0.25,6.578082192,13.72054795,16.79726027
1,1.1,0.25,5.024657534,11.52876712,14.72328767
1,1.1,0.25,5.684931507,10.78356164,14.12054795
1,1.1,0.25,7.312328767,14.29589041,17.49315068
1,1.1,0.25,5.969863014,13.56164384,16.29863014
1,1.1,0.25,3.408219178,10.13424658,13.05205479
1,1.1,0.25,4.728767123,10.51506849,13.28493151
1,1.1,0.5,3.978082192,9.454794521,12.88219178
1,1.1,0.5,4.539726027,10.88767123,14.14794521
1,1.1,0.5,4.315068493,10.57808219,13.78082192
1,1.1,0.5,4.517808219,11.17534247,13.92328767
1,1.1,0.5,4.405479452,11.13150685,14.07945205
1,1.1,0.5,5.032876712,11.50410959,14.73150685
1,1.1,0.5,5.95890411,11.98630137,14.97808219
1,1.1,0.5,5.769863014,12.21917808,15.3890411
1,1.1,0.5,3.487671233,10.22465753,13.97534247
1,1.1,0.5,3.654794521,9.657534247,12.61643836
1,1.1,0.5,4.290410959,10.46027397,13.42739726
1,1.1,0.5,4.506849315,10.18630137,13.0739726
1,1.1,0.5,3.717808219,10.80273973,14.12054795
1,1.1,0.5,3.635616438,10.1890411,13.46849315
1,1.1,0.5,6.578082192,13.32328767,16.19178082
1,1.1,0.5,4.676712329,11.76986301,15.02739726
1,1.1,0.5,2.98630137,10.14520548,13.05205479
1,1.1,0.5,3.443835616,11.79178082,14.5369863
1,1.1,0.5,3.616438356,9.295890411,12.30684932
1,1.1,0.5,5.249315068,10.99726027,14.0109589
1,1.1,0.5,4.868493151,11.32054795,14.68493151
1,1.1,0.5,3.301369863,8.682191781,11.73424658
1,1.1,0.5,4.22739726,11.87945205,15.22191781
1,1.1,0.5,3.287671233,11.03013699,13.64383562
1,1.1,0.5,4.583561644,10.37260274,13.81643836
1,1.1,0.5,2.408219178,8.01369863,11.24109589
1,1.1,0.5,4.915068493,9.898630137,13.58356164
1,1.1,0.5,3.147945205,9.191780822,12.29589041
1,1.1,0.5,4.454794521,9.906849315,12.76438356
1,1.1,0.5,5.665753425,11.42465753,14.56712329
1,1.1,0.5,6.98630137,13.36164384,16.36712329
1,1.1,0.5,5.304109589,10.41369863,13.90136986
1,1.1,0.5,4.539726027,11.52876712,14.00821918
1,1.1,0.5,3.728767123,9.232876712,12.4109589
1,1.1,0.5,4.706849315,10.31780822,13.58630137
1,1.1,0.5,4.345205479,9.495890411,12.74520548
1,1.1,0.5,4.465753425,10.44657534,13.68219178
1,1.1,0.5,4.254794521,10.75342466,13.84657534
1,1.1,0.5,4.402739726,10.92876712,14.16438356
1,1.1,0.5,3.849315068,9.750684932,12.6
1,1.1,0.5,4.049315068,10.59452055,13.29863014
1,1.1,0.5,4.682191781,11.63835616,15.48767123
1,1.1,0.5,4.928767123,11.17534247,14.06027397
1,1.1,0.5,4.780821918,10.00273973,13.11780822
1,1.1,0.5,3.257534247,9.331506849,12.0109589
1,1.1,0.5,4.005479452,10.95616438,14.20821918
1,1.1,0.5,3.005479452,8.531506849,11.21643836
1,1.1,0.5,3.939726027,10.10410959,13.20821918
1,1.1,0.5,6.298630137,13.24931507,16.68767123
1,1.1,0.5,4.742465753,11.67945205,14.98082192
1,1.2,0,7.778082192,15.96986301,19.63013699
1,1.2,0,13.04109589,22.14794521,25.78082192
1,1.2,0,14.52876712,39.28493151,45
1,1.2,0,20.03013699,26.23561644,29.62739726
1,1.2,0,10.25205479,22.24931507,26.00821918
1,1.2,0,38.41369863,45,45
1,1.2,0,29.02739726,36.82465753,40.15890411
1,1.2,0,32.07671233,36.85753425,39.84657534
1,1.2,0,11.53150685,20.09041096,24.06027397
1,1.2,0,45,45,45
1,1.2,0,14.61643836,21.49863014,24.88767123
1,1.2,0,13.49041096,21.29041096,24.83013699
1,1.2,0,27.17260274,45,45
1,1.2,0,19.63835616,27.87123288,30.96986301
1,1.2,0,12.76164384,20.71506849,23.28219178
1,1.2,0,36.46849315,45,45
1,1.2,0,30.54520548,37.58630137,45
1,1.2,0,16.08767123,23.91506849,27.48219178
1,1.2,0,15.62465753,23.31506849,26.20821918
1,1.2,0,31.83561644,38.99452055,45
1,1.2,0,32.76986301,45,45
1,1.2,0,17.89315068,28.80821918,32.38630137
1,1.2,0,5.884931507,14.10684932,17.75890411
1,1.2,0,10.27671233,15.3369863,18.43561644
1,1.2,0,17.58082192,28.69863014,32.04657534
1,1.2,0,16.99726027,24.3260274,27.61917808
1,1.2,0,28.77534247,35.90136986,39.23287671
1,1.2,0,9.202739726,16.36438356,19.20821918
1,1.2,0,17.67123288,27.04109589,31.15890411
1,1.2,0,45,45,45
1,1.2,0,20.53424658,27.06027397,29.97808219
1,1.2,0,18.22465753,25.95342466,28.62465753
1,1.2,0,6.035616438,12.54794521,15.92328767
1,1.2,0,9.139726027,45,45
1,1.2,0,14.91780822,22,25.23013699
1,1.2,0,4.016438356,10.96438356,14.60821918
1,1.2,0,12.0109589,19.50684932,22.55068493
1,1.2,0,14.56438356,23.25479452,27.10136986
1,1.2,0,38.16438356,45,45
1,1.2,0,18.73424658,26.90958904,29.65205479
1,1.2,0,18.4,29.00273973,33.13150685
1,1.2,0,15.25753425,20.96164384,24.12876712
1,1.2,0,18.64657534,25.80273973,28.79452055
1,1.2,0,7.468493151,15.32876712,18.87123288
1,1.2,0,30.43835616,36.76438356,45
1,1.2,0,17.5369863,25.21369863,28.0739726
1,1.2,0,12.37260274,19.75890411,23.64657534
1,1.2,0,15.32054795,24.65479452,28.77808219
1,1.2,0,17.97808219,25.09041096,27.82191781
1,1.2,0,13.31780822,25.15890411,28.23835616
1,1.2,0.01,19.15068493,29.41369863,32.41917808
1,1.2,0.01,19.22191781,29.63561644,32.70136986
1,1.2,0.01,15.83835616,28.75342466,32.84383562
1,1.2,0.01,14.16712329,24.02465753,27.3369863
1,1.2,0.01,15.33150685,22.40273973,25.81643836
1,1.2,0.01,13.59726027,22.31506849,26.14246575
1,1.2,0.01,11.74520548,28.76164384,31.94246575
1,1.2,0.01,18.04383562,26.73424658,29.6739726
1,1.2,0.01,13.95342466,20.97534247,24.44657534
1,1.2,0.01,7.416438356,13.91506849,17.15616438
1,1.2,0.01,11.28219178,19.61369863,23.7260274
1,1.2,0.01,12.4739726,18.53424658,22.52054795
1,1.2,0.01,7.087671233,15.8109589,19.17808219
1,1.2,0.01,10.1260274,16.92328767,20.6
1,1.2,0.01,9.312328767,18.6739726,21.9369863
1,1.2,0.01,7.84109589,14.11506849,17.89041096
1,1.2,0.01,11.94520548,19.01917808,22.73150685
1,1.2,0.01,18.54520548,27.8,31.61369863
1,1.2,0.01,12.6,20.65479452,23.39452055
1,1.2,0.01,11.69315068,19.17260274,22.14520548
1,1.2,0.01,36.7260274,45,45
1,1.2,0.01,13.27123288,20.66849315,23.35890411
1,1.2,0.01,18.87945205,27.5260274,30.72054795
1,1.2,0.01,23.05753425,31.64109589,35.01917808
1,1.2,0.01,18.17260274,24.30136986,27.00821918
1,1.2,0.01,4.824657534,12.84109589,16.19726027
1,1.2,0.01,13.71232877,23.31232877,26.86027397
1,1.2,0.01,12.23013699,18.58356164,22.2630137
1,1.2,0.01,7.635616438,15.50958904,18.7890411
1,1.2,0.01,32.62739726,45,45
1,1.2,0.01,18.49863014,23.64383562,26.85205479
1,1.2,0.01,28.06575342,38.15068493,45
1,1.2,0.01,23.73150685,29.52054795,32.76712329
1,1.2,0.01,12.83013699,45,45
1,1.2,0.01,18.98356164,26.81369863,29.9890411
1,1.2,0.01,26.96986301,36.38356164,39.80273973
1,1.2,0.01,45,45,45
1,1.2,0.01,7.263013699,15.03835616,18.50410959
1,1.2,0.01,25.17534247,33.23561644,36.70958904
1,1.2,0.01,10.15616438,17.45479452,20.5890411
1,1.2,0.01,13.15342466,21.50410959,25.69041096
1,1.2,0.01,16.90684932,24.31232877,27.44657534
1,1.2,0.01,25.89041096,35.96986301,38.93424658
1,1.2,0.01,10.09589041,18.55890411,21.94794521
1,1.2,0.01,9.430136986,19.87945205,23.35616438
1,1.2,0.01,18.78356164,25.84383562,29.3260274
1,1.2,0.01,8.008219178,18.03287671,21.42465753
1,1.2,0.01,12.1260274,19.47671233,22.82191781
1,1.2,0.01,19.58630137,33.77808219,37.91780822
1,1.2,0.01,7.367123288,15.78356164,19.04383562
1,1.2,0.1,6.997260274,13.30410959,16.24657534
1,1.2,0.1,4.22739726,11.13150685,13.96164384
1,1.2,0.1,8.926027397,16.01643836,19.33150685
1,1.2,0.1,7.336986301,14.66575342,17.42465753
1,1.2,0.1,11.35616438,18.75342466,22.17808219
1,1.2,0.1,6.682191781,13.25753425,17.16438356
1,1.2,0.1,8.950684932,15.91506849,19.48493151
1,1.2,0.1,6.934246575,12.86027397,16.07123288
1,1.2,0.1,10.24657534,17.96164384,21.6
1,1.2,0.1,9.298630137,15.35342466,18.2
1,1.2,0.1,12.04109589,19.4739726,22.47671233
1,1.2,0.1,10.20547945,17.95068493,21.50136986
1,1.2,0.1,9.147945205,15.21917808,18.92328767
1,1.2,0.1,12.04109589,16.70136986,20.44109589
1,1.2,0.1,11.69863014,19.20821918,22.68219178
1,1.2,0.1,10.21369863,16.85205479,20.38082192
1,1.2,0.1,6.778082192,13.4,16.8
1,1.2,0.1,7.747945205,17.72328767,20.89315068
1,1.2,0.1,6.405479452,14.22191781,17.49315068
1,1.2,0.1,16.36986301,24.4630137,28.0739726
1,1.2,0.1,10.54246575,16.86027397,20.24931507
1,1.2,0.1,7.942465753,15.03561644,18.26849315
1,1.2,0.1,8.810958904,16.07945205,19.30136986
1,1.2,0.1,6.753424658,13.22465753,16.77260274
1,1.2,0.1,14.9260274,24.70136986,28.39452055
1,1.2,0.1,7.923287671,17.63013699,21.66575342
1,1.2,0.1,5.035616438,13.42465753,17.46027397
1,1.2,0.1,4.610958904,12.10136986,14.8739726
1,1.2,0.1,10.08493151,18.63835616,21.75068493
1,1.2,0.1,22.63835616,30.46575342,33.91780822
1,1.2,0.1,6.364383562,18.90136986,22.3890411
1,1.2,0.1,11.10136986,17.96712329,20.89315068
1,1.2,0.1,9.717808219,16.80273973,20.34794521
1,1.2,0.1,8.476712329,13.69863014,16.4
1,1.2,0.1,4.528767123,11.30136986,15.16438356
1,1.2,0.1,10.34520548,17.91780822,21.00547945
1,1.2,0.1,7.490410959,12.29315068,15.42465753
1,1.2,0.1,10.20821918,17.16986301,20.68493151
1,1.2,0.1,8.230136986,14.06575342,17.76986301
1,1.2,0.1,12.87123288,21.6109589,24.97808219
1,1.2,0.1,11.60821918,18.69041096,22.40547945
1,1.2,0.1,6.676712329,14.15068493,17.29041096
1,1.2,0.1,4.547945205,12.15068493,15.62191781
1,1.2,0.1,12.46575342,20.74794521,24.34246575
1,1.2,0.1,8.350684932,14.47671233,17.52876712
1,1.2,0.1,8.071232877,14.64109589,18.03013699
1,1.2,0.1,13.59726027,20.73424658,23.85753425
1,1.2,0.1,5.216438356,11.8739726,14.89863014
1,1.2,0.1,12.96164384,19.39178082,22.61643836
1,1.2,0.1,8.706849315,18.75616438,22.31780822
1,1.2,0.25,7.41369863,15.13972603,18.08219178
1,1.2,0.25,13.15068493,19.89315068,23.10958904
1,1.2,0.25,4.882191781,11.16438356,14.01643836
1,1.2,0.25,8.967123288,18.0109589,21.19726027
1,1.2,0.25,8.410958904,15.64657534,18.57534247
1,1.2,0.25,5.482191781,13.76712329,17.66027397
1,1.2,0.25,10.80273973,18.36438356,21.48493151
1,1.2,0.25,4.476712329,10.81369863,14.35342466
1,1.2,0.25,6.2,12.75616438,15.73972603
1,1.2,0.25,3.876712329,10.71232877,13.65479452
1,1.2,0.25,4.547945205,11.64109589,15.10136986
1,1.2,0.25,9.397260274,16.30410959,19.38630137
1,1.2,0.25,6.15890411,11.98356164,14.76438356
1,1.2,0.25,6.857534247,13.74246575,17.07945205
1,1.2,0.25,6.720547945,14.11232877,17.2109589
1,1.2,0.25,6.819178082,12.09589041,14.95616438
1,1.2,0.25,3.928767123,10.43835616,13.9260274
1,1.2,0.25,4.846575342,10.79452055,13.89589041
1,1.2,0.25,5.928767123,13.99452055,17.03013699
1,1.2,0.25,7.805479452,13.44383562,16.80547945
1,1.2,0.25,6.756164384,15.12328767,18.21369863
1,1.2,0.25,7.446575342,14.21643836,17.62465753
1,1.2,0.25,6.030136986,13.63835616,17.24383562
1,1.2,0.25,5.419178082,11.38082192,14.59178082
1,1.2,0.25,6.367123288,13.27945205,16.74794521
1,1.2,0.25,6.180821918,10.8109589,14.30684932
1,1.2,0.25,10.30684932,17.09315068,20.57260274
1,1.2,0.25,3.567123288,10.53150685,13.40821918
1,1.2,0.25,8.726027397,15.56164384,19.2630137
1,1.2,0.25,9.682191781,16.65479452,20.06027397
1,1.2,0.25,6.893150685,13.47945205,17.1260274
1,1.2,0.25,3.315068493,8.624657534,12.29041096
1,1.2,0.25,4.58630137,10.51506849,13.98356164
1,1.2,0.25,4.890410959,13.8,17.24931507
1,1.2,0.25,4.397260274,10.31506849,13.67123288
1,1.2,0.25,6.232876712,13.96712329,17.8630137
1,1.2,0.25,6.808219178,12.8630137,16.16712329
1,1.2,0.25,6.016438356,11.74246575,14.6
1,1.2,0.25,5.01369863,12.8109589,16.01369863
1,1.2,0.25,4.082191781,10.27671233,13.67671233
1,1.2,0.25,4.663013699,12.21369863,15.16164384
1,1.2,0.25,3.860273973,11.14246575,14.54246575
1,1.2,0.25,4.756164384,11.87671233,15.00547945
1,1.2,0.25,5.531506849,10.9369863,13.52876712
1,1.2,0.25,7.471232877,13.82191781,17.05205479
1,1.2,0.25,6.268493151,13.90958904,17.2
1,1.2,0.25,6.575342466,16.65205479,20.03013699
1,1.2,0.25,7.320547945,13.19726027,16.64657534
1,1.2,0.25,3.980821918,10.12876712,13.88767123
1,1.2,0.25,6.528767123,13.90958904,17.25753425
1,1.2,0.5,2.42739726,8.312328767,12.02191781
1,1.2,0.5,8.073972603,15.36164384,19.00547945
1,1.2,0.5,5.802739726,13.28493151,16.81917808
1,1.2,0.5,4.095890411,9.871232877,12.98356164
1,1.2,0.5,6.55890411,11.72054795,14.77534247
1,1.2,0.5,4.032876712,10.10684932,13.34246575
1,1.2,0.5,4.120547945,9.942465753,13.58082192
1,1.2,0.5,4.01369863,11.07671233,14.13424658
1,1.2,0.5,3.567123288,10.11506849,13.57534247
1,1.2,0.5,3.547945205,9.016438356,12.2
1,1.2,0.5,4.534246575,11.5369863,14.76986301
1,1.2,0.5,4.180821918,11.65205479,15.00821918
1,1.2,0.5,5.657534247,14.85753425,18.01917808
1,1.2,0.5,5.890410959,12.2,15.97808219
1,1.2,0.5,2.476712329,8.460273973,11.81917808
1,1.2,0.5,4.81369863,10.51232877,14.05479452
1,1.2,0.5,3.44109589,10.26027397,13.62739726
1,1.2,0.5,3.35890411,9.605479452,12.99726027
1,1.2,0.5,3.342465753,8.512328767,11.88493151
1,1.2,0.5,3.775342466,12.00547945,15.23561644
1,1.2,0.5,4.871232877,12.54520548,15.15068493
1,1.2,0.5,3.353424658,8.671232877,12.36164384
1,1.2,0.5,3.736986301,10.95616438,14.38082192
1,1.2,0.5,3.676712329,8.17260274,11.25479452
1,1.2,0.5,3.367123288,9.334246575,12.75342466
1,1.2,0.5,7.449315068,13.44109589,16.69041096
1,1.2,0.5,3.282191781,9.443835616,12.31232877
1,1.2,0.5,4.709589041,12.03013699,15.22191781
1,1.2,0.5,6.328767123,13.9369863,16.83013699
1,1.2,0.5,5.169863014,12.85479452,15.89041096
1,1.2,0.5,2.789041096,7.797260274,11.16438356
1,1.2,0.5,5.02739726,11.90410959,14.77260274
1,1.2,0.5,5.671232877,11.86027397,15.02191781
1,1.2,0.5,5.44109589,13.30136986,16.49041096
1,1.2,0.5,4.347945205,10.16986301,12.99726027
1,1.2,0.5,3.676712329,10.24931507,13.39178082
1,1.2,0.5,5.071232877,12.24383562,15.48767123
1,1.2,0.5,3.032876712,9.545205479,12.56164384
1,1.2,0.5,4.134246575,10.6,13.66575342
1,1.2,0.5,3.77260274,10.68767123,13.33972603
1,1.2,0.5,6.61369863,12.90958904,16.40273973
1,1.2,0.5,3.178082192,10.06027397,13.6
1,1.2,0.5,6.512328767,12.74794521,15.89041096
1,1.2,0.5,3.276712329,9.161643836,12.99452055
1,1.2,0.5,3.852054795,10.10136986,13.03835616
1,1.2,0.5,3.38630137,10.66027397,13.89863014
1,1.2,0.5,3.208219178,8.720547945,11.58356164
1,1.2,0.5,3.071232877,9.02739726,12.65753425
1,1.2,0.5,4.77260274,10.53972603,13.36164384
1,1.2,0.5,5.438356164,11.70410959,14.60547945
1,1.3,0,20.04931507,39.41643836,45
1,1.3,0,18.01917808,27.13424658,30.28219178
1,1.3,0,9.528767123,16.91506849,21.08493151
1,1.3,0,39.74246575,45,45
1,1.3,0,17.61917808,26.47945205,30.63287671
1,1.3,0,11.86849315,20.62191781,24.52876712
1,1.3,0,45,45,45
1,1.3,0,22.32328767,30.95890411,35.06575342
1,1.3,0,6.430136986,13.96164384,17.85205479
1,1.3,0,26.85479452,40.09041096,45
1,1.3,0,45,45,45
1,1.3,0,36.2,45,45
1,1.3,0,12.25479452,20.62465753,24.36986301
1,1.3,0,14.03561644,21.60821918,25.13424658
1,1.3,0,10.54794521,28.94520548,32.66849315
1,1.3,0,15.45753425,22.01369863,25.01643836
1,1.3,0,45,45,45
1,1.3,0,16.50136986,24.14794521,28.55890411
1,1.3,0,13.67945205,20.64109589,24.75890411
1,1.3,0,29.89589041,45,45
1,1.3,0,12.1890411,45,45
1,1.3,0,12.42465753,20.22465753,24.08219178
1,1.3,0,8.854794521,15.92876712,19.44657534
1,1.3,0,45,45,45
1,1.3,0,24.20547945,31.85205479,35.02739726
1,1.3,0,23.36986301,31.63561644,35.29589041
1,1.3,0,16.72054795,26.20273973,29.51506849
1,1.3,0,45,45,45
1,1.3,0,45,45,45
1,1.3,0,13.3890411,21.22191781,24.65479452
1,1.3,0,7.394520548,15.66027397,19.09589041
1,1.3,0,33.65753425,39.66027397,45
1,1.3,0,45,45,45
1,1.3,0,27.40821918,36.28767123,45
1,1.3,0,13.83013699,21.09041096,24.14794521
1,1.3,0,38.68493151,45,45
