FIRST_LINE,CLINICAL_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
1,0.95,0.01,7.534246575,15.68219178,19.05753425
1,0.95,0.01,21.56164384,29.03287671,32.54520548
1,0.95,0.01,16.9890411,24.47945205,27.71780822
1,0.95,0.01,15.70958904,27.83287671,31.19178082
1,0.95,0.01,25.13972603,33.50958904,36.33972603
1,0.95,0.01,12.15068493,18.53972603,21.70410959
1,0.95,0.01,26.32054795,37.44109589,45
1,0.95,0.01,8.4,18.68767123,21.69863014
1,0.95,0.01,11.67945205,17.12328767,20.07945205
1,0.95,0.01,23.42465753,31.59726027,35.05479452
1,0.95,0.01,7.704109589,14.06027397,17.7369863
1,0.95,0.01,9.065753425,14.9369863,18.10410959
1,0.95,0.01,25.43013699,33.08767123,36.37534247
1,0.95,0.01,22.09589041,28.54246575,32.08767123
1,0.95,0.01,7.808219178,16.3260274,18.75890411
1,0.95,0.01,15.68493151,22.65753425,25.71506849
1,0.95,0.01,20.32054795,26.09589041,29.17534247
1,0.95,0.01,35.74794521,45,45
1,0.95,0.01,21.88493151,30.68493151,34.06849315
1,0.95,0.01,10.50136986,17.88219178,20.83013699
1,0.95,0.01,11.96438356,18.45479452,21.46575342
1,0.95,0.01,13.32876712,19.68767123,23.00273973
1,0.95,0.01,18.11506849,24.86849315,28.47123288
1,0.95,0.01,45,45,45
1,0.95,0.01,21.04383562,28.01369863,31.4109589
1,0.95,0.01,14.94246575,21.43013699,24.55068493
1,0.95,0.01,15.04931507,23.39726027,26.57808219
1,0.95,0.01,18.24383562,24.95890411,27.89589041
1,0.95,0.01,11.27945205,18.08493151,21.07671233
1,0.95,0.01,27.86575342,36.60821918,39.76438356
1,0.95,0.01,12.74794521,19.51780822,22.76164384
1,0.95,0.01,16.86849315,26.03835616,29.42191781
1,0.95,0.01,15.1369863,22.31506849,25.90136986
1,0.95,0.01,18.6,33.29863014,36.75616438
1,0.95,0.01,16.42465753,23.46027397,26.96164384
1,0.95,0.01,17.72054795,24.60273973,27.75616438
1,0.95,0.01,25.57260274,31.5260274,35.01917808
1,0.95,0.01,21.74246575,33.5260274,36.74520548
1,0.95,0.01,10.35890411,18.48493151,21.8
1,0.95,0.01,15.55616438,23.56164384,27.30958904
1,0.95,0.01,31.01917808,45,45
1,0.95,0.01,29.90958904,37.23835616,45
1,0.95,0.01,28.30684932,34.78082192,38.23287671
1,0.95,0.1,7.326027397,13.69041096,16.84109589
1,0.95,0.1,4.912328767,11.54520548,14.79178082
1,0.95,0.1,4.57260274,12.61643836,15.9260274
1,0.95,0.1,5.991780822,12.96164384,15.58630137
1,0.95,0.1,4.523287671,11.50684932,14.89315068
1,0.95,0.1,8.539726027,15.22465753,18.47945205
1,0.95,0.1,4.367123288,10.19726027,13.6739726
1,0.95,0.1,7.879452055,13.34794521,16.79178082
1,0.95,0.1,9.860273973,16.29589041,19.72876712
1,0.95,0.1,11.52328767,18.23013699,21.51232877
1,0.95,0.1,6.016438356,14.61917808,17.62191781
1,0.95,0.1,9.638356164,17.3890411,20.63835616
1,0.95,0.1,7.065753425,15.21917808,18.49589041
1,0.95,0.1,9.531506849,19.80273973,23.1260274
1,0.95,0.1,7.380821918,13.58082192,16.73424658
1,0.95,0.1,5.317808219,11.28219178,14.41917808
1,0.95,0.1,9.128767123,15.11232877,18.22191781
1,0.95,0.1,9.038356164,14.98082192,18.43013699
1,0.95,0.1,6.356164384,14.34794521,17.50136986
1,0.95,0.1,8.219178082,15.64383562,18.73972603
1,0.95,0.1,6.780821918,13.23013699,16.04383562
1,0.95,0.1,9.169863014,17.63561644,20.71780822
1,0.95,0.1,11.15342466,21.28219178,24.97808219
1,0.95,0.1,11.77808219,19.20273973,22.39726027
1,0.95,0.1,6.860273973,12.9260274,16.28493151
1,0.95,0.1,8.55890411,17.55342466,20.17534247
1,0.95,0.1,8.736986301,14.46027397,17.56986301
1,0.95,0.1,13.03561644,20.66027397,23.68219178
1,0.95,0.1,8.671232877,16.42191781,19.6630137
1,0.95,0.1,9.997260274,16.43835616,19.66575342
1,0.95,0.1,6.205479452,13.55342466,16.67671233
1,0.95,0.1,9.8,16.90410959,20.28493151
1,0.95,0.1,10.73150685,16.79452055,20.0109589
1,0.95,0.1,5.005479452,11.80821918,15.36164384
1,0.95,0.1,5.389041096,11.01369863,13.88493151
1,0.95,0.1,5.347945205,15.8109589,18.94520548
1,0.95,0.1,7.323287671,14.32876712,17.99452055
1,0.95,0.1,7.980821918,15.68767123,18.73424658
1,0.95,0.1,9.852054795,17.2,20.32328767
1,0.95,0.1,5.893150685,12.59452055,15.87945205
1,0.95,0.1,9.052054795,16.61369863,20.05479452
1,0.95,0.1,7.084931507,14.86849315,17.89863014
1,0.95,0.1,9.764383562,20.54246575,23.86849315
1,0.95,0.1,13.62739726,19.01643836,21.72876712
1,0.95,0.1,5.438356164,13.07671233,16.69041096
1,0.95,0.1,13.98356164,22.34246575,25.32876712
1,0.95,0.1,12.20547945,20.17534247,23.92876712
1,0.95,0.1,4.901369863,12.69863014,16.05479452
1,0.95,0.1,9.189041096,17.2,20.50684932
1,0.95,0.1,3.473972603,11.21369863,14.48767123
1,0.95,0.25,5.898630137,13.72876712,16.73972603
1,0.95,0.25,5.153424658,12.84383562,16.02191781
1,0.95,0.25,4.767123288,11.40547945,14.61369863
1,0.95,0.25,4.55890411,10.68493151,13.72054795
1,0.95,0.25,3.635616438,9.421917808,12.72876712
1,0.95,0.25,5.052054795,11.15342466,14.8
1,0.95,0.25,8.17260274,14.82739726,18.27671233
1,0.95,0.25,3.808219178,12.22739726,15.4739726
1,0.95,0.25,6.098630137,11.73972603,14.70684932
1,0.95,0.25,7.761643836,14.42465753,17.77534247
1,0.95,0.25,7.797260274,14.53150685,17.50410959
1,0.95,0.25,6.380821918,12.84383562,16.25753425
1,0.95,0.25,7.512328767,13.56164384,17.23013699
1,0.95,0.25,8.115068493,14.94246575,18.23561644
1,0.95,0.25,5.104109589,11.5260274,15.13972603
1,0.95,0.25,4.589041096,10.92876712,13.9369863
1,0.95,0.25,3.835616438,9.931506849,12.62191781
1,0.95,0.25,5.545205479,12.02191781,15.43013699
1,0.95,0.25,3.860273973,10.03013699,13.53972603
1,0.95,0.25,8.147945205,15.06575342,18.92876712
1,0.95,0.25,8.197260274,14.13150685,16.96164384
1,0.95,0.25,5.747945205,11.41917808,14.56712329
1,0.95,0.25,11.85479452,19.00547945,22.65205479
1,0.95,0.25,6.493150685,13.43013699,16.55342466
1,0.95,0.25,4.964383562,10.70684932,14.15890411
1,0.95,0.25,6.484931507,14,16.93150685
1,0.95,0.25,5.901369863,12.12876712,15.63835616
1,0.95,0.25,6.167123288,12.81917808,15.5369863
1,0.95,0.25,10.34520548,17.28219178,20.52328767
1,0.95,0.25,11,19.63287671,23.03013699
1,0.95,0.25,3.068493151,9.350684932,12.90684932
1,0.95,0.25,6.736986301,11.81369863,14.80821918
1,0.95,0.25,6.298630137,13.05205479,16.45479452
1,0.95,0.25,7.402739726,15.18630137,18.50136986
1,0.95,0.25,4.005479452,10.28219178,13.09863014
1,0.95,0.25,5.720547945,12.63835616,15.96986301
1,0.95,0.25,6.934246575,13.9890411,16.78356164
1,0.95,0.25,4.446575342,9.953424658,13.12876712
1,0.95,0.25,4.22739726,10.36438356,13.25479452
1,0.95,0.25,6.104109589,12.16438356,15.48767123
1,0.95,0.25,6.687671233,13.45479452,16.43561644
1,0.95,0.25,5.331506849,11.90684932,14.87123288
1,0.95,0.25,5.665753425,13.09041096,16.44383562
1,0.95,0.25,5.41369863,12.15342466,15.0109589
1,0.95,0.25,4.131506849,10.80273973,14.25479452
1,0.95,0.25,10.08493151,16.79452055,20.14520548
1,0.95,0.25,7.347945205,15.3890411,18.45205479
1,0.95,0.25,6.671232877,12.44109589,15.51780822
1,0.95,0.25,6.909589041,14.26027397,17.30410959
1,0.95,0.25,7.621917808,15.41917808,18.8
1,0.95,0.5,5.197260274,11.08219178,14.35342466
1,0.95,0.5,5.4,11.32328767,14.74520548
1,0.95,0.5,4.780821918,10.06027397,13.59452055
1,0.95,0.5,4.882191781,9.463013699,12.32328767
1,0.95,0.5,6.076712329,13.8109589,17.11506849
1,0.95,0.5,5.052054795,12.24109589,15.73424658
1,0.95,0.5,6.778082192,13.04109589,15.87123288
1,0.95,0.5,5.504109589,12.96438356,16.00547945
1,0.95,0.5,5.465753425,11.16164384,14.84657534
1,0.95,0.5,3.194520548,10.01643836,13.27123288
1,0.95,0.5,5.257534247,10.88493151,14.1890411
1,0.95,0.5,3.726027397,9.901369863,13.50136986
1,0.95,0.5,3.452054795,10.2109589,13.35342466
1,0.95,0.5,4.545205479,10.74794521,13.64657534
1,0.95,0.5,5.452054795,11.40821918,14.63835616
1,0.95,0.5,3.416438356,9.852054795,13.21369863
1,0.95,0.5,3.652054795,10.04383562,13.22739726
1,0.95,0.5,3.01369863,9.15890411,12.33150685
1,0.95,0.5,3.38630137,9.383561644,13.02739726
1,0.95,0.5,6.542465753,13.41369863,17.09863014
1,0.95,0.5,3.81369863,8.805479452,12
1,0.95,0.5,4.830136986,11.63287671,14.7369863
1,0.95,0.5,4.389041096,11.91780822,15.75890411
1,0.95,0.5,3.093150685,11.25479452,15.03561644
1,0.95,0.5,6.509589041,12.86027397,16.47123288
1,0.95,0.5,4.035616438,10.3369863,13.53150685
1,0.95,0.5,5.098630137,11.48767123,14.99452055
1,0.95,0.5,5.02739726,12.62465753,15.47945205
1,0.95,0.5,4.882191781,10.76712329,14.1890411
1,0.95,0.5,4.120547945,9.769863014,12.8
1,0.95,0.5,2.597260274,9.134246575,12.53424658
1,0.95,0.5,3.942465753,11.32876712,15.30958904
1,0.95,0.5,4.616438356,9.98630137,13.09863014
1,0.95,0.5,5.643835616,11.25479452,14.74794521
1,0.95,0.5,4.583561644,10.09589041,13.11780822
1,0.95,0.5,4.394520548,10.39178082,13.50958904
1,0.95,0.5,4.838356164,10.53972603,13.39178082
1,0.95,0.5,3.953424658,10.81369863,14.11780822
1,0.95,0.5,4.610958904,11.43561644,14.75616438
1,0.95,0.5,4.306849315,9.715068493,12.89315068
1,0.95,0.5,4.978082192,10.81369863,14.07945205
1,0.95,0.5,3.501369863,8.734246575,11.88493151
1,0.95,0.5,5.183561644,10.88767123,14.72328767
1,0.95,0.5,4.591780822,9.98630137,13.00547945
1,0.95,0.5,4.808219178,11.00273973,14.29315068
1,0.95,0.5,5.032876712,10.6630137,13.16712329
1,0.95,0.5,3.476712329,10.87945205,13.92876712
1,0.95,0.5,4.268493151,9.594520548,12.79178082
1,0.95,0.5,5.290410959,11.83287671,14.79178082
1,0.95,0.5,3.309589041,9.534246575,12.04931507
1,0.9,0,21.47945205,30.09863014,33.92328767
1,0.9,0,33.06027397,45,45
1,0.9,0,10.90684932,24.50684932,27.72054795
1,0.9,0,14.24657534,22.06027397,25.79452055
1,0.9,0,19.4109589,45,45
1,0.9,0,6.912328767,14.53150685,17.77260274
1,0.9,0,19.53424658,45,45
1,0.9,0,16.15890411,26.17808219,29.94520548
1,0.9,0,26.20547945,37.74246575,45
1,0.9,0,9.189041096,19.17808219,22.91232877
1,0.9,0,16.52328767,25.8630137,29.05479452
1,0.9,0,29.7369863,45,45
1,0.9,0,7.421917808,16.05753425,19.1260274
1,0.9,0,20.7260274,31.02191781,34.62739726
1,0.9,0,23.82739726,32.38356164,35.81369863
1,0.9,0,45,45,45
1,0.9,0,26.49863014,33.77808219,37.22739726
1,0.9,0,21.09315068,33.58082192,37.18356164
1,0.9,0,19.80273973,35.85205479,39.44383562
1,0.9,0,25.24109589,35.13150685,38.20273973
1,0.9,0,27.51780822,35.99726027,39.33972603
1,0.9,0,12.59178082,20.24109589,23.36712329
1,0.9,0,17.33150685,26.71232877,30.40273973
1,0.9,0,45,45,45
1,0.9,0,29.43287671,37.10684932,45
1,0.9,0,36.61369863,45,45
1,0.9,0,21.13150685,27.62191781,31.17808219
1,0.9,0,35.95342466,45,45
1,0.9,0,26.99452055,37.26027397,45
1,0.9,0,39.40273973,45,45
1,0.9,0,17.87123288,25.33424658,28.63287671
1,0.9,0,22.22191781,28.71780822,31.96164384
1,0.9,0,28.37534247,45,45
1,0.9,0,11.63835616,18.59452055,22.04109589
1,0.9,0,11.57534247,23.09863014,26.39452055
1,0.9,0,8.797260274,18.89589041,22.13424658
1,0.9,0,15.5369863,45,45
1,0.9,0,12.00547945,27.63287671,31.7369863
1,0.9,0,26.76712329,36.34520548,45
1,0.9,0,6.249315068,16.93424658,20.29589041
1,0.9,0,15,21.9369863,25.70958904
1,0.9,0,18.26027397,29.89315068,33.51780822
1,0.9,0,9.84109589,20.01643836,23.50410959
1,0.9,0,12.18356164,23.77260274,26.77534247
1,0.9,0,5.926027397,14.25479452,17.60821918
1,0.9,0,33.76164384,45,45
1,0.9,0,19.15890411,45,45
1,0.9,0,22.79178082,28.82465753,31.94520548
1,0.9,0,15.86027397,22.47945205,25.64383562
1,0.9,0,8.054794521,16.56986301,19.87945205
1,0.9,0.01,7.991780822,14.90684932,18.27945205
1,0.9,0.01,20.02191781,29.60273973,32.93972603
1,0.9,0.01,7.076712329,15.86575342,19.99452055
1,0.9,0.01,12.07123288,31.41917808,35.2109589
1,0.9,0.01,23.12328767,30.27945205,33.6630137
1,0.9,0.01,25.1890411,33.11780822,36.40821918
1,0.9,0.01,45,45,45
1,0.9,0.01,11.88767123,20.88493151,24.56164384
1,0.9,0.01,19.49041096,28.20821918,32.27671233
1,0.9,0.01,16.27671233,24.13424658,27.35342466
1,0.9,0.01,10.31232877,17.86027397,21.15068493
1,0.9,0.01,13.22739726,20.25753425,23.59726027
1,0.9,0.01,18.76164384,25.11780822,28.69041096
1,0.9,0.01,19.16712329,28.86027397,32.10684932
1,0.9,0.01,45,45,45
1,0.9,0.01,20.42465753,30.30958904,34.47671233
1,0.9,0.01,31.6,45,45
1,0.9,0.01,5.767123288,13.16986301,16.84109589
1,0.9,0.01,45,45,45
1,0.9,0.01,12.24109589,36.98082192,45
1,0.9,0.01,20.44657534,31.47671233,35.24109589
1,0.9,0.01,15.63287671,27.23561644,30.04931507
1,0.9,0.01,19.11506849,29.80821918,32.96438356
1,0.9,0.01,19.09041096,27.89041096,31.08767123
1,0.9,0.01,13.55068493,21.16986301,24.94794521
1,0.9,0.01,27.66027397,36.23835616,39.49041096
1,0.9,0.01,7.654794521,45,45
1,0.9,0.01,12.38630137,19.74520548,23.16986301
1,0.9,0.01,9.479452055,19.18630137,23.07945205
1,0.9,0.01,16.78082192,27.23835616,30.60547945
1,0.9,0.01,17.82191781,27.76712329,30.6739726
1,0.9,0.01,34.48219178,45,45
1,0.9,0.01,13.70136986,22.32054795,26.05205479
1,0.9,0.01,10.78082192,18.24657534,21.26849315
1,0.9,0.01,10.90410959,19.83013699,23.5890411
1,0.9,0.01,29.48219178,38.39452055,45
1,0.9,0.01,23.16438356,30.04657534,33.59726027
1,0.9,0.01,10.92328767,20.72876712,23.9369863
1,0.9,0.01,15.27123288,22.29589041,24.92328767
1,0.9,0.01,15.14794521,23.18630137,26.64109589
1,0.9,0.01,18.14246575,27.28493151,31.09315068
1,0.9,0.01,22.1890411,33.69315068,36.98082192
1,0.9,0.01,14.62739726,22.03013699,25.3369863
1,0.9,0.01,28.4630137,36.55890411,39.67671233
1,0.9,0.01,16.23013699,24.01917808,27.16986301
1,0.9,0.01,22.03835616,35.01917808,37.95616438
1,0.9,0.01,10.37808219,17.96986301,21.52876712
1,0.9,0.01,4.079452055,11.87671233,14.86849315
1,0.9,0.01,27.67123288,35.50684932,38.49315068
1,0.9,0.01,26.22739726,36.5260274,45
1,0.9,0.1,6.052054795,13.41643836,16.63561644
1,0.9,0.1,10.07671233,16.9260274,20.1260274
1,0.9,0.1,8.931506849,16.75342466,20.24657534
1,0.9,0.1,8.243835616,16.06027397,19.45753425
1,0.9,0.1,8.263013699,16.49315068,19.75068493
1,0.9,0.1,10.1260274,17.03561644,20.37260274
1,0.9,0.1,6.230136986,11.9369863,15.30958904
1,0.9,0.1,14.36438356,21.49589041,24.48219178
1,0.9,0.1,8.904109589,15.16164384,18.22465753
1,0.9,0.1,22.65205479,29.56438356,33.31780822
1,0.9,0.1,4.293150685,11.98630137,15.43561644
1,0.9,0.1,7.709589041,17.05479452,20.8
1,0.9,0.1,12.03561644,21.43013699,24.57260274
1,0.9,0.1,10.78356164,20.98082192,24.16164384
1,0.9,0.1,5.369863014,13.42191781,16.76164384
1,0.9,0.1,9.736986301,16.09589041,19.39726027
1,0.9,0.1,5.487671233,11.78630137,15.06849315
1,0.9,0.1,7.257534247,14.4630137,17.65479452
1,0.9,0.1,5.364383562,13.55068493,17.38356164
1,0.9,0.1,11.33424658,17.91780822,21.8630137
1,0.9,0.1,8.619178082,17.62191781,21.49041096
1,0.9,0.1,9.852054795,16.23561644,19.9369863
1,0.9,0.1,8.676712329,15.37260274,19.14520548
1,0.9,0.1,19.07671233,27.98356164,31.86849315
1,0.9,0.1,7.950684932,17.42465753,20.58630137
1,0.9,0.1,11.64931507,20.19178082,22.92876712
1,0.9,0.1,9.673972603,17.51506849,20.47123288
1,0.9,0.1,11.44657534,18.84109589,22.53972603
1,0.9,0.1,6.526027397,12.72054795,15.81643836
1,0.9,0.1,9.863013699,16.0109589,19.69041096
1,0.9,0.1,7.682191781,15.90410959,19.19178082
1,0.9,0.1,6.569863014,14.47671233,18.23287671
1,0.9,0.1,11.29863014,18.2630137,21.89041096
1,0.9,0.1,6.775342466,16.76438356,20.15616438
1,0.9,0.1,12.29041096,18.03287671,20.95342466
1,0.9,0.1,8.142465753,15.94794521,19.75890411
1,0.9,0.1,7.526027397,13.57260274,16.96986301
1,0.9,0.1,8.780821918,17.03835616,20.39726027
1,0.9,0.1,8.684931507,15.63835616,18.91232877
1,0.9,0.1,5.805479452,15.33150685,18.58356164
1,0.9,0.1,9.504109589,15.62739726,18.97534247
1,0.9,0.1,8.317808219,15.40821918,18.84383562
1,0.9,0.1,6.77260274,15.30684932,18.23287671
1,0.9,0.1,12.27671233,20.2109589,23.76986301
1,0.9,0.1,4.802739726,11.09041096,14.37808219
1,0.9,0.1,9.747945205,16.12876712,19.53424658
1,0.9,0.1,11.75342466,20.26575342,23.56986301
1,0.9,0.1,9.515068493,17.96164384,21.58630137
1,0.9,0.1,8.312328767,16.04109589,19.61917808
1,0.9,0.1,6.956164384,14.73150685,18.44657534
1,0.9,0.25,4.449315068,14.01643836,17.11780822
1,0.9,0.25,3.920547945,10.23835616,13.7890411
1,0.9,0.25,5.18630137,12.41643836,16.16164384
1,0.9,0.25,6.016438356,12.43013699,16.05753425
1,0.9,0.25,6.350684932,12.2,15.38356164
1,0.9,0.25,3.947945205,9.389041096,12.68767123
1,0.9,0.25,7.893150685,14.90410959,18.08219178
1,0.9,0.25,6.635616438,12.76986301,16.27945205
1,0.9,0.25,6.282191781,13.48767123,17.26575342
1,0.9,0.25,7.715068493,14.03287671,18.16438356
1,0.9,0.25,5.734246575,13.85479452,16.61643836
1,0.9,0.25,4.068493151,9.997260274,14.00273973
1,0.9,0.25,6.82739726,12.61917808,16.16438356
1,0.9,0.25,3.561643836,11.84109589,15.11506849
1,0.9,0.25,13.12876712,20.67123288,24.03835616
1,0.9,0.25,5.934246575,11.10136986,14.99452055
1,0.9,0.25,8.35890411,16.42739726,19.29315068
1,0.9,0.25,4.556164384,14.24383562,17.68767123
1,0.9,0.25,8.265753425,17.36438356,20.94794521
1,0.9,0.25,5.824657534,12.57260274,15.67671233
1,0.9,0.25,4.41369863,11.96164384,15.12054795
1,0.9,0.25,6.397260274,13.29589041,16.93972603
1,0.9,0.25,8.81369863,16.7260274,20.16986301
1,0.9,0.25,5.750684932,12.15616438,15.67945205
1,0.9,0.25,4.068493151,10.40821918,14.51780822
1,0.9,0.25,6.071232877,12.84931507,16.22739726
1,0.9,0.25,7.684931507,14.16438356,17.79452055
1,0.9,0.25,5.153424658,11.85205479,15.29863014
1,0.9,0.25,5.906849315,14.38356164,18.52054795
1,0.9,0.25,8.663013699,18.39726027,21.63287671
1,0.9,0.25,8.37260274,16.89315068,20.23561644
1,0.9,0.25,5.652054795,13.27945205,17.20821918
1,0.9,0.25,6.868493151,14.59726027,17.86575342
1,0.9,0.25,7.797260274,13.73972603,17.72328767
1,0.9,0.25,5.884931507,13.67945205,16.95068493
1,0.9,0.25,5.397260274,13.5369863,17.26027397
1,0.9,0.25,4.808219178,11.54520548,14.81643836
1,0.9,0.25,5.652054795,12.9260274,16.77260274
1,0.9,0.25,7.884931507,14.59452055,18.25205479
1,0.9,0.25,10.93972603,17.39726027,20.67123288
1,0.9,0.25,4.02739726,11.30684932,14.90410959
1,0.9,0.25,3.723287671,11.59178082,14.7890411
1,0.9,0.25,5.534246575,14.69589041,18.32054795
1,0.9,0.25,7.04109589,15.78356164,19.84931507
1,0.9,0.25,12.02191781,18.7890411,22.73972603
1,0.9,0.25,4.835616438,12.65753425,16.23013699
1,0.9,0.25,6.58630137,14.54794521,18.43013699
1,0.9,0.25,5.068493151,11.69041096,15.29589041
1,0.9,0.25,8.61369863,14.52054795,17.73972603
1,0.9,0.25,7.860273973,15.49863014,19.0630137
1,0.9,0.5,5.871232877,13.72054795,17.61369863
1,0.9,0.5,5.101369863,12.16438356,15.94520548
1,0.9,0.5,4.517808219,12.82191781,16.68767123
1,0.9,0.5,4.249315068,10.75890411,13.93424658
1,0.9,0.5,4.24109589,10.0109589,12.93424658
1,0.9,0.5,6.980821918,14.93424658,18.6109589
1,0.9,0.5,5.383561644,11.8739726,15.08219178
1,0.9,0.5,5.808219178,12.90684932,16.82465753
1,0.9,0.5,5.301369863,11.78082192,15.07671233
1,0.9,0.5,4.679452055,12.57260274,15.71506849
1,0.9,0.5,3.271232877,10.95342466,14.26849315
1,0.9,0.5,3.419178082,10.0109589,13.18356164
1,0.9,0.5,4.915068493,11.00821918,14.42465753
1,0.9,0.5,4.249315068,12.40821918,15.98356164
1,0.9,0.5,4.4,11.35890411,14.83287671
1,0.9,0.5,5.484931507,13.86027397,16.88493151
1,0.9,0.5,9.389041096,17.20547945,20.76986301
1,0.9,0.5,3.597260274,9.838356164,13.77260274
1,0.9,0.5,6.367123288,14.60821918,18.03835616
1,0.9,0.5,6.663013699,13.53424658,16.30136986
1,0.9,0.5,6.421917808,12.80273973,15.93424658
1,0.9,0.5,4.668493151,13.0630137,16.24109589
1,0.9,0.5,2.076712329,8.797260274,12.38630137
1,0.9,0.5,4.706849315,10.70136986,13.62191781
1,0.9,0.5,5.156164384,11.56712329,15.16712329
1,0.9,0.5,6.835616438,14.46575342,17.25479452
1,0.9,0.5,3.991780822,10.97808219,14.35068493
1,0.9,0.5,4.142465753,9.753424658,13.58630137
1,0.9,0.5,8.698630137,14.24109589,17.61643836
1,0.9,0.5,3.336986301,10.30958904,13.53972603
1,0.9,0.5,4.698630137,12.49863014,16.22465753
1,0.9,0.5,5.82739726,13.5890411,17.04109589
1,0.9,0.5,4.054794521,11.27123288,15.03561644
1,0.9,0.5,4.575342466,10.39726027,13.73150685
1,0.9,0.5,4.463013699,13.70410959,17.27123288
1,0.9,0.5,5.073972603,11.71232877,15.60547945
1,0.9,0.5,3.967123288,11.07671233,14.80821918
1,0.9,0.5,3.547945205,10.10958904,13.28219178
1,0.9,0.5,4.709589041,14.39178082,18.49589041
1,0.9,0.5,4.567123288,10.77260274,13.8630137
1,0.9,0.5,5.531506849,13.6739726,16.9890411
1,0.9,0.5,6.432876712,13.77808219,17.57260274
1,0.9,0.5,4.775342466,10.57808219,14.02739726
1,0.9,0.5,4.728767123,11.71506849,14.99178082
1,0.9,0.5,4.761643836,9.679452055,13.06849315
1,0.9,0.5,3.819178082,9.265753425,12.58356164
1,0.9,0.5,4.235616438,10.1890411,13.5260274
1,0.9,0.5,5.232876712,13.30410959,16.69863014
1,0.9,0.5,4.561643836,13.38082192,16.50136986
1,0.9,0.5,6.652054795,16.19178082,19.54246575
1,0.85,0,7.019178082,24.3260274,28.11506849
1,0.85,0,23.08767123,33.63287671,36.74246575
1,0.85,0,20.46849315,31.46849315,35.06849315
1,0.85,0,45,45,45
1,0.85,0,32.08493151,39.66575342,45
1,0.85,0,24.84383562,37.00547945,45
1,0.85,0,12.64931507,18.87671233,22.62465753
1,0.85,0,16.97260274,26.52054795,30.45479452
1,0.85,0,15.5260274,25.56164384,29.02191781
1,0.85,0,12.44109589,18.42191781,21.86027397
1,0.85,0,12.11780822,21.8630137,25.72876712
1,0.85,0,29.2630137,36.95890411,45
1,0.85,0,9.660273973,34.01643836,37.7369863
1,0.85,0,30.90958904,45,45
1,0.85,0,19.26575342,28.27123288,31.89863014
1,0.85,0,32.42191781,45,45
1,0.85,0,14.63835616,23.33150685,27.08219178
1,0.85,0,17.64657534,32.09863014,35.57808219
1,0.85,0,27.43013699,35.09589041,38.33424658
1,0.85,0,39.54246575,45,45
1,0.85,0,18.2630137,29.54520548,33.43835616
1,0.85,0,23,45,45
1,0.85,0,12.26575342,20.66027397,24.36438356
1,0.85,0,16.24383562,24.09315068,27.24931507
1,0.85,0,15.72054795,24.7369863,27.99452055
1,0.85,0,20.15616438,28.80821918,32.64931507
1,0.85,0,18.45205479,25.31780822,28.89863014
1,0.85,0,10.95616438,18.46849315,21.98082192
1,0.85,0,24.4739726,34.28767123,38.10684932
1,0.85,0,34.92328767,45,45
1,0.85,0,45,45,45
1,0.85,0,17.29315068,45,45
1,0.85,0,34.28219178,45,45
1,0.85,0,21.50136986,29.68767123,33.94794521
1,0.85,0,15.86027397,24.44109589,28.00547945
1,0.85,0,19.25479452,30.25753425,33.86849315
1,0.85,0,11.2109589,18.90410959,22.57808219
1,0.85,0,26.18356164,34.52054795,37.62465753
1,0.85,0,36.77808219,45,45
1,0.85,0,14.8630137,21.45205479,25.21917808
1,0.85,0,38.38082192,45,45
1,0.85,0,7.704109589,16.30136986,20.80273973
1,0.85,0,29.89041096,37.84931507,45
1,0.85,0,12.99452055,22.69589041,26.13972603
1,0.85,0,17.24109589,29.87671233,34.25479452
1,0.85,0,15.90684932,45,45
1,0.85,0,21.94520548,45,45
1,0.85,0,15.72054795,23.74794521,27.85753425
1,0.85,0,13.72328767,21.91232877,25.36986301
1,0.85,0,28.68493151,36.98630137,45
1,0.85,0.01,9.528767123,17.09589041,20.65479452
1,0.85,0.01,12.70410959,19.83287671,23.56712329
1,0.85,0.01,14.76164384,22.30136986,26.14520548
1,0.85,0.01,5.736986301,15.27945205,18.82465753
1,0.85,0.01,29.21643836,37.79452055,45
1,0.85,0.01,25.16712329,35.52054795,39.05205479
1,0.85,0.01,16.26575342,26.20273973,30.17260274
1,0.85,0.01,11.09863014,18.52876712,22.64383562
1,0.85,0.01,14.24931507,45,45
1,0.85,0.01,6.564383562,14.6109589,18.36164384
1,0.85,0.01,11.3890411,21.09041096,24.35890411
1,0.85,0.01,45,45,45
1,0.85,0.01,14,21.81643836,25.62465753
1,0.85,0.01,20.63013699,29.21643836,33.01369863
1,0.85,0.01,25.90684932,33.59452055,37.30136986
1,0.85,0.01,7.926027397,15.79726027,19.43287671
1,0.85,0.01,10.94520548,29.61917808,33.42465753
1,0.85,0.01,12.83561644,24.06849315,27.67671233
1,0.85,0.01,9.619178082,19.25479452,23.09589041
1,0.85,0.01,13.65753425,22.00547945,25.42739726
1,0.85,0.01,24.2109589,32.50410959,36.15616438
1,0.85,0.01,11.80273973,21.68219178,25.17808219
1,0.85,0.01,22.10958904,45,45
1,0.85,0.01,27.00547945,45,45
1,0.85,0.01,7.591780822,17.14794521,20.62739726
1,0.85,0.01,25.23835616,33.43287671,37.39726027
1,0.85,0.01,35.7260274,45,45
