"","PFPR","TREATMENT_COVERAGE","STARTING_PARTNER_DRUG_FREQ","rep","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_PARTNER_DRUG_RES_FREQ_TO_1p","TIME_PARTNER_DRUG_RES_FREQ_TO_5p","TIME_PARTNER_DRUG_RES_FREQ_TO_10p","TIME_PARTNER_DRUG_RES_FREQ_TO_20p","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5"
"1336",5,0.6,0.25,36,3.50684931506849,7.28767123287671,9.34246575342466,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.78082191780822,4.396125,12,15,21,22,21
"1337",5,0.6,0.25,37,4.82191780821918,9.50684931506849,12.5479452054795,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.68493150684931,4.145375,17,26,18,21,20
"1338",5,0.6,0.25,38,5.72602739726027,9.17808219178082,11.3972602739726,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,8.6027397260274,4.270675,25,15,24,15,20
"1339",5,0.6,0.25,39,4.9041095890411,10.7397260273973,12.8767123287671,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,9.75342465753425,4.142675,11,16,16,28,22
"1340",5,0.6,0.25,40,4.08219178082192,9.26027397260274,11.972602739726,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.35616438356164,4.0905,14,16,22,18,8
"1341",5,0.6,0.25,41,3.0958904109589,7.36986301369863,9.67123287671233,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.86301369863014,4.445775,25,21,22,15,25
"1342",5,0.6,0.25,42,2.10958904109589,9.17808219178082,11.8082191780822,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.76712328767123,4.096075,23,22,19,28,17
"1343",5,0.6,0.25,43,3.01369863013699,9.26027397260274,11.6438356164384,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.42465753424657,4.2063,33,32,29,40,29
"1344",5,0.6,0.25,44,12.2191780821918,19.6164383561644,22.8219178082192,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,13.7808219178082,3.106925,18,17,24,22,17
"1345",5,0.6,0.25,45,4.65753424657534,11.8082191780822,14.1917808219178,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10,3.9288,20,25,15,16,23
"1346",5,0.6,0.25,46,3.67123287671233,8.93150684931507,11.5616438356164,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.465753424657535,9.01369863013699,4.1996,15,22,15,27,23
"1347",5,0.6,0.25,47,3.42465753424657,8.19178082191781,10.2465753424658,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.6027397260274,4.368375,16,27,15,23,21
"1348",5,0.6,0.25,48,2.76712328767123,10.6575342465753,13.5342465753425,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.4109589041096,4.014925,19,22,21,21,18
"1349",5,0.6,0.25,49,4.08219178082192,9.91780821917808,11.8904109589041,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.52054794520548,4.096025,22,37,28,33,31
"1350",5,0.6,0.25,50,7.78082191780822,13.2876712328767,16,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.2465753424658,3.820625,18,22,20,19,15
"1351",5,0.6,0.25,51,4.82191780821918,9.75342465753425,11.8904109589041,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.75342465753425,4.173325,15,17,25,21,17
"1352",5,0.6,0.25,52,7.36986301369863,13.6164383561644,16.986301369863,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,11.2328767123288,3.78965,18,10,22,17,24
"1353",5,0.6,0.25,53,6.54794520547945,11.8904109589041,13.9452054794521,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.547945205479451,10,3.9839,16,17,19,27,20
"1354",5,0.6,0.25,54,5.80821917808219,9.83561643835617,12.3013698630137,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.26027397260274,4.1771,25,18,12,21,16
"1355",5,0.6,0.25,55,4.65753424657534,11.2328767123288,13.6986301369863,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.53424657534246,9.91780821917808,3.95965,19,19,18,22,14
"1356",5,0.6,0.25,56,4.98630136986301,10.6575342465753,13.1232876712329,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.83561643835617,3.985475,9,10,16,20,14
"1357",5,0.6,0.25,57,2.84931506849315,7.94520547945206,10.5753424657534,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.43835616438356,4.291625,18,29,20,18,19
"1358",5,0.6,0.25,58,5.3972602739726,10.6575342465753,13.2876712328767,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.17808219178082,4.036625,16,23,20,29,19
"1359",5,0.6,0.25,59,4.49315068493151,11.1506849315068,13.7808219178082,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.67123287671233,4.112475,20,21,14,24,29
"1360",5,0.6,0.25,60,3.83561643835617,9.17808219178082,11.6438356164384,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.76712328767123,4.224,16,14,19,24,15
"1361",5,0.6,0.25,61,4.24657534246575,10.0821917808219,12.8767123287671,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.2465753424658,4.18965,18,16,27,26,20
"1362",5,0.6,0.25,62,4.9041095890411,11.2328767123288,15.013698630137,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.67123287671233,3.97875,12,17,15,24,17
"1363",5,0.6,0.25,63,3.34246575342466,10.3287671232877,13.041095890411,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.35616438356164,4.207825,21,16,34,24,26
"1364",5,0.6,0.25,64,2.35616438356164,8.10958904109589,10.3287671232877,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.465753424657535,8.19178082191781,4.287825,21,23,19,18,29
"1365",5,0.6,0.25,65,3.0958904109589,6.46575342465754,9.67123287671233,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.95890410958904,4.436475,16,17,16,19,26
"1366",5,0.6,0.25,66,4.16438356164383,11.3150684931507,13.7808219178082,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,10.1643835616438,3.996375,14,19,19,22,21
"1367",5,0.6,0.25,67,5.56164383561644,13.4520547945205,16.4109589041096,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,11.972602739726,3.68715,18,23,19,14,22
"1368",5,0.6,0.25,68,4,9.01369863013699,11.6438356164384,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.63013698630137,9.01369863013699,4.208175,20,22,23,25,15
"1369",5,0.6,0.25,69,4.24657534246575,8.52054794520548,11.2328767123288,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,8.52054794520548,4.1395,37,31,34,40,32
"1370",5,0.6,0.25,70,3.17808219178082,9.58904109589041,12.4657534246575,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.465753424657535,8.84931506849315,4.153375,24,16,27,17,21
"1371",5,0.6,0.25,71,3.50684931506849,11.2328767123288,14.1095890410959,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.91780821917808,4.012825,16,24,24,9,25
"1372",5,0.6,0.25,72,2.84931506849315,10.4109589041096,13.3698630136986,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.1643835616438,3.8916,16,16,14,19,22
"1373",5,0.6,0.25,73,3.01369863013699,7.6986301369863,10.5753424657534,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.10958904109589,4.420725,14,22,19,21,20
"1374",5,0.6,0.25,74,5.06849315068493,10.7397260273973,12.958904109589,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.1643835616438,4.13215,12,23,21,22,25
"1375",5,0.6,0.25,75,4.16438356164383,7.28767123287671,9.58904109589041,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.12328767123288,4.405925,18,17,27,25,24
"1376",5,0.6,0.25,76,2.27397260273973,6.46575342465754,9.67123287671233,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.12328767123288,4.358675,29,17,27,27,24
"1377",5,0.6,0.25,77,5.47945205479452,10.6575342465753,13.6164383561644,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.01369863013699,4.107475,12,20,26,22,20
"1378",5,0.6,0.25,78,3.91780821917808,7.94520547945206,10.5753424657534,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,7.78082191780822,4.33155,16,24,20,23,16
"1379",5,0.6,0.25,79,3.0958904109589,7.12328767123288,9.17808219178082,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,7.53424657534246,4.457325,20,19,25,24,20
"1380",5,0.6,0.25,80,3.91780821917808,9.75342465753425,12.8767123287671,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,9.75342465753425,4.0532,9,18,22,33,29
"1381",5,0.6,0.25,81,3.0958904109589,6.7945205479452,9.50684931506849,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.45205479452055,4.4315,19,14,16,19,15
"1382",5,0.6,0.25,82,8.6027397260274,14.9315068493151,18.0547945205479,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,13.041095890411,3.65425,21,14,18,29,22
"1383",5,0.6,0.25,83,6.38356164383562,12.5479452054795,15.2602739726027,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.04109589041096,10.4109589041096,3.8876,19,25,23,21,13
"1384",5,0.6,0.25,84,7.28767123287671,11.8904109589041,14.3561643835616,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.7397260273973,3.910775,12,22,16,23,20
"1385",5,0.6,0.25,85,3.17808219178082,7.45205479452055,9.58904109589041,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,7.12328767123288,4.2545,14,15,23,29,15
"1386",5,0.6,0.25,86,4.08219178082192,9.34246575342466,11.8082191780822,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.83561643835617,4.184375,27,17,15,22,22
"1387",5,0.6,0.25,87,9.34246575342466,14.9315068493151,17.4794520547945,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.36986301369863,12.8767123287671,3.637975,15,18,20,22,15
"1388",5,0.6,0.25,88,6.05479452054794,12.5479452054795,15.5068493150685,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,10.9041095890411,3.873375,15,14,19,24,23
"1389",5,0.6,0.25,89,4.49315068493151,11.2328767123288,13.6986301369863,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.34246575342466,4.013425,15,24,12,23,19
"1390",5,0.6,0.25,90,4.9041095890411,9.67123287671233,12.3013698630137,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.84931506849315,4.072775,18,21,23,19,24
"1391",5,0.6,0.25,91,4.9041095890411,11.3150684931507,13.6986301369863,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.63013698630137,10.6575342465753,4.069925,15,21,18,28,27
"1392",5,0.6,0.25,92,5.97260273972603,10.4931506849315,13.041095890411,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.547945205479451,9.67123287671233,4.088625,15,17,25,23,17
"1393",5,0.6,0.25,93,4.57534246575343,9.34246575342466,11.7260273972603,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.26027397260274,4.16045,14,14,19,22,18
"1394",5,0.6,0.25,94,5.3972602739726,9.83561643835617,12.8767123287671,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.6986301369863,4.035725,16,21,18,23,26
"1395",5,0.6,0.25,95,2.43835616438356,9.17808219178082,12.2191780821918,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.26027397260274,4.14175,28,19,24,13,25
"1396",5,0.6,0.25,96,3.50684931506849,9.26027397260274,12.3835616438356,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.43835616438356,4.1891,22,18,25,29,24
"1397",5,0.6,0.25,97,4.24657534246575,10.1643835616438,12.7123287671233,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10,4.137025,22,21,19,24,19
"1398",5,0.6,0.25,98,8.68493150684931,14.1917808219178,16.8219178082192,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,12.2191780821918,3.7326,11,16,18,17,17
"1399",5,0.6,0.25,99,2.35616438356164,8.43835616438356,10.986301369863,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.86301369863014,4.211525,19,16,23,23,26
"1400",5,0.6,0.25,100,6.71232876712329,10.9041095890411,13.6164383561644,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10,4.065925,21,23,16,24,15
"1401",5,0.6,0.5,1,6.3013698630137,10.5753424657534,13.1232876712329,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.43835616438356,4.14575,15,27,20,20,16
"1402",5,0.6,0.5,2,6.21917808219178,11.8082191780822,14.1917808219178,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.68493150684931,4.1216,14,14,17,21,15
"1403",5,0.6,0.5,3,3.0958904109589,8.68493150684931,11.0684931506849,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.6986301369863,4.387525,23,20,23,23,16
"1404",5,0.6,0.5,4,5.23287671232877,11.1506849315068,13.7808219178082,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.2465753424658,4.1785,21,21,18,26,23
"1405",5,0.6,0.5,5,5.15068493150685,10.0821917808219,13.4520547945205,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.61643835616438,4.14145,15,18,25,23,21
"1406",5,0.6,0.5,6,7.45205479452055,12.3835616438356,14.9315068493151,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.6027397260274,4.03965,16,15,19,15,23
"1407",5,0.6,0.5,7,5.56164383561644,10.6575342465753,13.6164383561644,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.42465753424657,4.205375,22,12,22,23,18
"1408",5,0.6,0.5,8,5.89041095890411,10.4931506849315,13.041095890411,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.58904109589041,4.1299,12,24,28,25,26
"1409",5,0.6,0.5,9,1.86301369863014,6.7945205479452,9.34246575342466,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,5.89041095890411,4.480225,12,20,22,20,23
"1410",5,0.6,0.5,10,4.9041095890411,9.58904109589041,12.2191780821918,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.27397260273973,4.242475,27,33,30,56,36
"1411",5,0.6,0.5,11,3.67123287671233,9.17808219178082,11.8082191780822,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.28767123287671,4.2563,21,22,22,22,21
"1412",5,0.6,0.5,12,4.08219178082192,10.0821917808219,13.2876712328767,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.54794520547945,4.3067,20,29,27,20,24
"1413",5,0.6,0.5,13,5.72602739726027,10.4109589041096,12.958904109589,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.6027397260274,4.16325,14,24,23,14,17
"1414",5,0.6,0.5,14,4.49315068493151,12.4657534246575,15.1780821917808,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.84931506849315,3.828175,16,24,24,21,22
"1415",5,0.6,0.5,15,3.0958904109589,9.0958904109589,11.972602739726,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.12328767123288,4.311625,15,19,16,19,17
"1416",5,0.6,0.5,16,6.21917808219178,10.0821917808219,12.8767123287671,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.76712328767123,4.2508,13,21,18,20,17
"1417",5,0.6,0.5,17,4.41095890410959,10.2465753424658,13.2054794520548,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.7945205479452,4.227225,18,24,17,17,18
"1418",5,0.6,0.5,18,1.6986301369863,5.89041095890411,8.6027397260274,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,5.72602739726027,4.48525,15,24,15,32,19
"1419",5,0.6,0.5,19,2.52054794520548,7.45205479452055,10,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.38356164383562,4.550875,20,23,15,31,28
"1420",5,0.6,0.5,20,3.17808219178082,9.26027397260274,12.0547945205479,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.35616438356164,4.242875,22,17,16,14,25
"1421",5,0.6,0.5,21,3.75342465753425,9.26027397260274,11.7260273972603,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.6027397260274,4.310425,17,25,29,27,19
"1422",5,0.6,0.5,22,8.27397260273973,13.6986301369863,16.4931506849315,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.0958904109589,3.85505,18,25,23,24,20
"1423",5,0.6,0.5,23,2.35616438356164,8.52054794520548,10.986301369863,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.05479452054794,4.206225,17,19,22,27,18
"1424",5,0.6,0.5,24,2.84931506849315,9.0958904109589,12.1369863013699,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.10958904109589,4.303675,23,28,20,26,22
"1425",5,0.6,0.5,25,2.84931506849315,7.61643835616438,10.8219178082192,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.3013698630137,4.418475,20,13,13,24,24
"1426",5,0.6,0.5,26,4.57534246575343,10.8219178082192,13.2054794520548,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.87671232876712,4.100675,22,23,25,19,21
"1427",5,0.6,0.5,27,4.08219178082192,8.10958904109589,10.8219178082192,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.71232876712329,4.3757,19,32,26,21,25
"1428",5,0.6,0.5,28,3.17808219178082,6.71232876712329,9.83561643835617,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,5.89041095890411,4.480575,13,22,21,23,26
"1429",5,0.6,0.5,29,2.52054794520548,6.95890410958904,9.42465753424657,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,5.72602739726027,4.502425,37,38,46,51,48
"1430",5,0.6,0.5,30,5.31506849315069,9.42465753424657,12.2191780821918,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.95890410958904,4.3412,17,18,18,25,29
"1431",5,0.6,0.5,31,4.08219178082192,8.6027397260274,11.2328767123288,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.61643835616438,4.347,17,16,16,30,21
"1432",5,0.6,0.5,32,9.83561643835617,15.5890410958904,18.1369863013699,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.34246575342466,3.742275,14,16,12,15,27
"1433",5,0.6,0.5,33,8.19178082191781,14.6027397260274,17.6438356164384,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.05479452054794,3.740725,12,20,19,16,12
"1434",5,0.6,0.5,34,4,8.43835616438356,11.0684931506849,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.86301369863014,4.3875,17,21,20,26,18
"1435",5,0.6,0.5,35,6.95890410958904,12.1369863013699,14.4383561643836,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,10.1643835616438,3.9115,15,17,12,25,17
"1436",5,0.6,0.5,36,4.82191780821918,13.4520547945205,16.6575342465753,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.94520547945206,3.928,17,21,15,29,20
"1437",5,0.6,0.5,37,6.13698630136986,10.7397260273973,13.6986301369863,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.27397260273973,3.98765,16,17,25,16,24
"1438",5,0.6,0.5,38,5.06849315068493,11.0684931506849,14.1095890410959,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.21917808219178,4.0934,12,24,20,22,23
"1439",5,0.6,0.5,39,3.26027397260274,7.6986301369863,10.1643835616438,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,5.89041095890411,4.43865,16,22,15,26,28
"1440",5,0.6,0.5,40,3.26027397260274,7.53424657534246,10.2465753424658,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.21917808219178,4.3951,17,23,20,27,28
"1441",5,0.6,0.5,41,3.50684931506849,7.94520547945206,10.9041095890411,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.7945205479452,4.347425,13,24,9,27,30
"1442",5,0.6,0.5,42,4.32876712328767,9.42465753424657,12.1369863013699,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.2054794520548,4.259625,17,20,22,22,27
"1443",5,0.6,0.5,43,1.78082191780822,7.53424657534246,10.2465753424658,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.38356164383562,4.30475,29,38,35,33,32
"1444",5,0.6,0.5,44,3.75342465753425,7.6986301369863,10.5753424657534,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.21917808219178,4.4738,16,17,12,31,15
"1445",5,0.6,0.5,45,3.83561643835617,11.2328767123288,14.6027397260274,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.17808219178082,4.01715,18,28,22,27,26
"1446",5,0.6,0.5,46,5.15068493150685,12.1369863013699,15.0958904109589,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.2054794520548,3.9833,17,21,14,25,17
"1447",5,0.6,0.5,47,3.42465753424657,7.6986301369863,10.4109589041096,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.63013698630137,4.3944,18,30,14,24,16
"1448",5,0.6,0.5,48,3.26027397260274,6.87671232876712,9.50684931506849,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.3013698630137,4.472575,20,21,14,20,21
"1449",5,0.6,0.5,49,4.65753424657534,8.68493150684931,11.5616438356164,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.53424657534246,4.4006,16,21,23,25,28
"1450",5,0.6,0.5,50,4.73972602739726,10.7397260273973,13.7808219178082,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,9.42465753424657,4.039475,17,23,20,17,21
"1451",5,0.6,0.5,51,3.50684931506849,8.19178082191781,10.2465753424658,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.05479452054794,4.3474,16,21,23,27,25
"1452",5,0.6,0.5,52,4.49315068493151,8.02739726027397,11.2328767123288,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.71232876712329,4.128325,21,18,15,24,15
"1453",5,0.6,0.5,53,3.91780821917808,8.93150684931507,11.1506849315068,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.12328767123288,4.2493,14,12,16,15,23
"1454",5,0.6,0.5,54,3.26027397260274,8.43835616438356,10.9041095890411,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.54794520547945,4.21965,21,23,30,28,32
"1455",5,0.6,0.5,55,2.43835616438356,7.78082191780822,10.6575342465753,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,5.3972602739726,4.4966,19,21,28,20,19
"1456",5,0.6,0.5,56,4.41095890410959,8.10958904109589,10.5753424657534,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.53424657534246,4.431375,9,13,14,27,35
"1457",5,0.6,0.5,57,4.73972602739726,11.7260273972603,14.2739726027397,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.21917808219178,4.16215,22,22,12,17,28
"1458",5,0.6,0.5,58,2.43835616438356,5.97260273972603,8.6027397260274,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,5.47945205479452,4.55995,24,24,11,30,20
"1459",5,0.6,0.5,59,4.08219178082192,7.6986301369863,10.3287671232877,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.2054794520548,4.346925,20,16,19,19,23
"1460",5,0.6,0.5,60,5.06849315068493,10.8219178082192,13.9452054794521,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.71232876712329,4.07175,21,25,19,27,23
"1461",5,0.6,0.5,61,6.13698630136986,11.0684931506849,13.8630136986301,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,7.2054794520548,4.012675,19,26,21,30,21
"1462",5,0.6,0.5,62,5.64383561643836,12.3835616438356,14.9315068493151,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,6.38356164383562,4.05775,24,17,15,16,19
"1463",5,0.6,0.5,63,6.46575342465754,11.3972602739726,13.6164383561644,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,8.68493150684931,4.1425,18,14,21,18,9
