"Time","Lineage","Strains","Prob_LPF","Model"
-15.8082191780822,"0",0.989953580050561,0.972486,"Imperial"
-15.8082191780822,"32",0.0100464199494395,0.768484,"Imperial"
-15.7260273972603,"0",0.990011127910976,0.972486,"Imperial"
-15.7260273972603,"32",0.00998887208902371,0.768484,"Imperial"
-15.6438356164384,"0",0.99000801136203,0.972486,"Imperial"
-15.6438356164384,"32",0.00999198863797027,0.768484,"Imperial"
-15.5616438356164,"0",0.990018049139357,0.972486,"Imperial"
-15.5616438356164,"32",0.00998195086064271,0.768484,"Imperial"
-15.4794520547945,"0",0.99003863452113,0.972486,"Imperial"
-15.4794520547945,"32",0.00996136547886959,0.768484,"Imperial"
-15.3972602739726,"0",0.990175202779262,0.972486,"Imperial"
-15.3972602739726,"32",0.00982479722073804,0.768484,"Imperial"
-15.3150684931507,"0",0.990028635726277,0.972486,"Imperial"
-15.3150684931507,"32",0.00997136427372319,0.768484,"Imperial"
-15.2328767123288,"0",0.989940115065316,0.972486,"Imperial"
-15.2328767123288,"32",0.010059884934684,0.768484,"Imperial"
-15.1506849315069,"0",0.989976148461844,0.972486,"Imperial"
-15.1506849315069,"32",0.0100238515381562,0.768484,"Imperial"
-15.0684931506849,"0",0.989965355554212,0.972486,"Imperial"
-15.0684931506849,"32",0.0100346444457882,0.768484,"Imperial"
-14.986301369863,"0",0.989826853125153,0.972486,"Imperial"
-14.986301369863,"32",0.0101731468748467,0.768484,"Imperial"
-14.9041095890411,"0",0.989814319615747,0.972486,"Imperial"
-14.9041095890411,"32",0.0101856803842533,0.768484,"Imperial"
-14.8219178082192,"0",0.990023285060712,0.972486,"Imperial"
-14.8219178082192,"32",0.00997671493928793,0.768484,"Imperial"
-14.7397260273973,"0",0.990061970534622,0.972486,"Imperial"
-14.7397260273973,"32",0.00993802946537793,0.768484,"Imperial"
-14.6575342465753,"0",0.989969817083966,0.972486,"Imperial"
-14.6575342465753,"32",0.0100301829160336,0.768484,"Imperial"
-14.5753424657534,"0",0.989985995849747,0.972486,"Imperial"
-14.5753424657534,"32",0.0100140041502532,0.768484,"Imperial"
-14.4931506849315,"0",0.989979223128721,0.972486,"Imperial"
-14.4931506849315,"32",0.0100207768712788,0.768484,"Imperial"
-14.4109589041096,"0",0.989981567607965,0.972486,"Imperial"
-14.4109589041096,"32",0.0100184323920351,0.768484,"Imperial"
-14.3287671232877,"0",0.990058206857695,0.972486,"Imperial"
-14.3287671232877,"32",0.00994179314230458,0.768484,"Imperial"
-14.2465753424658,"0",0.99004958069076,0.972486,"Imperial"
-14.2465753424658,"32",0.00995041930923998,0.768484,"Imperial"
-14.1643835616438,"0",0.989972119302793,0.972486,"Imperial"
-14.1643835616438,"32",0.010027880697207,0.768484,"Imperial"
-14.0821917808219,"0",0.989933226459783,0.972486,"Imperial"
-14.0821917808219,"32",0.0100667735402172,0.768484,"Imperial"
-14,"0",0.989976506712583,0.972486,"Imperial"
-14,"32",0.0100234932874174,0.768484,"Imperial"
-13.9178082191781,"0",0.989858642553365,0.972486,"Imperial"
-13.9178082191781,"32",0.0101413574466354,0.768484,"Imperial"
-13.8356164383562,"0",0.989955760769929,0.972486,"Imperial"
-13.8356164383562,"32",0.0100442392300714,0.768484,"Imperial"
-13.7534246575342,"0",0.989905771835467,0.972486,"Imperial"
-13.7534246575342,"32",0.0100942281645332,0.768484,"Imperial"
-13.6712328767123,"0",0.989871099048351,0.972486,"Imperial"
-13.6712328767123,"32",0.0101289009516495,0.768484,"Imperial"
-13.5890410958904,"0",0.989971179402945,0.972486,"Imperial"
-13.5890410958904,"32",0.0100288205970546,0.768484,"Imperial"
-13.5068493150685,"0",0.990054695651376,0.972486,"Imperial"
-13.5068493150685,"32",0.00994530434862369,0.768484,"Imperial"
-13.4246575342466,"0",0.98998414859126,0.972486,"Imperial"
-13.4246575342466,"32",0.0100158514087402,0.768484,"Imperial"
-13.3424657534247,"0",0.990035460648424,0.972486,"Imperial"
-13.3424657534247,"32",0.00996453935157641,0.768484,"Imperial"
-13.2602739726027,"0",0.990038417681284,0.972486,"Imperial"
-13.2602739726027,"32",0.00996158231871607,0.768484,"Imperial"
-13.1780821917808,"0",0.990094696454535,0.972486,"Imperial"
-13.1780821917808,"32",0.0099053035454649,0.768484,"Imperial"
-13.0958904109589,"0",0.98998715080609,0.972486,"Imperial"
-13.0958904109589,"32",0.0100128491939102,0.768484,"Imperial"
-13.013698630137,"0",0.989966244048499,0.972486,"Imperial"
-13.013698630137,"32",0.0100337559515014,0.768484,"Imperial"
-12.9315068493151,"0",0.990078166634968,0.972486,"Imperial"
-12.9315068493151,"32",0.009921833365032,0.768484,"Imperial"
-12.8493150684932,"0",0.990162069638312,0.972486,"Imperial"
-12.8493150684932,"32",0.00983793036168794,0.768484,"Imperial"
-12.7671232876712,"0",0.99015961250796,0.972486,"Imperial"
-12.7671232876712,"32",0.00984038749204032,0.768484,"Imperial"
-12.6849315068493,"0",0.990191737778907,0.972486,"Imperial"
-12.6849315068493,"32",0.00980826222109265,0.768484,"Imperial"
-12.6027397260274,"0",0.990150462220357,0.972486,"Imperial"
-12.6027397260274,"32",0.00984953777964264,0.768484,"Imperial"
-12.5205479452055,"0",0.990243723299991,0.972486,"Imperial"
-12.5205479452055,"32",0.00975627670000857,0.768484,"Imperial"
-12.4383561643836,"0",0.990103511788868,0.972486,"Imperial"
-12.4383561643836,"32",0.0098964882111315,0.768484,"Imperial"
-12.3561643835616,"0",0.990217729929674,0.972486,"Imperial"
-12.3561643835616,"32",0.00978227007032576,0.768484,"Imperial"
-12.2739726027397,"0",0.990257225598109,0.972486,"Imperial"
-12.2739726027397,"32",0.0097427744018907,0.768484,"Imperial"
-12.1917808219178,"0",0.990235124196096,0.972486,"Imperial"
-12.1917808219178,"32",0.00976487580390432,0.768484,"Imperial"
-12.1095890410959,"0",0.990335394266531,0.972486,"Imperial"
-12.1095890410959,"32",0.00966460573346861,0.768484,"Imperial"
-12.027397260274,"0",0.990300164196643,0.972486,"Imperial"
-12.027397260274,"32",0.00969983580335689,0.768484,"Imperial"
-11.9452054794521,"0",0.990138138158992,0.972486,"Imperial"
-11.9452054794521,"32",0.00986186184100852,0.768484,"Imperial"
-11.8630136986301,"0",0.990338302256352,0.972486,"Imperial"
-11.8630136986301,"32",0.00966169774364841,0.768484,"Imperial"
-11.7808219178082,"0",0.990365309244239,0.972486,"Imperial"
-11.7808219178082,"32",0.00963469075576142,0.768484,"Imperial"
-11.6986301369863,"0",0.990305991143715,0.972486,"Imperial"
-11.6986301369863,"32",0.00969400885628486,0.768484,"Imperial"
-11.6164383561644,"0",0.99029721079351,0.972486,"Imperial"
-11.6164383561644,"32",0.0097027892064904,0.768484,"Imperial"
-11.5342465753425,"0",0.990206671814185,0.972486,"Imperial"
-11.5342465753425,"32",0.0097933281858152,0.768484,"Imperial"
-11.4520547945205,"0",0.990159044025076,0.972486,"Imperial"
-11.4520547945205,"32",0.0098409559749241,0.768484,"Imperial"
-11.3698630136986,"0",0.990068625948748,0.972486,"Imperial"
-11.3698630136986,"32",0.00993137405125187,0.768484,"Imperial"
-11.2876712328767,"0",0.990262744246525,0.972486,"Imperial"
-11.2876712328767,"32",0.00973725575347462,0.768484,"Imperial"
-11.2054794520548,"0",0.990117889894286,0.972486,"Imperial"
-11.2054794520548,"32",0.00988211010571351,0.768484,"Imperial"
-11.1232876712329,"0",0.990112075414876,0.972486,"Imperial"
-11.1232876712329,"32",0.00988792458512347,0.768484,"Imperial"
-11.041095890411,"0",0.990141375507746,0.972486,"Imperial"
-11.041095890411,"32",0.00985862449225407,0.768484,"Imperial"
-10.958904109589,"0",0.989960251947812,0.972486,"Imperial"
-10.958904109589,"32",0.0100397480521878,0.768484,"Imperial"
-10.8767123287671,"0",0.989866288856017,0.972486,"Imperial"
-10.8767123287671,"32",0.0101337111439834,0.768484,"Imperial"
-10.7945205479452,"0",0.990024472214837,0.972486,"Imperial"
-10.7945205479452,"32",0.00997552778516273,0.768484,"Imperial"
-10.7123287671233,"0",0.989897892174669,0.972486,"Imperial"
-10.7123287671233,"32",0.0101021078253309,0.768484,"Imperial"
-10.6301369863014,"0",0.989927716716545,0.972486,"Imperial"
-10.6301369863014,"32",0.0100722832834551,0.768484,"Imperial"
-10.5479452054795,"0",0.989958179185635,0.972486,"Imperial"
-10.5479452054795,"32",0.0100418208143653,0.768484,"Imperial"
-10.4657534246575,"0",0.99010017054279,0.972486,"Imperial"
-10.4657534246575,"32",0.00989982945720965,0.768484,"Imperial"
-10.3835616438356,"0",0.989986774023278,0.972486,"Imperial"
-10.3835616438356,"32",0.0100132259767216,0.768484,"Imperial"
-10.3013698630137,"0",0.990005914465149,0.972486,"Imperial"
-10.3013698630137,"32",0.00999408553485093,0.768484,"Imperial"
-10.2191780821918,"0",0.989990033259561,0.972486,"Imperial"
-10.2191780821918,"32",0.0100099667404386,0.768484,"Imperial"
-10.1369863013699,"0",0.989968889991841,0.972486,"Imperial"
-10.1369863013699,"32",0.0100311100081591,0.768484,"Imperial"
-10.0547945205479,"0",0.98999329712091,0.972486,"Imperial"
-10.0547945205479,"32",0.0100067028790905,0.768484,"Imperial"
-9.97260273972603,"0",0.990082944483379,0.972486,"Imperial"
-9.97260273972603,"32",0.00991705551662154,0.768484,"Imperial"
-9.89041095890411,"0",0.990065926994303,0.972486,"Imperial"
-9.89041095890411,"32",0.00993407300569683,0.768484,"Imperial"
-9.8082191780822,"0",0.989963618449423,0.972486,"Imperial"
-9.8082191780822,"32",0.0100363815505774,0.768484,"Imperial"
-9.72602739726027,"0",0.989968109153517,0.972486,"Imperial"
-9.72602739726027,"32",0.0100318908464828,0.768484,"Imperial"
-9.64383561643836,"0",0.989906966138244,0.972486,"Imperial"
-9.64383561643836,"32",0.010093033861756,0.768484,"Imperial"
-9.56164383561644,"0",0.989949863321481,0.972486,"Imperial"
-9.56164383561644,"32",0.010050136678519,0.768484,"Imperial"
-9.47945205479452,"0",0.989946524301961,0.972486,"Imperial"
-9.47945205479452,"32",0.0100534756980396,0.768484,"Imperial"
-9.39726027397261,"0",0.989936618606181,0.972486,"Imperial"
-9.39726027397261,"32",0.0100633813938188,0.768484,"Imperial"
-9.31506849315069,"0",0.990058508100129,0.972486,"Imperial"
-9.31506849315069,"32",0.00994149189987117,0.768484,"Imperial"
-9.23287671232877,"0",0.990104812773489,0.972486,"Imperial"
-9.23287671232877,"32",0.00989518722651113,0.768484,"Imperial"
-9.15068493150685,"0",0.990167266187678,0.972486,"Imperial"
-9.15068493150685,"32",0.00983273381232233,0.768484,"Imperial"
-9.06849315068493,"0",0.989944099805814,0.972486,"Imperial"
-9.06849315068493,"32",0.0100559001941856,0.768484,"Imperial"
-8.98630136986301,"0",0.989986042133281,0.972486,"Imperial"
-8.98630136986301,"32",0.0100139578667186,0.768484,"Imperial"
-8.9041095890411,"0",0.990109497742698,0.972486,"Imperial"
-8.9041095890411,"32",0.00989050225730218,0.768484,"Imperial"
-8.82191780821918,"0",0.990070087580892,0.972486,"Imperial"
-8.82191780821918,"32",0.00992991241910773,0.768484,"Imperial"
-8.73972602739726,"0",0.990150493541651,0.972486,"Imperial"
-8.73972602739726,"32",0.00984950645834879,0.768484,"Imperial"
-8.65753424657535,"0",0.99008780603175,0.972486,"Imperial"
-8.65753424657535,"32",0.00991219396824976,0.768484,"Imperial"
-8.57534246575343,"0",0.990175533924926,0.972486,"Imperial"
-8.57534246575343,"32",0.00982446607507358,0.768484,"Imperial"
-8.49315068493151,"0",0.990231223475319,0.972486,"Imperial"
-8.49315068493151,"32",0.00976877652468088,0.768484,"Imperial"
-8.41095890410959,"0",0.990035652891465,0.972486,"Imperial"
-8.41095890410959,"32",0.00996434710853495,0.768484,"Imperial"
-8.32876712328768,"0",0.9900692617457,0.972486,"Imperial"
-8.32876712328768,"32",0.00993073825430028,0.768484,"Imperial"
-8.24657534246575,"0",0.990038810529322,0.972486,"Imperial"
-8.24657534246575,"32",0.00996118947067824,0.768484,"Imperial"
-8.16438356164384,"0",0.9900766647841,0.972486,"Imperial"
-8.16438356164384,"32",0.00992333521589992,0.768484,"Imperial"
-8.08219178082192,"0",0.990050843342134,0.972486,"Imperial"
-8.08219178082192,"32",0.00994915665786626,0.768484,"Imperial"
-8,"0",0.990011695942802,0.972486,"Imperial"
-8,"32",0.00998830405719791,0.768484,"Imperial"
-7.91780821917808,"0",0.98987023304652,0.972486,"Imperial"
-7.91780821917808,"32",0.01012976695348,0.768484,"Imperial"
-7.83561643835617,"0",0.989956115594973,0.972486,"Imperial"
-7.83561643835617,"32",0.0100438844050268,0.768484,"Imperial"
-7.75342465753425,"0",0.990014434374922,0.972486,"Imperial"
-7.75342465753425,"32",0.00998556562507839,0.768484,"Imperial"
-7.67123287671233,"0",0.98992565252384,0.972486,"Imperial"
-7.67123287671233,"32",0.01007434747616,0.768484,"Imperial"
-7.58904109589042,"0",0.989979809094701,0.972486,"Imperial"
-7.58904109589042,"32",0.0100201909052996,0.768484,"Imperial"
-7.50684931506849,"0",0.990015180148181,0.972486,"Imperial"
-7.50684931506849,"32",0.00998481985181918,0.768484,"Imperial"
-7.42465753424658,"0",0.989992867798008,0.972486,"Imperial"
-7.42465753424658,"32",0.0100071322019923,0.768484,"Imperial"
-7.34246575342466,"0",0.989930327642657,0.972486,"Imperial"
-7.34246575342466,"32",0.010069672357343,0.768484,"Imperial"
-7.26027397260274,"0",0.989995059217665,0.972486,"Imperial"
-7.26027397260274,"32",0.0100049407823347,0.768484,"Imperial"
-7.17808219178082,"0",0.989860109986794,0.972486,"Imperial"
-7.17808219178082,"32",0.0101398900132057,0.768484,"Imperial"
-7.09589041095891,"0",0.989882767191638,0.972486,"Imperial"
-7.09589041095891,"32",0.0101172328083615,0.768484,"Imperial"
-7.01369863013699,"0",0.989893454250801,0.972486,"Imperial"
-7.01369863013699,"32",0.0101065457491994,0.768484,"Imperial"
-6.93150684931507,"0",0.989845779559076,0.972486,"Imperial"
-6.93150684931507,"32",0.0101542204409239,0.768484,"Imperial"
-6.84931506849315,"0",0.989951970299707,0.972486,"Imperial"
-6.84931506849315,"32",0.0100480297002924,0.768484,"Imperial"
-6.76712328767124,"0",0.990049850053037,0.972486,"Imperial"
-6.76712328767124,"32",0.00995014994696316,0.768484,"Imperial"
-6.68493150684932,"0",0.98992952661155,0.972486,"Imperial"
-6.68493150684932,"32",0.0100704733884496,0.768484,"Imperial"
-6.6027397260274,"0",0.990043312502432,0.972486,"Imperial"
-6.6027397260274,"32",0.00995668749756813,0.768484,"Imperial"
-6.52054794520548,"0",0.990036928377845,0.972486,"Imperial"
-6.52054794520548,"32",0.00996307162215504,0.768484,"Imperial"
-6.43835616438356,"0",0.99009425009151,0.972486,"Imperial"
-6.43835616438356,"32",0.00990574990849007,0.768484,"Imperial"
-6.35616438356165,"0",0.990150873743414,0.972486,"Imperial"
-6.35616438356165,"32",0.00984912625658641,0.768484,"Imperial"
-6.27397260273973,"0",0.990152282279081,0.972486,"Imperial"
-6.27397260273973,"32",0.00984771772091903,0.768484,"Imperial"
-6.19178082191781,"0",0.98994331413066,0.972486,"Imperial"
-6.19178082191781,"32",0.0100566858693397,0.768484,"Imperial"
-6.10958904109589,"0",0.990146518870994,0.972486,"Imperial"
-6.10958904109589,"32",0.00985348112900604,0.768484,"Imperial"
-6.02739726027397,"0",0.990078842833249,0.972486,"Imperial"
-6.02739726027397,"32",0.00992115716675066,0.768484,"Imperial"
-5.94520547945206,"0",0.990017894106132,0.972486,"Imperial"
-5.94520547945206,"32",0.00998210589386816,0.768484,"Imperial"
-5.86301369863014,"0",0.990098424365051,0.972486,"Imperial"
-5.86301369863014,"32",0.00990157563494875,0.768484,"Imperial"
-5.78082191780823,"0",0.990094230936569,0.972486,"Imperial"
-5.78082191780823,"32",0.00990576906343102,0.768484,"Imperial"
-5.6986301369863,"0",0.99003141102466,0.972486,"Imperial"
-5.6986301369863,"32",0.00996858897533983,0.768484,"Imperial"
-5.61643835616439,"0",0.990159160968447,0.972486,"Imperial"
-5.61643835616439,"32",0.00984083903155257,0.768484,"Imperial"
-5.53424657534246,"0",0.990079852637246,0.972486,"Imperial"
-5.53424657534246,"32",0.00992014736275399,0.768484,"Imperial"
-5.45205479452055,"0",0.990149542430518,0.972486,"Imperial"
-5.45205479452055,"32",0.00985045756948249,0.768484,"Imperial"
-5.36986301369863,"0",0.990125284809575,0.972486,"Imperial"
-5.36986301369863,"32",0.0098747151904249,0.768484,"Imperial"
-5.28767123287672,"0",0.990109174529352,0.972486,"Imperial"
-5.28767123287672,"32",0.00989082547064753,0.768484,"Imperial"
-5.2054794520548,"0",0.990053203557828,0.972486,"Imperial"
-5.2054794520548,"32",0.00994679644217195,0.768484,"Imperial"
-5.12328767123288,"0",0.990023303558799,0.972486,"Imperial"
-5.12328767123288,"32",0.0099766964412013,0.768484,"Imperial"
-5.04109589041096,"0",0.990073204791926,0.972486,"Imperial"
-5.04109589041096,"32",0.00992679520807426,0.768484,"Imperial"
-4.95890410958904,"0",0.989997528195852,0.972486,"Imperial"
-4.95890410958904,"32",0.0100024718041484,0.768484,"Imperial"
-4.87671232876713,"0",0.99005890831014,0.972486,"Imperial"
-4.87671232876713,"32",0.00994109168985979,0.768484,"Imperial"
-4.79452054794521,"0",0.989953980734223,0.972486,"Imperial"
-4.79452054794521,"32",0.0100460192657775,0.768484,"Imperial"
-4.71232876712329,"0",0.990040494172524,0.972486,"Imperial"
-4.71232876712329,"32",0.00995950582747612,0.768484,"Imperial"
-4.63013698630137,"0",0.990036687014226,0.972486,"Imperial"
-4.63013698630137,"32",0.0099633129857737,0.768484,"Imperial"
-4.54794520547945,"0",0.989922043848851,0.972486,"Imperial"
-4.54794520547945,"32",0.0100779561511493,0.768484,"Imperial"
-4.46575342465754,"0",0.990136782864425,0.972486,"Imperial"
-4.46575342465754,"32",0.00986321713557547,0.768484,"Imperial"
-4.38356164383562,"0",0.989940334888398,0.972486,"Imperial"
-4.38356164383562,"32",0.0100596651116016,0.768484,"Imperial"
-4.3013698630137,"0",0.989927405097005,0.972486,"Imperial"
-4.3013698630137,"32",0.0100725949029947,0.768484,"Imperial"
-4.21917808219178,"0",0.989856321262898,0.972486,"Imperial"
-4.21917808219178,"32",0.0101436787371018,0.768484,"Imperial"
-4.13698630136987,"0",0.989846770787746,0.972486,"Imperial"
-4.13698630136987,"32",0.0101532292122545,0.768484,"Imperial"
-4.05479452054794,"0",0.98984759408331,0.972486,"Imperial"
-4.05479452054794,"32",0.0101524059166903,0.768484,"Imperial"
-3.97260273972603,"0",0.989827559926994,0.972486,"Imperial"
-3.97260273972603,"32",0.0101724400730057,0.768484,"Imperial"
-3.89041095890411,"0",0.98985009286168,0.972486,"Imperial"
-3.89041095890411,"32",0.0101499071383195,0.768484,"Imperial"
-3.8082191780822,"0",0.989987804825592,0.972486,"Imperial"
-3.8082191780822,"32",0.0100121951744078,0.768484,"Imperial"
-3.72602739726027,"0",0.989852289787839,0.972486,"Imperial"
-3.72602739726027,"32",0.0101477102121612,0.768484,"Imperial"
-3.64383561643836,"0",0.989932123631096,0.972486,"Imperial"
-3.64383561643836,"32",0.0100678763689044,0.768484,"Imperial"
-3.56164383561644,"0",0.989983053334427,0.972486,"Imperial"
-3.56164383561644,"32",0.0100169466655731,0.768484,"Imperial"
-3.47945205479452,"0",0.989998844869973,0.972486,"Imperial"
-3.47945205479452,"32",0.0100011551300273,0.768484,"Imperial"
-3.39726027397261,"0",0.990030765346232,0.972486,"Imperial"
-3.39726027397261,"32",0.00996923465376776,0.768484,"Imperial"
-3.31506849315069,"0",0.990159775668082,0.972486,"Imperial"
-3.31506849315069,"32",0.00984022433191826,0.768484,"Imperial"
-3.23287671232877,"0",0.990186708313705,0.972486,"Imperial"
-3.23287671232877,"32",0.00981329168629444,0.768484,"Imperial"
-3.15068493150685,"0",0.990058782341723,0.972486,"Imperial"
-3.15068493150685,"32",0.00994121765827735,0.768484,"Imperial"
-3.06849315068493,"0",0.990086459862987,0.972486,"Imperial"
-3.06849315068493,"32",0.0099135401370132,0.768484,"Imperial"
-2.98630136986301,"0",0.990085182138202,0.972486,"Imperial"
-2.98630136986301,"32",0.00991481786179787,0.768484,"Imperial"
-2.9041095890411,"0",0.990018516366883,0.972486,"Imperial"
-2.9041095890411,"32",0.00998148363311665,0.768484,"Imperial"
-2.82191780821918,"0",0.989958048165875,0.972486,"Imperial"
-2.82191780821918,"32",0.0100419518341248,0.768484,"Imperial"
-2.73972602739727,"0",0.989993288565035,0.972486,"Imperial"
-2.73972602739727,"32",0.0100067114349654,0.768484,"Imperial"
-2.65753424657535,"0",0.990136203909921,0.972486,"Imperial"
-2.65753424657535,"32",0.00986379609007908,0.768484,"Imperial"
-2.57534246575342,"0",0.990091909925866,0.972486,"Imperial"
-2.57534246575342,"32",0.0099080900741341,0.768484,"Imperial"
-2.49315068493151,"0",0.989951766651191,0.972486,"Imperial"
-2.49315068493151,"32",0.0100482333488087,0.768484,"Imperial"
-2.41095890410959,"0",0.990100445964084,0.972486,"Imperial"
-2.41095890410959,"32",0.00989955403591581,0.768484,"Imperial"
-2.32876712328768,"0",0.990041196323992,0.972486,"Imperial"
-2.32876712328768,"32",0.00995880367600822,0.768484,"Imperial"
-2.24657534246576,"0",0.99016941889769,0.972486,"Imperial"
-2.24657534246576,"32",0.00983058110230984,0.768484,"Imperial"
