"Time","Genotype","Strains","Prob_LPF","Model"
35.6756756756756,"TYY1C1",0,0.891124,"PSU"
35.6756756756756,"TYY0C2",0,0.891124,"PSU"
35.6756756756756,"TYY1C2",0,0.891124,"PSU"
35.6756756756756,"TNF0Y1",0,0.892625,"PSU"
35.6756756756756,"TNF1Y1",0,0.892625,"PSU"
35.6756756756756,"TNF0Y2",0,0.892625,"PSU"
35.6756756756756,"TNF1Y2",0,0.892625,"PSU"
35.6756756756756,"KNY0Y1",0.0968968,0.895737,"PSU"
35.6756756756756,"KNY1Y1",0,0.895737,"PSU"
35.6756756756756,"KNY0Y2",0,0.895737,"PSU"
35.6756756756756,"KNY1Y2",0,0.895737,"PSU"
35.6756756756756,"KYY0C1",0.286631,0.905281,"PSU"
35.6756756756756,"KYY1C1",0,0.905281,"PSU"
35.6756756756756,"KYY0C2",0,0.905281,"PSU"
35.6756756756756,"KYY1C2",0,0.905281,"PSU"
35.6756756756756,"TYF0C1",0,0.917383,"PSU"
35.6756756756756,"TYF1C1",0,0.917383,"PSU"
35.6756756756756,"TYF0C2",0,0.917383,"PSU"
35.6756756756756,"TYF1C2",0,0.917383,"PSU"
35.6756756756756,"KYF0C1",0,0.930465,"PSU"
35.6756756756756,"KYF1C1",0,0.930465,"PSU"
35.6756756756756,"KYF0C2",0,0.930465,"PSU"
35.6756756756756,"KYF1C2",0,0.930465,"PSU"
35.6756756756756,"TNY0C1",0.0527756,0.947158,"PSU"
35.6756756756756,"TNY1C1",0,0.947158,"PSU"
35.6756756756756,"TNY0C2",0,0.947158,"PSU"
35.6756756756756,"TNY1C2",0,0.947158,"PSU"
35.6756756756756,"KNF0Y1",0,0.948359,"PSU"
35.6756756756756,"KNF1Y1",0,0.948359,"PSU"
35.6756756756756,"KNF0Y2",0,0.948359,"PSU"
35.6756756756756,"KNF1Y2",0,0.948359,"PSU"
35.6756756756756,"TNF0C1",0,0.958879,"PSU"
35.6756756756756,"TNF1C1",0,0.958879,"PSU"
35.6756756756756,"TNF0C2",0,0.958879,"PSU"
35.6756756756756,"TNF1C2",0,0.958879,"PSU"
35.6756756756756,"KNY0C1",0.437012,0.962073,"PSU"
35.6756756756756,"KNY1C1",0,0.962073,"PSU"
35.6756756756756,"KNY0C2",0,0.962073,"PSU"
35.6756756756756,"KNY1C2",0,0.962073,"PSU"
35.6756756756756,"KNF0C1",0,0.976982,"PSU"
35.6756756756756,"KNF1C1",0,0.976982,"PSU"
35.6756756756756,"KNF0C2",0,0.976982,"PSU"
35.6756756756756,"KNF1C2",0,0.976982,"PSU"
35.7588357588357,"TYY0Y1",0.0154112,0.735268,"PSU"
35.7588357588357,"TYY1Y1",0,0.735268,"PSU"
35.7588357588357,"TYY0Y2",0,0.735268,"PSU"
35.7588357588357,"TYY1Y2",0,0.735268,"PSU"
35.7588357588357,"KYY0Y1",0.0670504,0.771709,"PSU"
35.7588357588357,"KYY1Y1",0,0.771709,"PSU"
35.7588357588357,"KYY0Y2",0,0.771709,"PSU"
35.7588357588357,"KYY1Y2",0,0.771709,"PSU"
35.7588357588357,"TYF0Y1",0,0.794297,"PSU"
35.7588357588357,"TYF1Y1",0,0.794297,"PSU"
35.7588357588357,"TYF0Y2",0,0.794297,"PSU"
35.7588357588357,"TYF1Y2",0,0.794297,"PSU"
35.7588357588357,"KYF0Y1",0,0.824725,"PSU"
35.7588357588357,"KYF1Y1",0,0.824725,"PSU"
35.7588357588357,"KYF0Y2",0,0.824725,"PSU"
35.7588357588357,"KYF1Y2",0,0.824725,"PSU"
35.7588357588357,"TNY0Y1",0.00763746,0.864359,"PSU"
35.7588357588357,"TNY1Y1",0,0.864359,"PSU"
35.7588357588357,"TNY0Y2",0,0.864359,"PSU"
35.7588357588357,"TNY1Y2",0,0.864359,"PSU"
35.7588357588357,"TYY0C1",0.0387409,0.891124,"PSU"
35.7588357588357,"TYY1C1",0,0.891124,"PSU"
35.7588357588357,"TYY0C2",0,0.891124,"PSU"
35.7588357588357,"TYY1C2",0,0.891124,"PSU"
35.7588357588357,"TNF0Y1",0,0.892625,"PSU"
35.7588357588357,"TNF1Y1",0,0.892625,"PSU"
35.7588357588357,"TNF0Y2",0,0.892625,"PSU"
35.7588357588357,"TNF1Y2",0,0.892625,"PSU"
35.7588357588357,"KNY0Y1",0.0973791,0.895737,"PSU"
35.7588357588357,"KNY1Y1",0,0.895737,"PSU"
35.7588357588357,"KNY0Y2",0,0.895737,"PSU"
35.7588357588357,"KNY1Y2",0,0.895737,"PSU"
35.7588357588357,"KYY0C1",0.285608,0.905281,"PSU"
35.7588357588357,"KYY1C1",0,0.905281,"PSU"
35.7588357588357,"KYY0C2",0,0.905281,"PSU"
35.7588357588357,"KYY1C2",0,0.905281,"PSU"
35.7588357588357,"TYF0C1",0,0.917383,"PSU"
35.7588357588357,"TYF1C1",0,0.917383,"PSU"
35.7588357588357,"TYF0C2",0,0.917383,"PSU"
35.7588357588357,"TYF1C2",0,0.917383,"PSU"
35.7588357588357,"KYF0C1",0,0.930465,"PSU"
35.7588357588357,"KYF1C1",0,0.930465,"PSU"
35.7588357588357,"KYF0C2",0,0.930465,"PSU"
35.7588357588357,"KYF1C2",0,0.930465,"PSU"
35.7588357588357,"TNY0C1",0.0524059,0.947158,"PSU"
35.7588357588357,"TNY1C1",0,0.947158,"PSU"
35.7588357588357,"TNY0C2",0,0.947158,"PSU"
35.7588357588357,"TNY1C2",0,0.947158,"PSU"
35.7588357588357,"KNF0Y1",0,0.948359,"PSU"
35.7588357588357,"KNF1Y1",0,0.948359,"PSU"
35.7588357588357,"KNF0Y2",0,0.948359,"PSU"
35.7588357588357,"KNF1Y2",0,0.948359,"PSU"
35.7588357588357,"TNF0C1",0,0.958879,"PSU"
35.7588357588357,"TNF1C1",0,0.958879,"PSU"
35.7588357588357,"TNF0C2",0,0.958879,"PSU"
35.7588357588357,"TNF1C2",0,0.958879,"PSU"
35.7588357588357,"KNY0C1",0.435767,0.962073,"PSU"
35.7588357588357,"KNY1C1",0,0.962073,"PSU"
35.7588357588357,"KNY0C2",0,0.962073,"PSU"
35.7588357588357,"KNY1C2",0,0.962073,"PSU"
35.7588357588357,"KNF0C1",0,0.976982,"PSU"
35.7588357588357,"KNF1C1",0,0.976982,"PSU"
35.7588357588357,"KNF0C2",0,0.976982,"PSU"
35.7588357588357,"KNF1C2",0,0.976982,"PSU"
35.8419958419958,"TYY0Y1",0.0156538,0.735268,"PSU"
35.8419958419958,"TYY1Y1",0,0.735268,"PSU"
35.8419958419958,"TYY0Y2",0,0.735268,"PSU"
35.8419958419958,"TYY1Y2",0,0.735268,"PSU"
35.8419958419958,"KYY0Y1",0.0688109,0.771709,"PSU"
35.8419958419958,"KYY1Y1",0,0.771709,"PSU"
35.8419958419958,"KYY0Y2",0,0.771709,"PSU"
35.8419958419958,"KYY1Y2",0,0.771709,"PSU"
35.8419958419958,"TYF0Y1",0,0.794297,"PSU"
35.8419958419958,"TYF1Y1",0,0.794297,"PSU"
35.8419958419958,"TYF0Y2",0,0.794297,"PSU"
35.8419958419958,"TYF1Y2",0,0.794297,"PSU"
35.8419958419958,"KYF0Y1",0,0.824725,"PSU"
35.8419958419958,"KYF1Y1",0,0.824725,"PSU"
35.8419958419958,"KYF0Y2",0,0.824725,"PSU"
35.8419958419958,"KYF1Y2",0,0.824725,"PSU"
35.8419958419958,"TNY0Y1",0.00747258,0.864359,"PSU"
35.8419958419958,"TNY1Y1",0,0.864359,"PSU"
35.8419958419958,"TNY0Y2",0,0.864359,"PSU"
35.8419958419958,"TNY1Y2",0,0.864359,"PSU"
35.8419958419958,"TYY0C1",0.0382774,0.891124,"PSU"
35.8419958419958,"TYY1C1",0,0.891124,"PSU"
35.8419958419958,"TYY0C2",0,0.891124,"PSU"
35.8419958419958,"TYY1C2",0,0.891124,"PSU"
35.8419958419958,"TNF0Y1",0,0.892625,"PSU"
35.8419958419958,"TNF1Y1",0,0.892625,"PSU"
35.8419958419958,"TNF0Y2",0,0.892625,"PSU"
35.8419958419958,"TNF1Y2",0,0.892625,"PSU"
35.8419958419958,"KNY0Y1",0.0962108,0.895737,"PSU"
35.8419958419958,"KNY1Y1",0,0.895737,"PSU"
35.8419958419958,"KNY0Y2",0,0.895737,"PSU"
35.8419958419958,"KNY1Y2",0,0.895737,"PSU"
35.8419958419958,"KYY0C1",0.287209,0.905281,"PSU"
35.8419958419958,"KYY1C1",0,0.905281,"PSU"
35.8419958419958,"KYY0C2",0,0.905281,"PSU"
35.8419958419958,"KYY1C2",0,0.905281,"PSU"
35.8419958419958,"TYF0C1",0,0.917383,"PSU"
35.8419958419958,"TYF1C1",0,0.917383,"PSU"
35.8419958419958,"TYF0C2",0,0.917383,"PSU"
35.8419958419958,"TYF1C2",0,0.917383,"PSU"
35.8419958419958,"KYF0C1",0,0.930465,"PSU"
35.8419958419958,"KYF1C1",0,0.930465,"PSU"
35.8419958419958,"KYF0C2",0,0.930465,"PSU"
35.8419958419958,"KYF1C2",0,0.930465,"PSU"
35.8419958419958,"TNY0C1",0.0512689,0.947158,"PSU"
35.8419958419958,"TNY1C1",0,0.947158,"PSU"
35.8419958419958,"TNY0C2",0,0.947158,"PSU"
35.8419958419958,"TNY1C2",0,0.947158,"PSU"
35.8419958419958,"KNF0Y1",0,0.948359,"PSU"
35.8419958419958,"KNF1Y1",0,0.948359,"PSU"
35.8419958419958,"KNF0Y2",0,0.948359,"PSU"
35.8419958419958,"KNF1Y2",0,0.948359,"PSU"
35.8419958419958,"TNF0C1",0,0.958879,"PSU"
35.8419958419958,"TNF1C1",0,0.958879,"PSU"
35.8419958419958,"TNF0C2",0,0.958879,"PSU"
35.8419958419958,"TNF1C2",0,0.958879,"PSU"
35.8419958419958,"KNY0C1",0.435097,0.962073,"PSU"
35.8419958419958,"KNY1C1",0,0.962073,"PSU"
35.8419958419958,"KNY0C2",0,0.962073,"PSU"
35.8419958419958,"KNY1C2",0,0.962073,"PSU"
35.8419958419958,"KNF0C1",0,0.976982,"PSU"
35.8419958419958,"KNF1C1",0,0.976982,"PSU"
35.8419958419958,"KNF0C2",0,0.976982,"PSU"
35.8419958419958,"KNF1C2",0,0.976982,"PSU"
35.9251559251559,"TYY0Y1",0.0159939,0.735268,"PSU"
35.9251559251559,"TYY1Y1",0,0.735268,"PSU"
35.9251559251559,"TYY0Y2",0,0.735268,"PSU"
35.9251559251559,"TYY1Y2",0,0.735268,"PSU"
35.9251559251559,"KYY0Y1",0.0694651,0.771709,"PSU"
35.9251559251559,"KYY1Y1",0,0.771709,"PSU"
35.9251559251559,"KYY0Y2",0,0.771709,"PSU"
35.9251559251559,"KYY1Y2",0,0.771709,"PSU"
35.9251559251559,"TYF0Y1",0,0.794297,"PSU"
35.9251559251559,"TYF1Y1",0,0.794297,"PSU"
35.9251559251559,"TYF0Y2",0,0.794297,"PSU"
35.9251559251559,"TYF1Y2",0,0.794297,"PSU"
35.9251559251559,"KYF0Y1",0,0.824725,"PSU"
35.9251559251559,"KYF1Y1",0,0.824725,"PSU"
35.9251559251559,"KYF0Y2",0,0.824725,"PSU"
35.9251559251559,"KYF1Y2",0,0.824725,"PSU"
35.9251559251559,"TNY0Y1",0.00753803,0.864359,"PSU"
35.9251559251559,"TNY1Y1",0,0.864359,"PSU"
35.9251559251559,"TNY0Y2",0,0.864359,"PSU"
35.9251559251559,"TNY1Y2",0,0.864359,"PSU"
35.9251559251559,"TYY0C1",0.0390559,0.891124,"PSU"
35.9251559251559,"TYY1C1",0,0.891124,"PSU"
35.9251559251559,"TYY0C2",0,0.891124,"PSU"
35.9251559251559,"TYY1C2",0,0.891124,"PSU"
35.9251559251559,"TNF0Y1",0,0.892625,"PSU"
35.9251559251559,"TNF1Y1",0,0.892625,"PSU"
35.9251559251559,"TNF0Y2",0,0.892625,"PSU"
35.9251559251559,"TNF1Y2",0,0.892625,"PSU"
35.9251559251559,"KNY0Y1",0.0968092,0.895737,"PSU"
35.9251559251559,"KNY1Y1",0,0.895737,"PSU"
35.9251559251559,"KNY0Y2",0,0.895737,"PSU"
35.9251559251559,"KNY1Y2",0,0.895737,"PSU"
35.9251559251559,"KYY0C1",0.286716,0.905281,"PSU"
35.9251559251559,"KYY1C1",0,0.905281,"PSU"
35.9251559251559,"KYY0C2",0,0.905281,"PSU"
35.9251559251559,"KYY1C2",0,0.905281,"PSU"
35.9251559251559,"TYF0C1",0,0.917383,"PSU"
35.9251559251559,"TYF1C1",0,0.917383,"PSU"
35.9251559251559,"TYF0C2",0,0.917383,"PSU"
35.9251559251559,"TYF1C2",0,0.917383,"PSU"
35.9251559251559,"KYF0C1",0,0.930465,"PSU"
35.9251559251559,"KYF1C1",0,0.930465,"PSU"
35.9251559251559,"KYF0C2",0,0.930465,"PSU"
35.9251559251559,"KYF1C2",0,0.930465,"PSU"
35.9251559251559,"TNY0C1",0.0499113,0.947158,"PSU"
35.9251559251559,"TNY1C1",0,0.947158,"PSU"
35.9251559251559,"TNY0C2",0,0.947158,"PSU"
35.9251559251559,"TNY1C2",0,0.947158,"PSU"
35.9251559251559,"KNF0Y1",0,0.948359,"PSU"
35.9251559251559,"KNF1Y1",0,0.948359,"PSU"
35.9251559251559,"KNF0Y2",0,0.948359,"PSU"
35.9251559251559,"KNF1Y2",0,0.948359,"PSU"
35.9251559251559,"TNF0C1",0,0.958879,"PSU"
35.9251559251559,"TNF1C1",0,0.958879,"PSU"
35.9251559251559,"TNF0C2",0,0.958879,"PSU"
35.9251559251559,"TNF1C2",0,0.958879,"PSU"
35.9251559251559,"KNY0C1",0.43451,0.962073,"PSU"
35.9251559251559,"KNY1C1",0,0.962073,"PSU"
35.9251559251559,"KNY0C2",0,0.962073,"PSU"
35.9251559251559,"KNY1C2",0,0.962073,"PSU"
35.9251559251559,"KNF0C1",0,0.976982,"PSU"
35.9251559251559,"KNF1C1",0,0.976982,"PSU"
35.9251559251559,"KNF0C2",0,0.976982,"PSU"
35.9251559251559,"KNF1C2",0,0.976982,"PSU"
36.0083160083159,"TYY0Y1",0.0156985,0.735268,"PSU"
36.0083160083159,"TYY1Y1",0,0.735268,"PSU"
36.0083160083159,"TYY0Y2",0,0.735268,"PSU"
36.0083160083159,"TYY1Y2",0,0.735268,"PSU"
36.0083160083159,"KYY0Y1",0.0724244,0.771709,"PSU"
36.0083160083159,"KYY1Y1",0,0.771709,"PSU"
36.0083160083159,"KYY0Y2",0,0.771709,"PSU"
36.0083160083159,"KYY1Y2",0,0.771709,"PSU"
36.0083160083159,"TYF0Y1",0,0.794297,"PSU"
36.0083160083159,"TYF1Y1",0,0.794297,"PSU"
36.0083160083159,"TYF0Y2",0,0.794297,"PSU"
36.0083160083159,"TYF1Y2",0,0.794297,"PSU"
36.0083160083159,"KYF0Y1",0,0.824725,"PSU"
36.0083160083159,"KYF1Y1",0,0.824725,"PSU"
36.0083160083159,"KYF0Y2",0,0.824725,"PSU"
36.0083160083159,"KYF1Y2",0,0.824725,"PSU"
36.0083160083159,"TNY0Y1",0.00758636,0.864359,"PSU"
36.0083160083159,"TNY1Y1",0,0.864359,"PSU"
36.0083160083159,"TNY0Y2",0,0.864359,"PSU"
36.0083160083159,"TNY1Y2",0,0.864359,"PSU"
36.0083160083159,"TYY0C1",0.0391695,0.891124,"PSU"
36.0083160083159,"TYY1C1",0,0.891124,"PSU"
36.0083160083159,"TYY0C2",0,0.891124,"PSU"
36.0083160083159,"TYY1C2",0,0.891124,"PSU"
36.0083160083159,"TNF0Y1",0,0.892625,"PSU"
36.0083160083159,"TNF1Y1",0,0.892625,"PSU"
36.0083160083159,"TNF0Y2",0,0.892625,"PSU"
36.0083160083159,"TNF1Y2",0,0.892625,"PSU"
36.0083160083159,"KNY0Y1",0.0989239,0.895737,"PSU"
36.0083160083159,"KNY1Y1",0,0.895737,"PSU"
36.0083160083159,"KNY0Y2",0,0.895737,"PSU"
36.0083160083159,"KNY1Y2",0,0.895737,"PSU"
36.0083160083159,"KYY0C1",0.289863,0.905281,"PSU"
36.0083160083159,"KYY1C1",0,0.905281,"PSU"
36.0083160083159,"KYY0C2",0,0.905281,"PSU"
36.0083160083159,"KYY1C2",0,0.905281,"PSU"
36.0083160083159,"TYF0C1",0,0.917383,"PSU"
36.0083160083159,"TYF1C1",0,0.917383,"PSU"
36.0083160083159,"TYF0C2",0,0.917383,"PSU"
36.0083160083159,"TYF1C2",0,0.917383,"PSU"
36.0083160083159,"KYF0C1",0,0.930465,"PSU"
36.0083160083159,"KYF1C1",0,0.930465,"PSU"
36.0083160083159,"KYF0C2",0,0.930465,"PSU"
36.0083160083159,"KYF1C2",0,0.930465,"PSU"
36.0083160083159,"TNY0C1",0.0481352,0.947158,"PSU"
36.0083160083159,"TNY1C1",0,0.947158,"PSU"
36.0083160083159,"TNY0C2",0,0.947158,"PSU"
36.0083160083159,"TNY1C2",0,0.947158,"PSU"
36.0083160083159,"KNF0Y1",0,0.948359,"PSU"
36.0083160083159,"KNF1Y1",0,0.948359,"PSU"
36.0083160083159,"KNF0Y2",0,0.948359,"PSU"
36.0083160083159,"KNF1Y2",0,0.948359,"PSU"
36.0083160083159,"TNF0C1",0,0.958879,"PSU"
36.0083160083159,"TNF1C1",0,0.958879,"PSU"
36.0083160083159,"TNF0C2",0,0.958879,"PSU"
36.0083160083159,"TNF1C2",0,0.958879,"PSU"
36.0083160083159,"KNY0C1",0.4282,0.962073,"PSU"
36.0083160083159,"KNY1C1",0,0.962073,"PSU"
36.0083160083159,"KNY0C2",0,0.962073,"PSU"
36.0083160083159,"KNY1C2",0,0.962073,"PSU"
36.0083160083159,"KNF0C1",0,0.976982,"PSU"
36.0083160083159,"KNF1C1",0,0.976982,"PSU"
36.0083160083159,"KNF0C2",0,0.976982,"PSU"
36.0083160083159,"KNF1C2",0,0.976982,"PSU"
36.091476091476,"TYY0Y1",0.0163278,0.735268,"PSU"
36.091476091476,"TYY1Y1",0,0.735268,"PSU"
36.091476091476,"TYY0Y2",0,0.735268,"PSU"
36.091476091476,"TYY1Y2",0,0.735268,"PSU"
36.091476091476,"KYY0Y1",0.0745993,0.771709,"PSU"
36.091476091476,"KYY1Y1",0,0.771709,"PSU"
36.091476091476,"KYY0Y2",0,0.771709,"PSU"
36.091476091476,"KYY1Y2",0,0.771709,"PSU"
36.091476091476,"TYF0Y1",0,0.794297,"PSU"
36.091476091476,"TYF1Y1",0,0.794297,"PSU"
36.091476091476,"TYF0Y2",0,0.794297,"PSU"
36.091476091476,"TYF1Y2",0,0.794297,"PSU"
36.091476091476,"KYF0Y1",0,0.824725,"PSU"
36.091476091476,"KYF1Y1",0,0.824725,"PSU"
36.091476091476,"KYF0Y2",0,0.824725,"PSU"
36.091476091476,"KYF1Y2",0,0.824725,"PSU"
36.091476091476,"TNY0Y1",0.00791808,0.864359,"PSU"
36.091476091476,"TNY1Y1",0,0.864359,"PSU"
36.091476091476,"TNY0Y2",0,0.864359,"PSU"
36.091476091476,"TNY1Y2",0,0.864359,"PSU"
36.091476091476,"TYY0C1",0.0392637,0.891124,"PSU"
36.091476091476,"TYY1C1",0,0.891124,"PSU"
36.091476091476,"TYY0C2",0,0.891124,"PSU"
36.091476091476,"TYY1C2",0,0.891124,"PSU"
36.091476091476,"TNF0Y1",0,0.892625,"PSU"
36.091476091476,"TNF1Y1",0,0.892625,"PSU"
36.091476091476,"TNF0Y2",0,0.892625,"PSU"
36.091476091476,"TNF1Y2",0,0.892625,"PSU"
36.091476091476,"KNY0Y1",0.101121,0.895737,"PSU"
36.091476091476,"KNY1Y1",0,0.895737,"PSU"
36.091476091476,"KNY0Y2",0,0.895737,"PSU"
36.091476091476,"KNY1Y2",0,0.895737,"PSU"
36.091476091476,"KYY0C1",0.291308,0.905281,"PSU"
36.091476091476,"KYY1C1",0,0.905281,"PSU"
36.091476091476,"KYY0C2",0,0.905281,"PSU"
36.091476091476,"KYY1C2",0,0.905281,"PSU"
36.091476091476,"TYF0C1",0,0.917383,"PSU"
36.091476091476,"TYF1C1",0,0.917383,"PSU"
36.091476091476,"TYF0C2",0,0.917383,"PSU"
36.091476091476,"TYF1C2",0,0.917383,"PSU"
36.091476091476,"KYF0C1",0,0.930465,"PSU"
36.091476091476,"KYF1C1",0,0.930465,"PSU"
36.091476091476,"KYF0C2",0,0.930465,"PSU"
36.091476091476,"KYF1C2",0,0.930465,"PSU"
36.091476091476,"TNY0C1",0.0477938,0.947158,"PSU"
36.091476091476,"TNY1C1",0,0.947158,"PSU"
36.091476091476,"TNY0C2",0,0.947158,"PSU"
36.091476091476,"TNY1C2",0,0.947158,"PSU"
36.091476091476,"KNF0Y1",0,0.948359,"PSU"
36.091476091476,"KNF1Y1",0,0.948359,"PSU"
36.091476091476,"KNF0Y2",0,0.948359,"PSU"
36.091476091476,"KNF1Y2",0,0.948359,"PSU"
36.091476091476,"TNF0C1",0,0.958879,"PSU"
36.091476091476,"TNF1C1",0,0.958879,"PSU"
36.091476091476,"TNF0C2",0,0.958879,"PSU"
36.091476091476,"TNF1C2",0,0.958879,"PSU"
36.091476091476,"KNY0C1",0.421669,0.962073,"PSU"
36.091476091476,"KNY1C1",0,0.962073,"PSU"
36.091476091476,"KNY0C2",0,0.962073,"PSU"
36.091476091476,"KNY1C2",0,0.962073,"PSU"
36.091476091476,"KNF0C1",0,0.976982,"PSU"
36.091476091476,"KNF1C1",0,0.976982,"PSU"
36.091476091476,"KNF0C2",0,0.976982,"PSU"
36.091476091476,"KNF1C2",0,0.976982,"PSU"
36.1746361746361,"TYY0Y1",0.0163706,0.735268,"PSU"
36.1746361746361,"TYY1Y1",0,0.735268,"PSU"
36.1746361746361,"TYY0Y2",0,0.735268,"PSU"
36.1746361746361,"TYY1Y2",0,0.735268,"PSU"
36.1746361746361,"KYY0Y1",0.0760681,0.771709,"PSU"
36.1746361746361,"KYY1Y1",0,0.771709,"PSU"
36.1746361746361,"KYY0Y2",0,0.771709,"PSU"
36.1746361746361,"KYY1Y2",0,0.771709,"PSU"
36.1746361746361,"TYF0Y1",0,0.794297,"PSU"
36.1746361746361,"TYF1Y1",0,0.794297,"PSU"
36.1746361746361,"TYF0Y2",0,0.794297,"PSU"
36.1746361746361,"TYF1Y2",0,0.794297,"PSU"
36.1746361746361,"KYF0Y1",0,0.824725,"PSU"
36.1746361746361,"KYF1Y1",0,0.824725,"PSU"
36.1746361746361,"KYF0Y2",0,0.824725,"PSU"
36.1746361746361,"KYF1Y2",0,0.824725,"PSU"
36.1746361746361,"TNY0Y1",0.00764854,0.864359,"PSU"
36.1746361746361,"TNY1Y1",0,0.864359,"PSU"
36.1746361746361,"TNY0Y2",0,0.864359,"PSU"
36.1746361746361,"TNY1Y2",0,0.864359,"PSU"
36.1746361746361,"TYY0C1",0.0397983,0.891124,"PSU"
36.1746361746361,"TYY1C1",0,0.891124,"PSU"
36.1746361746361,"TYY0C2",0,0.891124,"PSU"
36.1746361746361,"TYY1C2",0,0.891124,"PSU"
36.1746361746361,"TNF0Y1",0,0.892625,"PSU"
36.1746361746361,"TNF1Y1",0,0.892625,"PSU"
36.1746361746361,"TNF0Y2",0,0.892625,"PSU"
36.1746361746361,"TNF1Y2",0,0.892625,"PSU"
36.1746361746361,"KNY0Y1",0.101241,0.895737,"PSU"
36.1746361746361,"KNY1Y1",0,0.895737,"PSU"
36.1746361746361,"KNY0Y2",0,0.895737,"PSU"
36.1746361746361,"KNY1Y2",0,0.895737,"PSU"
36.1746361746361,"KYY0C1",0.292093,0.905281,"PSU"
36.1746361746361,"KYY1C1",0,0.905281,"PSU"
36.1746361746361,"KYY0C2",0,0.905281,"PSU"
36.1746361746361,"KYY1C2",0,0.905281,"PSU"
36.1746361746361,"TYF0C1",0,0.917383,"PSU"
36.1746361746361,"TYF1C1",0,0.917383,"PSU"
36.1746361746361,"TYF0C2",0,0.917383,"PSU"
36.1746361746361,"TYF1C2",0,0.917383,"PSU"
36.1746361746361,"KYF0C1",0,0.930465,"PSU"
36.1746361746361,"KYF1C1",0,0.930465,"PSU"
36.1746361746361,"KYF0C2",0,0.930465,"PSU"
36.1746361746361,"KYF1C2",0,0.930465,"PSU"
36.1746361746361,"TNY0C1",0.0471599,0.947158,"PSU"
36.1746361746361,"TNY1C1",0,0.947158,"PSU"
36.1746361746361,"TNY0C2",0,0.947158,"PSU"
36.1746361746361,"TNY1C2",0,0.947158,"PSU"
36.1746361746361,"KNF0Y1",0,0.948359,"PSU"
36.1746361746361,"KNF1Y1",0,0.948359,"PSU"
36.1746361746361,"KNF0Y2",0,0.948359,"PSU"
36.1746361746361,"KNF1Y2",0,0.948359,"PSU"
36.1746361746361,"TNF0C1",0,0.958879,"PSU"
36.1746361746361,"TNF1C1",0,0.958879,"PSU"
36.1746361746361,"TNF0C2",0,0.958879,"PSU"
36.1746361746361,"TNF1C2",0,0.958879,"PSU"
36.1746361746361,"KNY0C1",0.41962,0.962073,"PSU"
36.1746361746361,"KNY1C1",0,0.962073,"PSU"
36.1746361746361,"KNY0C2",0,0.962073,"PSU"
36.1746361746361,"KNY1C2",0,0.962073,"PSU"
36.1746361746361,"KNF0C1",0,0.976982,"PSU"
36.1746361746361,"KNF1C1",0,0.976982,"PSU"
36.1746361746361,"KNF0C2",0,0.976982,"PSU"
36.1746361746361,"KNF1C2",0,0.976982,"PSU"
36.2577962577962,"TYY0Y1",0.0160227,0.735268,"PSU"
36.2577962577962,"TYY1Y1",0,0.735268,"PSU"
36.2577962577962,"TYY0Y2",0,0.735268,"PSU"
36.2577962577962,"TYY1Y2",0,0.735268,"PSU"
36.2577962577962,"KYY0Y1",0.0778517,0.771709,"PSU"
36.2577962577962,"KYY1Y1",0,0.771709,"PSU"
36.2577962577962,"KYY0Y2",0,0.771709,"PSU"
36.2577962577962,"KYY1Y2",0,0.771709,"PSU"
36.2577962577962,"TYF0Y1",0,0.794297,"PSU"
36.2577962577962,"TYF1Y1",0,0.794297,"PSU"
36.2577962577962,"TYF0Y2",0,0.794297,"PSU"
36.2577962577962,"TYF1Y2",0,0.794297,"PSU"
36.2577962577962,"KYF0Y1",0,0.824725,"PSU"
36.2577962577962,"KYF1Y1",0,0.824725,"PSU"
36.2577962577962,"KYF0Y2",0,0.824725,"PSU"
36.2577962577962,"KYF1Y2",0,0.824725,"PSU"
36.2577962577962,"TNY0Y1",0.00775013,0.864359,"PSU"
36.2577962577962,"TNY1Y1",0,0.864359,"PSU"
36.2577962577962,"TNY0Y2",0,0.864359,"PSU"
36.2577962577962,"TNY1Y2",0,0.864359,"PSU"
36.2577962577962,"TYY0C1",0.0388457,0.891124,"PSU"
36.2577962577962,"TYY1C1",0,0.891124,"PSU"
36.2577962577962,"TYY0C2",0,0.891124,"PSU"
36.2577962577962,"TYY1C2",0,0.891124,"PSU"
36.2577962577962,"TNF0Y1",0,0.892625,"PSU"
36.2577962577962,"TNF1Y1",0,0.892625,"PSU"
36.2577962577962,"TNF0Y2",0,0.892625,"PSU"
36.2577962577962,"TNF1Y2",0,0.892625,"PSU"
36.2577962577962,"KNY0Y1",0.101462,0.895737,"PSU"
36.2577962577962,"KNY1Y1",0,0.895737,"PSU"
36.2577962577962,"KNY0Y2",0,0.895737,"PSU"
36.2577962577962,"KNY1Y2",0,0.895737,"PSU"
36.2577962577962,"KYY0C1",0.294986,0.905281,"PSU"
36.2577962577962,"KYY1C1",0,0.905281,"PSU"
36.2577962577962,"KYY0C2",0,0.905281,"PSU"
36.2577962577962,"KYY1C2",0,0.905281,"PSU"
36.2577962577962,"TYF0C1",0,0.917383,"PSU"
36.2577962577962,"TYF1C1",0,0.917383,"PSU"
36.2577962577962,"TYF0C2",0,0.917383,"PSU"
36.2577962577962,"TYF1C2",0,0.917383,"PSU"
36.2577962577962,"KYF0C1",0,0.930465,"PSU"
