PFPR,TREATMENT_COVERAGE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,TIME_PARTNER_DRUG_RES_FREQ_TO_1p,TIME_PARTNER_DRUG_RES_FREQ_TO_5p,TIME_PARTNER_DRUG_RES_FREQ_TO_10p,TIME_PARTNER_DRUG_RES_FREQ_TO_20p
1.0,0.2,0.00,17.0192,32.4658,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.00,21.4082,45,45,40.0849,40.0849,,,,,,,35.0904,45,45,45
1.0,0.2,0.00,45,45,45,40.0849,40.0849,,,,,,,22.0932,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0164384,45,45,45
1.0,0.2,0.01,39.5205,45,45,40.0849,40.0849,,,,,,,0.276712,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.153425,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,13.3123,45,45,45
1.0,0.2,0.01,9.34247,45,45,40.0849,40.0849,,,,,,,0.0684932,4.6411,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.635616,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.635616,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,10.0658,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0136986,24.7041,32.1233,45
1.0,0.2,0.01,1.09315,45,45,40.0849,40.0849,,,,,,,0.128767,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.865753,45,45,45
1.0,0.2,0.01,10.3205,45,45,40.0849,40.0849,,,,,,,3.56986,8.92877,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0191781,45,45,45
1.0,0.2,0.01,39.263,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,17.7699,31.5425,37.1425,33.1205,40.0849,,,,,,,0.20274,12.1233,31.5068,35.1808
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0630137,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.249315,3.23836,24.9507,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.030137,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.386301,3.61918,9.70411,45
1.0,0.2,0.01,19.4082,45,45,40.0849,40.0849,,,,,,,9.73973,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0136986,45,45,45
1.0,0.2,0.01,24.463,45,45,40.0849,40.0849,,,,,,,0.115068,0.936986,22.4932,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.060274,39.726,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0246575,6.20822,45,45
1.0,0.2,0.01,34.1014,45,45,40.0849,40.0849,,,,,,,1.00548,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.00547945,45,45,45
1.0,0.2,0.01,16.7288,20.863,27.6164,23.937,32.0055,,,,,,,0.410959,11.5315,18.8603,23.5753
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.424658,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0273973,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0547945,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.50411,45,45,45
1.0,0.2,0.01,31.7315,45,45,40.0849,40.0849,,,,,,,31.7315,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0684932,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0684932,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.175342,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.512329,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.347945,19.1671,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.00273973,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.090411,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.263014,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0410959,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0109589,45,45,45
1.0,0.2,0.01,27.6192,39.3863,45,40.0849,40.0849,,,,,,,0.0465753,5.99452,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.10411,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.03836,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0383562,4.59178,24.6959,27.874
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,27.0603,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,4.07123,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.608219,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.153425,45,45,45
1.0,0.2,0.01,8.73973,45,45,40.0849,40.0849,,,,,,,0.0767123,45,45,45
1.0,0.2,0.01,7.97534,17.737,21.6603,20.1315,26.1644,,,,,,,1.24384,12.4986,17.737,20.6575
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,2.79726,4.87945,11.7836,45
1.0,0.2,0.01,4.28767,45,45,40.0849,40.0849,,,,,,,0.0876712,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.112329,45,45,45
1.0,0.2,0.01,9.68219,39.4247,45,40.0849,40.0849,,,,,,,0.484932,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.369863,25.074,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.24384,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0356164,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.00547945,20.5973,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.191781,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,39.8849,45,45,45
1.0,0.2,0.01,28.211,45,45,40.0849,40.0849,,,,,,,0.0164384,45,45,45
1.0,0.2,0.01,10.474,45,45,40.0849,40.0849,,,,,,,0.134247,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0630137,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,2.4,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,34.9096,45,45,45
1.0,0.2,0.01,20.2932,45,45,40.0849,40.0849,,,,,,,0.0684932,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.194521,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.00273973,45,45,45
1.0,0.2,0.01,21.0548,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0684932,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.49589,45,45,45
1.0,0.2,0.01,7.56986,45,45,40.0849,40.0849,,,,,,,0.0493151,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,8.90685,45,45,40.0849,40.0849,,,,,,,0.589041,45,45,45
1.0,0.2,0.01,31.8986,45,45,40.0849,40.0849,,,,,,,0.567123,45,45,45
1.0,0.2,0.01,6.31781,17.0712,23.8192,20.4904,29.8247,,,,,,,0.331507,9.30685,17.0301,21.9671
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.060274,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.00273973,45,45,45
1.0,0.2,0.01,19.0575,45,45,40.0849,40.0849,,,,,,,1.30959,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.336986,5.63562,30.2137,45
1.0,0.2,0.01,26.989,45,45,40.0849,40.0849,,,,,,,26.989,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,6.39452,21.3014,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0575342,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,19.1534,22.5233,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,3.59178,45,45,40.0849,40.0849,,,,,,,1.76438,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.120548,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,2.74247,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.47397,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,16.663,29.2685,32.5507,31.4329,36.4822,,,,,,,0.153425,4.6,29.2384,31.6575
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.112329,20.3205,45,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.150685,45
1.0,0.2,0.10,6.06849,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,2.46301,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.917808,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,6.45479,29.4384
1.0,0.2,0.10,35.9781,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.312329,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.586301,45
1.0,0.2,0.10,4.70959,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,1.1863,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.290411,45
1.0,0.2,0.10,13.7562,24.0301,32.7014,29.3671,36.2986,,,,,,,0.00273973,0.00273973,23.5479,29.3342
1.0,0.2,0.10,16.0521,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.139726,12.5562
1.0,0.2,0.10,19.5178,35.0137,45,36.7123,40.0849,,,,,,,0.00273973,0.00273973,0.30137,21.2247
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,17.2192,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,16.2959,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.413699,19.9479
1.0,0.2,0.10,16.9233,26.6822,33.5781,28.2055,38.526,,,,,,,0.00273973,0.00273973,0.00273973,6.32329
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.449315,45
1.0,0.2,0.10,24.3753,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,3.61096,19.3014
1.0,0.2,0.10,10.6959,17.9096,22.1151,19.9123,26.2356,,,,,,,0.00273973,0.00273973,0.189041,14.9205
1.0,0.2,0.10,3.36986,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,1.03014,6.33425
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,37.2055,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.334247,45
1.0,0.2,0.10,5.34247,11.6301,16.8301,13.0274,21.0849,,,,,,,0.00273973,0.00273973,0.00273973,11.5479
1.0,0.2,0.10,3.5589,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,45
1.0,0.2,0.10,6.71781,18.8247,23.9096,20.0493,27.2712,,,,,,,0.00273973,0.00273973,3.46027,5.76712
1.0,0.2,0.10,6.68219,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,6.4,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,20.874,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,4.01918,10.2301
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.279452,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,7.08493,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.10411,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,1.91233,29.3452
1.0,0.2,0.10,29.5781,38.0493,45,39.6767,40.0849,,,,,,,0.00273973,0.00273973,0.257534,5.49315
1.0,0.2,0.10,8.16438,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.536986,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.169863,45
1.0,0.2,0.10,10.4795,17.5699,23.5315,18.789,26.2466,,,,,,,0.00273973,0.00273973,0.156164,6.89589
1.0,0.2,0.10,11.9397,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.216438,29.8055
1.0,0.2,0.10,8.51233,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,8.93425,19.6274
1.0,0.2,0.10,6.00822,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,30.6904,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,20.2438,25.9671,31.3671,28.3123,37.1836,,,,,,,0.00273973,0.00273973,0.293151,22.8849
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.213699,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.0794521,45
1.0,0.2,0.10,23.4027,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.646575,16.4575
1.0,0.2,0.10,24.663,39.2877,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,8.32055,24.7973
1.0,0.2,0.10,27.8082,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.457534,45
1.0,0.2,0.10,7.86027,12.4247,19.9781,14.5507,24.9863,,,,,,,0.00273973,0.00273973,0.00273973,16.0301
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.832877,45
1.0,0.2,0.10,8.94247,16.7096,23.4082,19.4548,26.8521,,,,,,,0.00273973,0.00273973,2.55068,8.68219
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.0712329,45
1.0,0.2,0.10,2.36712,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,3.45205,20.3616
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,5.88493,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.487671,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.183562,45
1.0,0.2,0.10,8.15342,34.726,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,32.1041
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,7.6411,11.6603,23.4192,21.463,29.4986,,,,,,,0.00273973,0.00273973,1.68219,22.1808
1.0,0.2,0.10,11.937,18.3342,22.8575,20.1205,28.1863,,,,,,,0.00273973,0.00273973,8.70137,16.0301
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,32.6521,45
1.0,0.2,0.10,17.726,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,10.9315,15.8411
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.106849,45
1.0,0.2,0.10,12.5534,16.126,21.4959,20.3041,33.126,,,,,,,0.00273973,0.00273973,1.0137,13.7041
1.0,0.2,0.10,33.5836,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,17.8849,45
1.0,0.2,0.10,20.1945,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,2.63288,45
1.0,0.2,0.10,45,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,12.6795,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,10.5836,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.0438356,45
1.0,0.2,0.10,17.9096,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.00547945,19.4466
1.0,0.2,0.10,19.3123,24.2521,37.0082,40.0849,40.0849,,,,,,,0.00273973,0.00273973,2.59452,45
1.0,0.2,0.10,7.59178,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,2.18356,45
1.0,0.2,0.10,33.2932,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.169863,35.0192
