PFPR,TREATMENT_COVERAGE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,TIME_PARTNER_DRUG_RES_FREQ_TO_1p,TIME_PARTNER_DRUG_RES_FREQ_TO_5p,TIME_PARTNER_DRUG_RES_FREQ_TO_10p,TIME_PARTNER_DRUG_RES_FREQ_TO_20p
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.8,20.7425,45,45
1.0,0.2,0.01,37.6712,45,45,40.0849,40.0849,,,,,,,0.0219178,3.32603,31.7014,40.1507
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.139726,45,45,45
1.0,0.2,0.01,7.03288,13.8301,17.0137,15.6411,20.6548,,,,,,,1.56438,10.0575,13.8301,16.2
1.0,0.2,0.01,38.8904,45,45,40.0849,40.0849,,,,,,,0.00821918,21.2164,25.4192,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0410959,45,45,45
1.0,0.2,0.01,27.2,45,45,40.0849,40.0849,,,,,,,0.142466,21.5342,31.7397,45
1.0,0.2,0.01,33.989,45,45,40.0849,40.0849,,,,,,,0.0712329,45,45,45
1.0,0.2,0.01,23.7534,45,45,40.0849,40.0849,,,,,,,0.00547945,1.87397,6.29589,17.5699
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0219178,5.29589,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.106849,8.21644,45,45
1.0,0.2,0.01,33.0658,45,45,40.0849,40.0849,,,,,,,0.109589,3.14795,22.0356,45
1.0,0.2,0.01,16.2438,45,45,40.0849,40.0849,,,,,,,29.6493,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.06575,3.72055,5,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0547945,4.84932,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.287671,45,45,45
1.0,0.2,0.01,25.5973,45,45,40.0849,40.0849,,,,,,,0.145205,39.8055,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.254795,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.10411,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0410959,45,45,45
1.0,0.2,0.01,29.9616,36.6082,45,36.5205,40.0849,,,,,,,0.0328767,17.1973,20.8301,35.2822
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,36.1068,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,17.9479,22.9699,27.1233,39.7699
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,1.05753,45,45,45
1.0,0.2,0.01,4.91233,45,45,40.0849,40.0849,,,,,,,1.20274,5.60548,32.6904,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,37.6548,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,36.5699,45,45,40.0849,40.0849,,,,,,,0.164384,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,11.1671,45,45,40.0849,40.0849,,,,,,,0.586301,45,45,45
1.0,0.2,0.01,16.463,45,45,40.0849,40.0849,,,,,,,0.0356164,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0246575,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0684932,45,45,45
