"FIRST_LINE","CLINICAL_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,1.1,0.25,5.64383561643836,16.9041095890411,23.2328767123288,0.136986301369863,24.3013698630137,37,45,37,47,35,2.17515,10.11475
2,1.1,0.5,6.13698630136986,17.1506849315069,22.986301369863,0.136986301369863,22.9041095890411,33,36,47,42,37,2.3101,10.076325
2,1.1,0.5,3.83561643835617,11.7260273972603,16.986301369863,0.136986301369863,18.0547945205479,33,48,44,38,51,2.68345,10.163775
2,1.1,0.5,9.26027397260274,20.1917808219178,25.041095890411,0.136986301369863,25.9452054794521,41,50,43,39,32,2.1825,10.100275
2,1.1,0.5,5.56164383561644,18.8767123287671,23.5616438356164,0.136986301369863,23.7260273972603,40,45,37,41,45,2.302925,10.0746
2,1.1,0.5,4.32876712328767,16.1643835616438,21.3424657534247,0.136986301369863,22.1643835616438,42,47,42,38,35,2.445975,10.209875
2,1.1,0.5,5.97260273972603,15.7534246575342,20.9315068493151,0.136986301369863,20.2739726027397,36,38,52,52,36,2.4861,10.0737
2,1.1,0.5,5.06849315068493,13.1232876712329,18.5479452054795,0.136986301369863,18.3835616438356,38,58,47,41,51,2.5993,10.115975
2,1.1,0.5,5.64383561643836,15.1780821917808,19.9452054794521,0.136986301369863,19.2054794520548,27,47,45,51,38,2.535375,10.138875
2,1.1,0.5,5.15068493150685,14.8493150684931,21.5890410958904,0.136986301369863,22.1643835616438,45,34,41,47,47,2.418275,10.116125
2,1.1,0.5,3.83561643835617,12.8767123287671,18.1369863013699,0.136986301369863,17.1506849315069,63,51,57,57,55,2.652925,10.11665
2,1.1,0.5,6.63013698630137,16.5753424657534,21.4246575342466,0.136986301369863,20.6849315068493,35,23,41,39,48,2.415725,10.02645
2,1.1,0.5,3.83561643835617,14.9315068493151,19.2876712328767,0.136986301369863,19.5342465753425,46,55,50,58,58,2.591375,10.1587
2,1.1,0.5,7.45205479452055,18.7945205479452,23.3972602739726,0.136986301369863,23.0684931506849,33,47,41,46,36,2.3969,10.287
2,1.1,0.5,4.41095890410959,14.8493150684931,20.3561643835616,0.136986301369863,20.1917808219178,46,45,54,50,47,2.505325,10.13245
2,1.1,0.5,5.64383561643836,16.9041095890411,21.8356164383562,0.136986301369863,22.0821917808219,35,45,35,48,43,2.412875,10.12145
2,1.1,0.5,5.31506849315069,12.958904109589,19.041095890411,0.136986301369863,19.9452054794521,49,51,54,60,58,2.5902,10.116175
2,1.1,0.5,9.0958904109589,18.3013698630137,23.3972602739726,0.136986301369863,23.3150684931507,45,35,44,38,32,2.311275,10.065625
2,1.1,0.5,7.78082191780822,18.3013698630137,23.3150684931507,0.136986301369863,22.8219178082192,39,32,35,48,26,2.31075,10.11005
2,1.1,0.5,5.15068493150685,13.4520547945205,18.6301369863014,0.136986301369863,19.2054794520548,40,49,33,45,28,2.51475,10.0399
2,1.1,0.5,6.71232876712329,16.8219178082192,23.1506849315069,0.136986301369863,21.2602739726027,35,30,35,43,49,2.406,10.241025
2,1.1,0.5,4.16438356164383,12.7123287671233,17.3972602739726,0.136986301369863,16.7397260273973,39,40,42,34,50,2.688275,10.17825
2,1.1,0.5,4.49315068493151,15.5890410958904,20.6027397260274,0.136986301369863,20.1095890410959,34,57,46,37,37,2.510575,10.195375
2,1.1,0.5,6.05479452054794,14.6849315068493,19.041095890411,0.0547945205479436,18.6301369863014,44,34,50,48,46,2.63065,10.266625
2,1.1,0.5,7.94520547945206,20.1917808219178,26.2739726027397,0.136986301369863,25.041095890411,41,44,44,54,44,2.244275,10.1962
2,1.1,0.5,5.23287671232877,13.6164383561644,19.6986301369863,0.136986301369863,19.2054794520548,37,47,31,40,42,2.657325,10.3024
2,1.1,0.5,5.3972602739726,14.6027397260274,19.7808219178082,0.136986301369863,20.2739726027397,35,39,40,30,40,2.52755,10.0628
2,1.1,0.5,3.75342465753425,14.027397260274,19.041095890411,0.136986301369863,19.6164383561644,49,48,54,62,62,2.613225,10.211475
2,1.1,0.5,4.32876712328767,12.2191780821918,16.3287671232877,0.136986301369863,16.7397260273973,32,49,42,45,27,2.622025,10.1433
2,1.1,0.5,4.49315068493151,14.1917808219178,19.9452054794521,0.136986301369863,19.9452054794521,43,32,41,57,41,2.574175,10.33185
2,1.1,0.5,4,12.4657534246575,18.1369863013699,0.136986301369863,18.0547945205479,56,64,68,51,48,2.599125,10.09165
2,1.1,0.5,3.91780821917808,12.6301369863014,19.4520547945205,0.136986301369863,19.6986301369863,35,52,42,46,54,2.554425,10.163125
2,1.1,0.5,4.65753424657534,15.8356164383562,21.5890410958904,0.136986301369863,21.0958904109589,39,40,32,57,41,2.4071,10.08355
2,1.1,0.5,3.17808219178082,13.2876712328767,18.3013698630137,0.136986301369863,18.2191780821918,55,65,56,72,56,2.6824,10.2338
2,1.1,0.5,6.95890410958904,16.4931506849315,22.0821917808219,0.136986301369863,21.9178082191781,31,40,33,46,37,2.355825,10.116625
2,1.1,0.5,4.82191780821918,14.027397260274,18.7945205479452,0.136986301369863,18.958904109589,50,48,41,63,58,2.563125,10.104775
2,1.1,0.5,5.64383561643836,15.9178082191781,21.2602739726027,0.136986301369863,22.1643835616438,40,40,51,48,36,2.427825,10.213025
2,1.1,0.5,5.15068493150685,14.8493150684931,19.6164383561644,0.136986301369863,19.5342465753425,44,38,39,63,39,2.4978,10.066975
2,1.1,0.5,5.3972602739726,16.9041095890411,22.5753424657534,0.136986301369863,22.986301369863,33,34,43,41,51,2.3864,10.08835
2,1.1,0.5,4.73972602739726,15.2602739726027,21.1780821917808,0.136986301369863,21.1780821917808,53,51,58,44,52,2.5369,10.254275
2,1.1,0.5,6.21917808219178,14.1917808219178,19.5342465753425,0.136986301369863,19.3698630136986,35,49,39,43,42,2.555825,10.09615
2,1.1,0.5,5.80821917808219,16.8219178082192,22.2465753424658,0.136986301369863,21.6712328767123,42,45,37,40,45,2.3531,10.1724
2,1.1,0.5,9.01369863013699,18.6301369863014,24.0547945205479,0.136986301369863,24.3013698630137,38,40,25,41,30,2.2675,10.105675
2,1.1,0.5,4.82191780821918,16.2465753424658,22.2465753424658,0.136986301369863,22.1643835616438,39,45,43,55,42,2.3708,10.147575
2,1.1,0.5,4.57534246575343,14.8493150684931,18.958904109589,0.136986301369863,20.7671232876712,29,39,52,47,39,2.541825,10.1807
2,1.1,0.5,8.10958904109589,18.8767123287671,23.7260273972603,0.136986301369863,23.1506849315069,31,34,47,57,40,2.328375,10.069725
2,1.1,0.5,3.0958904109589,10.4109589041096,17.2328767123288,0.136986301369863,17.8082191780822,39,52,57,38,46,2.7452,10.290375
2,1.1,0.5,6.63013698630137,15.5068493150685,21.0958904109589,0.136986301369863,22,38,44,37,40,37,2.514475,10.199075
2,1.1,0.5,4.82191780821918,13.041095890411,19.1232876712329,0.136986301369863,19.7808219178082,31,43,53,35,45,2.560275,10.17555
2,1.1,0.5,5.80821917808219,15.5890410958904,19.8630136986301,0.136986301369863,19.7808219178082,36,34,49,52,36,2.517075,10.08515
2,1.1,0.5,5.64383561643836,12.3013698630137,17.3150684931507,0.136986301369863,17.0684931506849,54,55,55,53,54,2.7031,10.0883
2,1.1,0,6.71232876712329,17.3972602739726,25.3698630136986,0.136986301369863,35.3150684931507,46,38,28,40,40,1.4116,9.90855
2,1.1,0,6.3013698630137,17.5616438356164,23.972602739726,3.42465753424657,34.8219178082192,35,25,31,37,34,1.3673,9.891175
2,1.1,0,4.98630136986301,17.8904109589041,26.1917808219178,4,NA,37,37,44,41,35,1.215875,9.932375
2,1.1,0,4.49315068493151,13.7808219178082,21.3424657534247,1.36986301369863,35.2328767123288,48,61,56,53,48,1.525125,10.1128
2,1.1,0,4.82191780821918,17.0684931506849,23.6438356164384,1.6986301369863,36.958904109589,46,52,45,57,46,1.412625,10.005375
2,1.1,0,5.64383561643836,16.0821917808219,23.3150684931507,0.301369863013697,37.8630136986301,38,37,41,38,41,1.346875,10.034075
2,1.1,0,5.89041095890411,16.4931506849315,22.4109589041096,2.19178082191781,32.2739726027397,40,49,53,41,49,1.599875,10.242325
2,1.1,0,5.64383561643836,18.8767123287671,25.6164383561644,1.45205479452055,36.8767123287671,44,49,38,43,42,1.333025,10.1977
2,1.1,0,5.89041095890411,14.3561643835616,22.6575342465753,1.45205479452055,34.986301369863,47,37,47,40,46,1.4728,10.11465
2,1.1,0,4.98630136986301,18.3835616438356,25.6986301369863,0.876712328767123,35.3972602739726,55,63,59,59,54,1.35685,10.047025
2,1.1,0,7.2054794520548,19.2054794520548,26.2739726027397,3.58904109589041,36.1369863013699,35,42,38,45,30,1.3265,9.9788
2,1.1,0,5.23287671232877,15.4246575342466,21.5068493150685,1.61643835616438,32.5205479452055,33,43,34,45,51,1.5621,10.234
2,1.1,0,9.0958904109589,24.3835616438356,31.1232876712329,0.794520547945204,38.9315068493151,46,30,36,36,36,1.25635,10.093475
2,1.1,0,4.32876712328767,17.4794520547945,24.4657534246575,0.383561643835616,34.6575342465753,41,44,53,61,45,1.4397,10.122075
2,1.1,0,9.91780821917808,20.3561643835616,26.5205479452055,1.12328767123288,34.3287671232877,36,50,38,47,46,1.360325,10.10875
2,1.1,0,4.73972602739726,13.8630136986301,19.6164383561644,0.465753424657535,38.4383561643836,51,66,58,56,55,1.4357,10.17825
2,1.1,0,5.80821917808219,19.2876712328767,26.9315068493151,0.136986301369863,35.8904109589041,32,40,39,52,42,1.35555,9.89935
2,1.1,0,7.45205479452055,18.2191780821918,24.6301369863014,2.68493150684931,37.1232876712329,40,63,39,44,43,1.394325,10.249325
2,1.1,0,4.98630136986301,15.8356164383562,22.5753424657534,0.301369863013697,34.4931506849315,31,39,33,41,53,1.4747,9.9709
2,1.1,0,7.28767123287671,18.3835616438356,24.958904109589,0.383561643835616,33.5068493150685,40,45,41,43,50,1.45635,10.075375
2,1.1,0,4.65753424657534,21.0958904109589,28.9041095890411,2.19178082191781,35.3972602739726,40,42,42,50,43,1.3671,10.2032
2,1.1,0,5.80821917808219,17.0684931506849,25.041095890411,0.219178082191782,38.5205479452055,47,41,62,64,51,1.34245,10.00265
2,1.1,0,7.94520547945206,19.6164383561644,26.9315068493151,1.36986301369863,34.986301369863,48,36,43,32,37,1.3492,10.0602
2,1.1,0,8.93150684931507,19.6164383561644,26.4383561643836,2.35616438356164,36.8767123287671,44,30,41,39,35,1.370775,10.07925
2,1.1,0,8.10958904109589,21.7534246575342,28,0.465753424657535,NA,27,37,30,40,44,1.205325,9.8963
2,1.1,0,6.3013698630137,18.7945205479452,27.9178082191781,0.712328767123289,39.8356164383562,36,47,38,36,38,1.234025,10.00245
2,1.1,0,4.49315068493151,15.7534246575342,22.0821917808219,0.876712328767123,35.3150684931507,32,30,42,44,44,1.464275,10.144925
2,1.1,0,5.72602739726027,16.1643835616438,22,0.383561643835616,34.7397260273973,34,48,43,51,42,1.4786,10.0818
2,1.1,0,4.73972602739726,14.5205479452055,22.2465753424658,1.12328767123288,34.2465753424658,40,38,39,47,45,1.438125,9.866
2,1.1,0,4.49315068493151,14.2739726027397,20.4383561643836,1.2054794520548,31.041095890411,39,49,40,38,39,1.6063,10.06795
2,1.1,0,5.3972602739726,16.9041095890411,23.3150684931507,2.52054794520548,37.8630136986301,46,34,38,49,36,1.34795,9.868725
2,1.1,0,5.3972602739726,17.4794520547945,24.8767123287671,1.78082191780822,38.2739726027397,33,33,36,50,31,1.364625,10.1049
2,1.1,0,6.71232876712329,16.4109589041096,22.3287671232877,0.465753424657535,33.5068493150685,36,46,34,40,33,1.51515,10.1448
2,1.1,0,5.80821917808219,17.3972602739726,23.972602739726,1.45205479452055,37.1232876712329,38,38,52,43,40,1.4073,10.154925
2,1.1,0,8.43835616438356,18.2191780821918,26.1917808219178,0.465753424657535,35.7260273972603,31,46,50,49,29,1.284975,10.0347
2,1.1,0,5.15068493150685,17.5616438356164,25.2054794520548,0.465753424657535,NA,49,39,49,35,48,1.291725,10.14715
2,1.1,0,4.57534246575343,15.5890410958904,22.1643835616438,0.63013698630137,37.8630136986301,46,34,45,45,40,1.3213,9.8895
2,1.1,0,5.15068493150685,16.7397260273973,24.2191780821918,1.36986301369863,37.3698630136986,40,36,44,44,44,1.3688,10.0631
2,1.1,0,6.95890410958904,17.6438356164384,24.1369863013699,0.383561643835616,34.7397260273973,38,24,41,44,39,1.4159,10.014875
2,1.1,0,5.15068493150685,14.7671232876712,21.2602739726027,1.6986301369863,34.8219178082192,35,40,40,36,41,1.45875,9.869675
2,1.1,0,9.0958904109589,21.3424657534247,29.0684931506849,0.794520547945204,NA,37,50,36,42,39,1.1812,9.9764
2,1.1,0,6.3013698630137,18.958904109589,25.3698630136986,1.78082191780822,36.3013698630137,51,61,65,62,49,1.366775,10.0392
2,1.1,0,4,12.3013698630137,19.3698630136986,2.68493150684931,34.6575342465753,39,52,42,38,37,1.5487,10.046775
2,1.1,0,4.24657534246575,18.4657534246575,25.6164383561644,1.86301369863014,38.4383561643836,49,43,40,30,34,1.298375,9.974125
2,1.1,0,4.32876712328767,16.6575342465753,22.4109589041096,0.136986301369863,33.2602739726027,31,37,39,38,56,1.5221,10.100725
2,1.1,0,4.9041095890411,19.1232876712329,24.958904109589,2.6027397260274,35.6438356164384,45,49,65,58,48,1.397725,10.006175
2,1.1,0,6.95890410958904,18.958904109589,25.8630136986301,0.219178082191782,35.4794520547945,24,44,48,49,40,1.3706,10.036925
2,1.1,0,5.23287671232877,17.3972602739726,22.8219178082192,2.43835616438356,35.3972602739726,39,35,45,45,41,1.3692,9.872125
2,1.1,0,5.3972602739726,16.1643835616438,23.3972602739726,0.547945205479451,33.9178082191781,39,41,43,55,56,1.43445,9.9635
2,1.1,0,6.13698630136986,18.2191780821918,25.6986301369863,5.23287671232877,37.6986301369863,41,46,41,43,45,1.350675,10.178
2,1.15,0.01,5.64383561643836,16.5753424657534,24.1369863013699,0.794520547945204,31.5342465753425,31,41,38,53,43,1.7331,10.69935
2,1.15,0.01,3.83561643835617,17.8082191780822,23.8082191780822,1.04109589041096,34.9041095890411,40,44,42,40,35,1.547275,10.605475
2,1.15,0.01,6.63013698630137,16.3287671232877,23.3972602739726,2.27397260273973,33.4246575342466,37,44,43,44,42,1.635275,10.671425
2,1.15,0.01,3.83561643835617,15.3424657534247,22.3287671232877,0.136986301369863,30.0547945205479,36,48,39,45,49,1.783525,10.778125
2,1.15,0.01,3.75342465753425,15.7534246575342,22.3287671232877,1.6986301369863,31.2054794520548,38,39,49,48,38,1.681725,10.665275
2,1.15,0.01,4.98630136986301,19.1232876712329,24.8767123287671,0.63013698630137,31.4520547945205,40,46,40,51,32,1.6494,10.8916
2,1.15,0.01,6.7945205479452,17.7260273972603,23.8904109589041,0.136986301369863,30.5479452054795,27,32,46,54,46,1.6577,10.628525
2,1.15,0.01,6.87671232876712,16.4109589041096,23.3150684931507,2.76712328767123,29.8904109589041,40,45,49,40,44,1.7746,10.70295
2,1.15,0.01,6.38356164383562,14.4383561643836,20.6027397260274,1.12328767123288,30.7945205479452,53,45,48,58,59,1.70075,10.50825
2,1.15,0.01,4.41095890410959,15.013698630137,22.0821917808219,2.93150684931507,33.5890410958904,44,43,52,59,38,1.628025,10.6979
2,1.15,0.01,5.47945205479452,16.2465753424658,22.6575342465753,0.712328767123289,33.4246575342466,26,55,46,42,41,1.637325,10.88255
2,1.15,0.01,8.27397260273973,19.4520547945205,25.6986301369863,2.6027397260274,33.5068493150685,41,34,40,48,38,1.62025,10.714925
2,1.15,0.01,5.06849315068493,15.8356164383562,20.6027397260274,0.301369863013697,32.5205479452055,35,39,49,38,45,1.66035,10.58595
2,1.15,0.01,6.05479452054794,15.4246575342466,22.3287671232877,0.547945205479451,32.1095890410959,31,39,33,54,40,1.721025,10.755275
2,1.15,0.01,3.34246575342466,19.8630136986301,25.3698630136986,0.547945205479451,33.1780821917808,44,42,50,44,53,1.603425,10.621275
2,1.15,0.01,8.43835616438356,16.1643835616438,21.7534246575342,0.794520547945204,29.7260273972603,41,35,35,45,34,1.795325,10.7342
2,1.15,0.01,5.06849315068493,16.4931506849315,23.4794520547945,3.17808219178082,31.3698630136986,28,38,35,51,65,1.629625,10.681675
2,1.15,0.01,5.31506849315069,14.6027397260274,21.6712328767123,0.136986301369863,30.958904109589,42,33,44,48,38,1.734125,10.660375
2,1.15,0.01,4.41095890410959,12.4657534246575,19.1232876712329,1.6986301369863,30.958904109589,46,38,43,44,47,1.739525,10.571075
2,1.15,0.01,4.98630136986301,14.6849315068493,20.6027397260274,1.94520547945206,29.3972602739726,39,45,52,44,37,1.7359,10.63235
2,1.15,0.01,4.98630136986301,14.8493150684931,20.1917808219178,2.19178082191781,28,32,42,44,47,49,1.835825,10.6957
2,1.15,0.01,5.06849315068493,14.2739726027397,20.4383561643836,0.136986301369863,32.8493150684931,38,48,42,38,40,1.631675,10.503975
2,1.15,0.01,4.98630136986301,15.5068493150685,22.2465753424658,0.136986301369863,28.8219178082192,44,44,24,57,46,1.799375,10.67125
2,1.15,0.01,8.10958904109589,19.6164383561644,26.4383561643836,0.958904109589042,32.6849315068493,30,34,56,44,35,1.59835,10.723875
2,1.15,0.01,7.94520547945206,21.7534246575342,28.2465753424658,1.45205479452055,34.3287671232877,34,42,37,53,49,1.579325,10.803
2,1.15,0.01,6.63013698630137,16.986301369863,23.4794520547945,0.136986301369863,33.013698630137,36,45,45,54,42,1.61815,10.638225
2,1.15,0.01,6.54794520547945,16.4109589041096,23.0684931506849,0.301369863013697,30.2191780821918,33,48,38,39,32,1.75775,10.680575
2,1.15,0.01,5.47945205479452,21.9178082191781,28.986301369863,4.65753424657534,35.972602739726,45,49,49,49,32,1.470425,10.7429
2,1.15,0.01,5.80821917808219,18.2191780821918,24.1369863013699,0.547945205479451,32.7671232876712,46,56,45,36,38,1.631275,10.607575
2,1.15,0.01,6.3013698630137,15.5068493150685,21.5890410958904,1.53424657534246,30.7945205479452,36,44,41,55,34,1.733375,10.702975
2,1.15,0.01,5.15068493150685,16.5753424657534,23.3972602739726,0.794520547945204,30.7945205479452,40,48,40,50,46,1.692225,10.685
2,1.15,0.01,6.71232876712329,15.013698630137,21.2602739726027,0.547945205479451,29.972602739726,41,37,41,40,34,1.7824,10.722075
2,1.15,0.01,4.08219178082192,17.1506849315069,22.4109589041096,0.465753424657535,31.1232876712329,44,48,50,47,52,1.74665,10.69525
2,1.15,0.01,5.47945205479452,16.1643835616438,22.7397260273973,3.17808219178082,32.8493150684931,55,62,45,65,52,1.660725,10.8155
2,1.15,0.01,3.50684931506849,11.3972602739726,17.6438356164384,2.10958904109589,30.3835616438356,47,47,42,31,39,1.83145,10.681625
2,1.15,0.01,4.65753424657534,15.4246575342466,22.8219178082192,1.36986301369863,29.8904109589041,38,38,53,53,39,1.7715,10.73095
2,1.15,0.01,6.21917808219178,16.0821917808219,23.3150684931507,0.0547945205479436,31.9452054794521,35,39,40,53,43,1.678025,10.606725
2,1.15,0.01,4.73972602739726,16.9041095890411,23.7260273972603,0.63013698630137,31.8630136986301,44,40,38,55,35,1.6928,10.6274
2,1.15,0.01,6.13698630136986,13.1232876712329,19.5342465753425,1.12328767123288,30.2191780821918,45,40,26,43,51,1.827,10.69235
2,1.15,0.01,6.21917808219178,17.2328767123288,24.3835616438356,0.794520547945204,32.8493150684931,38,41,32,53,45,1.591425,10.725525
2,1.15,0.01,5.47945205479452,17.8082191780822,24.4657534246575,0.465753424657535,33.9178082191781,38,41,39,51,43,1.5724,10.76195
2,1.15,0.01,4.49315068493151,13.7808219178082,19.041095890411,0.219178082191782,30.6301369863014,53,50,43,39,37,1.86085,10.888875
2,1.15,0.01,3.50684931506849,11.3972602739726,18.3835616438356,1.6986301369863,29.3150684931507,36,42,45,52,52,1.853625,10.5944
2,1.15,0.01,3.34246575342466,12.4657534246575,17.8904109589041,0.876712328767123,28.4109589041096,27,40,39,37,53,1.9408,10.75965
2,1.15,0.01,5.23287671232877,16.1643835616438,22,0.547945205479451,30.5479452054795,41,25,45,43,41,1.729225,10.6467
2,1.15,0.01,5.15068493150685,15.5890410958904,22.0821917808219,0.958904109589042,32.1095890410959,37,40,49,57,53,1.693875,10.716975
2,1.15,0.01,4,17.7260273972603,24.4657534246575,0.136986301369863,31.6164383561644,38,37,35,52,53,1.7233,10.64345
2,1.15,0.01,5.56164383561644,19.8630136986301,26.6849315068493,0.219178082191782,34.2465753424658,35,31,47,30,40,1.465125,10.562275
2,1.15,0.01,4.08219178082192,15.013698630137,21.5068493150685,0.383561643835616,31.1232876712329,44,44,42,46,32,1.7351,10.7207
2,1.15,0.01,6.13698630136986,16.0821917808219,22.986301369863,1.45205479452055,32.3561643835616,52,55,31,50,54,1.672225,10.795325
2,1.15,0.1,9.83561643835617,19.9452054794521,24.7945205479452,0.219178082191782,27.6712328767123,35,54,52,39,44,1.940125,10.609125
2,1.15,0.1,4.24657534246575,16,21.9178082191781,0.136986301369863,26.9315068493151,37,47,57,49,53,2.06915,10.605925
2,1.15,0.1,3.58904109589041,13.1232876712329,20.027397260274,0.0547945205479436,25.2876712328767,58,50,53,58,47,2.2391,10.825125
2,1.15,0.1,5.72602739726027,15.3424657534247,21.7534246575342,0.136986301369863,26.5205479452055,44,41,33,44,36,2.100625,10.726525
2,1.15,0.1,4.98630136986301,15.5068493150685,20.7671232876712,0.136986301369863,24.1369863013699,40,53,41,38,45,2.234575,10.7197
2,1.15,0.1,5.23287671232877,15.8356164383562,21.2602739726027,0.301369863013697,25.6986301369863,39,44,45,44,43,2.169775,10.769175
2,1.15,0.1,6.21917808219178,16.4109589041096,22.986301369863,0.136986301369863,27.5890410958904,40,45,40,45,44,2.075875,10.644325
2,1.15,0.1,7.2054794520548,17.3150684931507,23.3972602739726,0.219178082191782,27.3424657534247,39,39,41,52,43,2.103475,10.792725
2,1.15,0.1,5.56164383561644,14.6849315068493,21.3424657534247,0.136986301369863,24.7945205479452,28,29,38,46,47,2.16345,10.54745
2,1.15,0.1,5.64383561643836,15.6712328767123,20.1095890410959,0.136986301369863,25.5342465753425,41,42,29,47,36,2.2229,10.636375
2,1.15,0.1,6.71232876712329,17.6438356164384,23.3972602739726,0.136986301369863,27.8356164383562,35,42,37,46,47,2.012125,10.618675
2,1.15,0.1,4.82191780821918,16.1643835616438,21.6712328767123,0.136986301369863,25.9452054794521,39,40,43,46,52,2.1412,10.679325
2,1.15,0.1,6.87671232876712,20.6027397260274,25.8630136986301,0.136986301369863,29.4794520547945,38,47,43,46,54,1.95615,10.7104
2,1.15,0.1,5.72602739726027,16.4109589041096,22.6575342465753,0.136986301369863,25.6164383561644,43,37,58,50,49,2.14145,10.746825
2,1.15,0.1,4.65753424657534,17.3150684931507,23.4794520547945,0.136986301369863,27.1780821917808,48,48,47,54,52,2.0205,10.58355
2,1.15,0.1,7.36986301369863,16,21.5890410958904,0.136986301369863,26.027397260274,38,47,28,34,46,2.128025,10.525175
2,1.15,0.1,6.95890410958904,21.5890410958904,27.8356164383562,0.136986301369863,30.2191780821918,43,41,43,58,39,1.834525,10.6162
2,1.15,0.1,4.49315068493151,13.8630136986301,19.2876712328767,0.136986301369863,22.986301369863,49,47,41,45,47,2.2835,10.69235
2,1.15,0.1,7.53424657534246,19.1232876712329,25.2054794520548,0.136986301369863,28.0821917808219,37,41,42,42,34,1.995225,10.79065
2,1.15,0.1,10.2465753424658,18.4657534246575,23.5616438356164,0.136986301369863,26.1095890410959,38,32,38,39,35,2.06075,10.80955
2,1.15,0.1,5.31506849315069,16,21.4246575342466,0.136986301369863,27.013698630137,42,45,54,48,51,2.0699,10.716525
2,1.15,0.1,4.41095890410959,16.0821917808219,22.1643835616438,0.136986301369863,26.6849315068493,35,42,30,41,33,2.07755,10.597675
2,1.15,0.1,4.41095890410959,14.1095890410959,20.1917808219178,0.136986301369863,24.5479452054795,41,51,64,52,49,2.21,10.69405
2,1.15,0.1,10.4931506849315,21.013698630137,27.0958904109589,0.136986301369863,28.7397260273973,48,43,32,44,35,1.92755,10.6902
2,1.15,0.1,3.58904109589041,17.4794520547945,23.5616438356164,0.136986301369863,27.1780821917808,42,61,58,53,50,2.05525,10.8016
2,1.15,0.1,7.28767123287671,17.3972602739726,22.1643835616438,0.0547945205479436,26.4383561643836,25,45,43,60,36,2.085675,10.76745
2,1.15,0.1,5.15068493150685,14.5205479452055,20.6027397260274,0.136986301369863,24.3013698630137,37,46,33,41,38,2.193875,10.6325
2,1.15,0.1,4.9041095890411,14.7671232876712,20.8493150684931,1.12328767123288,28.5753424657534,40,38,37,39,44,2.015375,10.678425
2,1.15,0.1,6.13698630136986,16.7397260273973,23.5616438356164,0.136986301369863,26.9315068493151,39,47,37,41,51,2.05305,10.776425
2,1.15,0.1,7.53424657534246,15.5068493150685,23.0684931506849,0.136986301369863,27.2602739726027,45,48,39,43,45,1.9525,10.50335
2,1.15,0.1,5.23287671232877,15.5890410958904,21.7534246575342,0.219178082191782,25.8630136986301,36,39,43,32,46,2.11295,10.593225
2,1.15,0.1,3.67123287671233,15.5890410958904,20.7671232876712,0.136986301369863,24.8767123287671,36,64,60,70,59,2.155025,10.705725
2,1.15,0.1,4.41095890410959,18.5479452054795,23.7260273972603,0.219178082191782,28.1643835616438,30,54,41,50,42,1.99585,10.643375
2,1.15,0.1,8.19178082191781,21.4246575342466,27.013698630137,0.136986301369863,28,44,45,32,34,38,1.956275,10.793075
2,1.15,0.1,3.42465753424657,12.4657534246575,16.9041095890411,0.136986301369863,23.4794520547945,44,35,39,44,43,2.3319,10.746825
2,1.15,0.1,8.10958904109589,18.7123287671233,24.6301369863014,0.136986301369863,26.6027397260274,27,43,39,54,47,2.0755,10.8236
2,1.15,0.1,4.9041095890411,19.041095890411,24.958904109589,0.136986301369863,28.0821917808219,25,32,43,31,50,1.994475,10.657175
2,1.15,0.1,4.49315068493151,18.0547945205479,24.1369863013699,0.136986301369863,28.2465753424658,49,45,35,51,41,2.026125,10.737675
2,1.15,0.1,2.84931506849315,15.3424657534247,21.5068493150685,0.0547945205479436,24.8767123287671,53,69,51,57,54,2.074975,10.648375
2,1.15,0.1,5.47945205479452,15.1780821917808,20.5205479452055,0.136986301369863,23.0684931506849,49,47,47,58,29,2.3232,10.845525
2,1.15,0.1,6.13698630136986,16.7397260273973,23.0684931506849,0.136986301369863,26.6849315068493,40,45,42,54,36,2.093175,10.7879
2,1.15,0.1,6.21917808219178,17.972602739726,23.3972602739726,0.136986301369863,26.8493150684931,39,61,43,41,37,2.0324,10.91935
2,1.15,0.1,5.89041095890411,18.3013698630137,24.958904109589,0.136986301369863,29.2328767123288,29,44,38,45,45,1.970175,10.611825
2,1.15,0.1,6.54794520547945,17.3150684931507,22.4931506849315,0.136986301369863,26.3561643835616,34,42,31,40,46,2.0702,10.613475
2,1.15,0.1,6.71232876712329,19.2054794520548,25.2876712328767,0.136986301369863,29.8082191780822,37,32,42,56,42,1.895375,10.57835
2,1.15,0.1,5.64383561643836,15.3424657534247,22.3287671232877,0.136986301369863,24.8767123287671,41,42,45,43,42,2.093775,10.57715
2,1.15,0.1,5.56164383561644,19.7808219178082,26.027397260274,0.136986301369863,27.8356164383562,45,45,48,42,40,1.947525,10.6693
2,1.15,0.1,4.65753424657534,15.5068493150685,20.7671232876712,0.136986301369863,24.8767123287671,30,38,40,45,40,2.166075,10.542725
