"FIRST_LINE","INFECTION_DURATION_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
1,0.9,0.1,10.986301369863,25.4520547945205,34.7397260273973,22.6575342465753,NA,36,39,62,48,46,0.769225,9.72215
1,0.9,0.1,5.23287671232877,19.041095890411,28.8219178082192,19.8630136986301,NA,32,48,49,50,46,0.895575,9.6658
1,0.9,0.1,8.10958904109589,27.2602739726027,38.6849315068493,21.1780821917808,NA,39,50,58,48,35,0.74455,9.699575
1,0.9,0.1,6.3013698630137,26.7671232876712,36.3835616438356,23.5616438356164,NA,36,39,45,45,42,0.808425,9.6884
1,0.9,0.1,7.53424657534246,25.2876712328767,34.8219178082192,24.4657534246575,NA,57,50,59,65,47,0.7466,9.68015
1,0.9,0.1,6.95890410958904,25.8630136986301,34.6575342465753,19.7808219178082,NA,38,45,52,52,36,0.818875,9.7899
1,0.9,0.1,5.23287671232877,30.2191780821918,NA,29.2328767123288,NA,32,34,48,30,47,0.743125,9.70125
1,0.9,0.1,5.89041095890411,23.7260273972603,33.5068493150685,23.6438356164384,NA,49,42,46,52,47,0.828425,9.70695
1,0.9,0.1,9.34246575342466,25.4520547945205,37.1232876712329,22.0821917808219,NA,37,36,51,42,48,0.7704,9.735825
1,0.9,0.1,6.54794520547945,25.041095890411,34.4109589041096,17.6438356164384,NA,47,46,31,57,55,0.771425,9.881025
1,0.9,0.1,4.9041095890411,19.6986301369863,29.7260273972603,20.1917808219178,NA,45,43,46,47,41,0.867575,9.678875
1,0.9,0.1,6.21917808219178,20.7671232876712,31.1232876712329,22.8219178082192,NA,51,53,61,66,60,0.8758,9.918225
1,0.9,0.1,7.36986301369863,22.6575342465753,32.6849315068493,21.1780821917808,NA,48,44,47,55,52,0.863975,9.798025
1,0.9,0.1,5.97260273972603,24.1369863013699,32.1095890410959,25.041095890411,NA,42,45,45,50,65,0.8122,9.686175
1,0.9,0.1,6.38356164383562,21.9178082191781,32.9315068493151,17.2328767123288,NA,34,42,37,57,57,0.846275,9.71265
1,0.9,0.1,6.71232876712329,28.8219178082192,38.8493150684931,24.7123287671233,NA,52,46,56,49,53,0.76375,9.788
1,0.9,0.1,6.54794520547945,20.1095890410959,29.7260273972603,19.7808219178082,NA,35,59,53,43,49,0.878325,9.6918
1,0.9,0.1,5.72602739726027,20.1917808219178,29.7260273972603,19.4520547945205,NA,41,40,54,47,55,0.89825,9.75725
1,0.9,0.1,5.15068493150685,26.6849315068493,37.6986301369863,27.9178082191781,NA,33,49,47,41,47,0.748,9.663725
1,0.9,0.1,9.01369863013699,27.7534246575342,37.2054794520548,22.6575342465753,NA,29,43,50,61,44,0.7612,9.778325
1,0.9,0.1,7.6986301369863,26.2739726027397,34.1643835616438,23.0684931506849,NA,46,46,39,49,46,0.83685,9.771475
1,0.9,0.1,11.2328767123288,24.1369863013699,33.4246575342466,16.4931506849315,NA,41,45,50,52,53,0.8264,9.835525
1,0.9,0.1,12.1369863013699,28,39.0958904109589,28.8219178082192,NA,34,38,37,42,50,0.7383,9.7365
1,0.9,0.1,5.31506849315069,22.4109589041096,34,22.1643835616438,NA,45,63,53,70,56,0.84535,9.65865
1,0.9,0.1,16.9041095890411,38.3561643835616,NA,29.3150684931507,NA,40,50,52,61,41,0.697575,9.660575
1,0.9,0.1,11.4794520547945,31.8630136986301,NA,26.027397260274,NA,50,48,42,57,49,0.715425,9.859325
1,0.9,0.1,5.97260273972603,22.7397260273973,32.3561643835616,22.0821917808219,NA,39,31,42,55,48,0.850875,9.778025
1,0.9,0.1,11.8904109589041,27.5068493150685,38.027397260274,22.4931506849315,NA,45,41,32,51,50,0.7774,9.7782
1,0.9,0.1,7.61643835616438,25.8630136986301,33.9178082191781,22.2465753424658,NA,45,67,57,57,55,0.837425,9.89885
1,0.9,0.1,9.50684931506849,25.2876712328767,33.5068493150685,22.1643835616438,NA,41,47,43,66,39,0.813375,9.746025
1,0.9,0.1,6.7945205479452,23.3150684931507,33.6712328767123,15.5068493150685,NA,46,40,58,36,47,0.8596,9.691425
1,0.9,0.1,5.64383561643836,20.027397260274,29.1506849315069,21.8356164383562,NA,55,39,35,56,47,0.87285,9.837375
1,0.9,0.1,6.63013698630137,23.0684931506849,30.958904109589,21.5068493150685,NA,46,46,58,42,34,0.8493,9.8621
1,0.9,0.1,5.72602739726027,19.2876712328767,28.6575342465753,20.1917808219178,NA,54,48,37,52,39,0.885025,9.5496
1,0.9,0.1,5.80821917808219,22.986301369863,33.013698630137,21.013698630137,NA,42,33,35,53,44,0.8507,9.81735
1,0.9,0.1,6.46575342465754,23.6438356164384,34.5753424657534,25.2054794520548,NA,44,41,38,59,43,0.74775,9.506725
1,0.9,0.1,5.06849315068493,21.5068493150685,31.9452054794521,22.3287671232877,NA,37,50,39,47,50,0.87695,9.7234
1,0.9,0.1,7.04109589041096,22.1643835616438,31.2054794520548,18.4657534246575,NA,41,41,44,60,46,0.8223,9.64345
1,0.9,0.1,6.54794520547945,26.027397260274,34.7397260273973,21.6712328767123,NA,40,44,47,69,53,0.821275,9.811275
1,0.9,0.1,5.72602739726027,21.1780821917808,30.7123287671233,20.7671232876712,NA,39,50,45,48,50,0.811625,9.75805
1,0.9,0.1,5.56164383561644,21.3424657534247,33.1780821917808,19.041095890411,NA,41,43,47,56,40,0.83085,9.7769
1,0.9,0.1,7.2054794520548,32.1095890410959,NA,30.2191780821918,NA,55,46,37,45,44,0.7432,9.837875
1,0.9,0.1,7.12328767123288,22.9041095890411,36.0547945205479,23.6438356164384,NA,41,51,45,43,46,0.794475,9.8182
1,0.9,0.1,8.68493150684931,25.3698630136986,36.2191780821918,24.8767123287671,NA,33,41,42,45,57,0.76255,9.66865
1,0.9,0.1,5.3972602739726,26.4383561643836,37.3698630136986,18.5479452054795,NA,65,63,46,60,52,0.821275,9.68565
1,0.9,0.1,4.9041095890411,29.8082191780822,37.1232876712329,25.2054794520548,NA,41,56,55,48,52,0.784075,9.849725
1,0.9,0.1,5.80821917808219,23.2328767123288,32.2739726027397,21.013698630137,NA,43,50,41,42,47,0.799025,9.610325
1,0.9,0.1,13.6986301369863,30.4657534246575,NA,23.5616438356164,NA,48,58,42,50,48,0.72995,9.719975
1,0.9,0.25,4.82191780821918,25.041095890411,34.8219178082192,13.2054794520548,NA,54,64,45,54,58,0.948325,9.742275
1,0.9,0.25,5.15068493150685,22.4109589041096,31.3698630136986,6.71232876712329,NA,41,60,55,59,64,0.997675,9.742025
1,0.9,0.25,8.43835616438356,27.013698630137,37.6986301369863,14.1917808219178,NA,48,49,59,44,42,0.93655,9.776875
1,0.9,0.25,7.78082191780822,24.8767123287671,33.6712328767123,13.3698630136986,NA,40,49,51,39,36,0.969725,9.87815
1,0.9,0.25,10.4931506849315,24.3835616438356,32.3561643835616,11.7260273972603,NA,38,36,44,39,52,0.950975,9.6065
1,0.9,0.25,5.06849315068493,22.2465753424658,29.5616438356164,0.136986301369863,NA,37,49,34,48,48,1.0662,9.83635
1,0.9,0.25,5.47945205479452,21.5890410958904,31.6986301369863,14.6849315068493,NA,43,33,51,49,43,0.987725,9.935675
1,0.9,0.25,8.02739726027397,20.5205479452055,30.7945205479452,15.9178082191781,NA,50,39,49,51,43,0.9926,9.769375
1,0.9,0.25,6.63013698630137,24.2191780821918,32.4383561643836,14.1917808219178,NA,39,51,42,43,43,0.9953,9.63225
1,0.9,0.25,4.82191780821918,22.2465753424658,33.1780821917808,14.4383561643836,NA,48,59,42,39,45,0.960975,9.833975
1,0.9,0.25,10.7397260273973,26.2739726027397,36.1369863013699,14.6027397260274,NA,50,46,40,64,41,0.929475,9.55845
1,0.9,0.25,5.80821917808219,23.3150684931507,34.2465753424658,12.3835616438356,NA,51,37,50,40,41,0.96055,9.756
1,0.9,0.25,5.64383561643836,20.9315068493151,31.1232876712329,9.83561643835617,NA,43,42,45,51,44,0.9796,9.697425
1,0.9,0.25,7.28767123287671,21.2602739726027,29.4794520547945,13.1232876712329,NA,46,46,44,53,49,0.997475,9.66675
1,0.9,0.25,10.6575342465753,24.4657534246575,33.5068493150685,14.1095890410959,NA,41,45,34,49,47,0.984525,9.660775
1,0.9,0.25,5.06849315068493,17.7260273972603,26.4383561643836,13.2876712328767,NA,43,47,46,58,51,1.102775,9.888
1,0.9,0.25,6.38356164383562,22.1643835616438,28.9041095890411,15.5068493150685,NA,41,36,55,55,61,1.0055,9.816625
1,0.9,0.25,7.04109589041096,27.5890410958904,35.2328767123288,11.7260273972603,NA,36,32,51,42,52,0.958225,9.8442
1,0.9,0.25,5.72602739726027,20.027397260274,28.986301369863,11.8082191780822,NA,31,42,47,56,35,1.0543,9.748675
1,0.9,0.25,6.38356164383562,17.5616438356164,28.4931506849315,14.8493150684931,NA,47,51,61,61,54,1.044725,9.806675
1,0.9,0.25,6.87671232876712,22.4109589041096,31.7808219178082,11.4794520547945,NA,36,46,46,49,47,0.954425,9.709075
1,0.9,0.25,6.71232876712329,24.4657534246575,34.7397260273973,12.3013698630137,NA,36,59,34,52,38,0.938225,9.7092
1,0.9,0.25,7.78082191780822,24.7123287671233,33.5068493150685,16.9041095890411,NA,41,50,42,44,44,0.9535,9.794525
1,0.9,0.25,6.38356164383562,21.7534246575342,31.041095890411,11.6438356164384,NA,40,50,49,46,46,1.02835,9.74995
1,0.9,0.25,6.21917808219178,21.5068493150685,30.1369863013699,14.5205479452055,NA,53,56,61,57,57,1.006925,9.65455
1,0.9,0.25,10.4931506849315,27.5068493150685,37.1232876712329,13.2876712328767,NA,41,47,36,49,39,0.9361,9.794375
1,0.9,0.25,5.3972602739726,19.9452054794521,29.1506849315069,14.6027397260274,NA,48,51,39,53,48,1.029875,9.69205
1,0.9,0.25,6.46575342465754,21.1780821917808,29.3972602739726,16.6575342465753,NA,39,40,42,53,31,0.9975,9.757125
1,0.9,0.25,4.9041095890411,19.5342465753425,31.2876712328767,13.3698630136986,NA,58,56,65,61,55,1.006525,9.77775
1,0.9,0.25,6.95890410958904,26.027397260274,33.2602739726027,10.4109589041096,NA,31,40,43,46,41,0.96815,9.722775
1,0.9,0.25,6.7945205479452,25.1232876712329,33.6712328767123,9.83561643835617,NA,43,50,39,54,47,0.939875,9.5928
1,0.9,0.25,7.86301369863014,22.5753424657534,33.7534246575342,12.0547945205479,NA,48,37,38,37,45,0.9893,9.898575
1,0.9,0.25,5.56164383561644,24.5479452054795,34.4931506849315,14.6027397260274,NA,47,64,62,65,57,0.929125,9.7031
1,0.9,0.25,9.0958904109589,23.3150684931507,35.3972602739726,19.3698630136986,NA,34,40,45,38,48,0.906925,9.726425
1,0.9,0.25,6.3013698630137,20.2739726027397,28.8219178082192,9.26027397260274,NA,33,39,60,52,36,1.05005,9.84995
1,0.9,0.25,5.72602739726027,18.6301369863014,28.3287671232877,15.0958904109589,NA,42,51,46,44,34,1.03005,9.830875
1,0.9,0.25,4.24657534246575,20.1095890410959,30.4657534246575,14.1095890410959,NA,38,56,48,52,38,1.0171,9.621175
1,0.9,0.25,5.80821917808219,19.9452054794521,28.9041095890411,16.4109589041096,NA,32,29,47,48,46,1.02175,9.74335
1,0.9,0.25,7.12328767123288,25.6164383561644,33.3424657534247,12.2191780821918,NA,49,37,50,63,41,0.99065,9.846825
1,0.9,0.25,7.04109589041096,23.8082191780822,32.7671232876712,15.1780821917808,NA,45,47,37,49,44,0.974425,9.807825
1,0.9,0.25,6.95890410958904,22.4931506849315,34,14.3561643835616,NA,51,83,63,53,56,0.94165,9.71595
1,0.9,0.25,5.89041095890411,23.0684931506849,30.8767123287671,16.1643835616438,NA,43,52,37,48,40,0.99785,9.584075
1,0.9,0.25,7.53424657534246,26.027397260274,35.6438356164384,13.9452054794521,NA,44,33,53,50,47,0.91235,9.66085
1,0.9,0.25,6.63013698630137,21.4246575342466,32.2739726027397,17.4794520547945,NA,30,37,45,48,48,0.98415,9.920875
1,0.9,0.25,5.31506849315069,25.9452054794521,34.986301369863,15.5068493150685,NA,44,48,51,48,50,0.961825,9.8924
1,0.9,0.25,6.87671232876712,25.6986301369863,33.7534246575342,16.1643835616438,NA,54,58,55,48,42,0.9964,9.7495
1,0.9,0.25,4.57534246575343,21.6712328767123,33.4246575342466,16.3287671232877,NA,46,43,42,46,35,0.943625,9.7027
1,0.9,0.25,8.6027397260274,25.2876712328767,34.4109589041096,18.7123287671233,NA,49,50,45,46,36,0.929225,9.734625
1,0.9,0.25,12.7123287671233,23.8082191780822,31.3698630136986,11.2328767123288,NA,44,50,37,53,37,0.9912,9.6818
1,0.9,0.25,8.35616438356164,23.8904109589041,33.7534246575342,14.4383561643836,NA,37,42,54,42,52,0.9508,9.7927
1,0.9,0.5,6.21917808219178,20.9315068493151,29.1506849315069,0.136986301369863,NA,40,46,31,44,39,1.14615,9.777825
1,0.9,0.5,7.2054794520548,23.3972602739726,31.6164383561644,1.6986301369863,NA,47,46,42,39,44,1.14585,9.800175
1,0.9,0.5,7.04109589041096,26.8493150684931,35.6438356164384,0.136986301369863,NA,38,37,39,54,58,1.043325,9.758775
1,0.9,0.5,4.41095890410959,19.3698630136986,27.1780821917808,0.136986301369863,NA,58,68,66,64,54,1.191725,9.76565
1,0.9,0.5,5.31506849315069,15.2602739726027,24.0547945205479,0.136986301369863,NA,51,39,50,43,48,1.293225,9.837075
1,0.9,0.5,4.73972602739726,17.5616438356164,27.3424657534247,0.136986301369863,NA,45,52,57,55,58,1.22025,9.6409
1,0.9,0.5,7.2054794520548,20.1917808219178,27.4246575342466,0.136986301369863,NA,49,40,55,35,34,1.19465,9.681025
1,0.9,0.5,5.47945205479452,20.6849315068493,29.0684931506849,1.45205479452055,NA,43,49,49,57,52,1.21475,9.886
1,0.9,0.5,5.64383561643836,22.1643835616438,31.2876712328767,0.136986301369863,NA,47,48,47,56,41,1.156375,9.92145
1,0.9,0.5,9.42465753424657,24.1369863013699,33.7534246575342,0.136986301369863,NA,45,42,48,47,43,1.063175,9.692575
1,0.9,0.5,5.47945205479452,24.5479452054795,33.6712328767123,0.136986301369863,NA,45,46,37,45,40,1.0747,9.764475
1,0.9,0.5,7.12328767123288,23.1506849315069,32.4383561643836,0.136986301369863,NA,38,53,45,46,53,1.14635,9.874725
1,0.9,0.5,5.80821917808219,18.7945205479452,26.1917808219178,2.68493150684931,NA,42,45,53,52,58,1.229125,9.76915
1,0.9,0.5,7.53424657534246,23.5616438356164,32.4383561643836,0.136986301369863,NA,42,53,49,60,44,1.110525,9.839775
1,0.9,0.5,5.89041095890411,16.986301369863,25.9452054794521,0.136986301369863,NA,41,33,34,59,36,1.243,9.860425
1,0.9,0.5,6.54794520547945,23.3150684931507,31.2876712328767,0.136986301369863,NA,44,47,49,57,42,1.135775,9.747725
1,0.9,0.5,9.26027397260274,25.9452054794521,36.6301369863014,0.136986301369863,NA,40,45,48,50,42,1.073675,9.812775
1,0.9,0.5,5.15068493150685,20.3561643835616,30.1369863013699,0.136986301369863,NA,43,40,51,40,32,1.1613,9.772325
1,0.9,0.5,9.34246575342466,25.7808219178082,35.3972602739726,0.136986301369863,NA,23,35,50,47,47,1.06455,9.746475
1,0.9,0.5,5.23287671232877,20.5205479452055,29.8904109589041,0.136986301369863,NA,54,43,46,50,41,1.200325,9.812875
1,0.9,0.5,6.05479452054794,21.9178082191781,28.8219178082192,0.136986301369863,NA,58,78,83,65,60,1.225625,9.885075
1,0.9,0.5,6.54794520547945,19.2876712328767,28.1643835616438,1.6986301369863,NA,29,55,41,55,50,1.1878,9.8107
1,0.9,0.5,5.80821917808219,21.1780821917808,28.8219178082192,0.136986301369863,NA,42,45,54,53,47,1.17085,9.822575
1,0.9,0.5,9.67123287671233,25.5342465753425,34.6575342465753,0.136986301369863,NA,35,44,38,48,46,1.11555,9.9119
1,0.9,0.5,5.06849315068493,21.1780821917808,28.1643835616438,0.136986301369863,NA,42,44,54,52,38,1.206875,9.884625
1,0.9,0.5,7.12328767123288,19.6986301369863,28.986301369863,0.136986301369863,NA,35,39,42,45,45,1.17865,9.63365
1,0.9,0.5,7.28767123287671,24.4657534246575,35.1506849315069,0.136986301369863,NA,45,49,54,56,46,1.0314,9.651525
1,0.9,0.5,6.21917808219178,15.8356164383562,24.5479452054795,0.136986301369863,NA,36,38,41,47,41,1.2763,9.788825
1,0.9,0.5,4.24657534246575,15.6712328767123,23.3972602739726,0.136986301369863,39.5068493150685,36,37,46,47,48,1.324175,9.73745
1,0.9,0.5,8.68493150684931,23.0684931506849,31.6986301369863,0.136986301369863,NA,39,38,30,50,39,1.1336,9.692175
1,0.9,0.5,6.3013698630137,18.2191780821918,25.2876712328767,0.136986301369863,NA,36,45,51,53,38,1.2337,9.688975
1,0.9,0.5,7.2054794520548,26.5205479452055,34.3287671232877,0.219178082191782,NA,49,56,59,60,62,1.0543,9.687325
1,0.9,0.5,4.16438356164383,17.972602739726,26.7671232876712,0.136986301369863,NA,42,60,46,46,45,1.214475,9.767075
1,0.9,0.5,8.19178082191781,21.7534246575342,30.6301369863014,0.136986301369863,NA,46,38,40,45,49,1.16705,9.81085
1,0.9,0.5,4.24657534246575,15.6712328767123,24.3835616438356,0.136986301369863,NA,46,33,48,44,50,1.3119,9.932825
1,0.9,0.5,4.16438356164383,18.7945205479452,26.1095890410959,0.136986301369863,NA,65,58,58,61,49,1.238925,9.7578
1,0.9,0.5,4.98630136986301,21.0958904109589,29.6438356164384,0.136986301369863,NA,35,45,45,44,51,1.1914,9.846
1,0.9,0.5,5.97260273972603,21.0958904109589,28.8219178082192,1.53424657534246,NA,40,35,37,48,54,1.146475,9.58585
1,0.9,0.5,7.12328767123288,22,31.5342465753425,0.136986301369863,NA,37,46,43,47,43,1.122875,9.79395
1,0.9,0.5,6.63013698630137,18.7123287671233,26.7671232876712,0.136986301369863,NA,38,38,42,50,43,1.221325,9.774675
1,0.9,0.5,6.13698630136986,25.2876712328767,33.013698630137,0.136986301369863,NA,41,42,49,53,34,1.0575,9.791
1,0.9,0.5,4.32876712328767,21.4246575342466,29.7260273972603,0.136986301369863,NA,33,49,51,53,36,1.20275,9.915175
1,0.9,0.5,7.78082191780822,22.5753424657534,33.3424657534247,0.136986301369863,NA,32,51,52,47,60,1.09765,9.7919
1,0.9,0.5,4.73972602739726,21.2602739726027,28.4931506849315,0.136986301369863,NA,43,50,33,61,54,1.178425,9.77655
1,0.9,0.5,10.7397260273973,27.013698630137,35.4794520547945,0.136986301369863,NA,41,54,50,43,42,1.0609,9.8093
1,0.9,0.5,8.6027397260274,33.1780821917808,NA,0.136986301369863,NA,43,44,42,57,52,0.974425,9.61195
1,0.9,0.5,7.61643835616438,19.2876712328767,27.2602739726027,0.136986301369863,NA,42,49,41,42,42,1.217525,9.783575
1,0.9,0.5,4.9041095890411,21.1780821917808,31.7808219178082,0.136986301369863,NA,41,61,41,52,43,1.13155,9.7301
1,0.9,0.5,6.13698630136986,23.7260273972603,30.3013698630137,0.136986301369863,NA,31,42,42,58,45,1.187075,9.885
1,0.9,0.5,6.46575342465754,22.8219178082192,31.4520547945205,0.794520547945204,NA,51,44,45,52,42,1.16235,9.967075
1,0.9,0,7.61643835616438,25.041095890411,35.4794520547945,32.7671232876712,NA,41,51,42,41,47,0.58075,9.847525
1,0.9,0,10.0821917808219,24.958904109589,36.8767123287671,37.1232876712329,NA,43,53,34,54,44,0.53505,9.720225
1,0.9,0,5.15068493150685,17.5616438356164,26.9315068493151,25.8630136986301,NA,64,51,57,69,70,0.7031,9.9156
1,0.9,0,8.19178082191781,25.9452054794521,37.1232876712329,39.3424657534247,NA,41,43,48,51,43,0.5456,9.864775
1,0.9,0,10,27.2602739726027,NA,37.2054794520548,NA,30,39,44,53,38,0.53275,9.769375
1,0.9,0,7.45205479452055,24.3013698630137,35.4794520547945,28.986301369863,NA,35,36,44,44,46,0.622925,9.69
1,0.9,0,6.7945205479452,20.2739726027397,29.972602739726,28.0821917808219,NA,40,36,36,49,42,0.626275,9.57375
1,0.9,0,10.3287671232877,28.4931506849315,38.1917808219178,37.1232876712329,NA,33,51,42,43,55,0.526625,9.6658
1,0.9,0,4.65753424657534,18.6301369863014,27.5068493150685,27.6712328767123,NA,41,47,46,53,43,0.6661,9.77395
1,0.9,0,5.06849315068493,18.0547945205479,30.958904109589,31.9452054794521,NA,55,63,60,61,58,0.627275,9.84565
1,0.9,0,5.06849315068493,22.0821917808219,34,37.6986301369863,NA,46,43,53,55,39,0.5453,9.688925
1,0.9,0,5.23287671232877,20.6027397260274,32.7671232876712,34.1643835616438,NA,38,29,46,45,37,0.552775,9.771575
1,0.9,0,3.91780821917808,25.2054794520548,34.8219178082192,34.4109589041096,NA,33,52,60,54,40,0.5886,9.881425
1,0.9,0,6.63013698630137,24.7123287671233,34.8219178082192,37.2876712328767,NA,55,47,35,45,58,0.55035,9.850325
1,0.9,0,8.68493150684931,33.8356164383562,NA,NA,NA,41,48,55,46,50,0.50265,9.7027
1,0.9,0,7.61643835616438,23.5616438356164,35.8082191780822,38.4383561643836,NA,49,57,50,70,56,0.54405,9.875225
1,0.9,0,5.64383561643836,17.7260273972603,29.4794520547945,34.8219178082192,NA,30,34,44,49,48,0.570975,9.686025
1,0.9,0,6.87671232876712,24.1369863013699,34.986301369863,31.5342465753425,NA,34,39,35,41,48,0.578625,9.6627
1,0.9,0,9.67123287671233,29.0684931506849,NA,38.1095890410959,NA,33,40,48,47,39,0.527725,9.800875
1,0.9,0,5.15068493150685,17.8082191780822,27.5068493150685,32.027397260274,NA,39,46,41,39,37,0.6122,9.7505
1,0.9,0,5.3972602739726,20.6849315068493,29.6438356164384,33.6712328767123,NA,47,50,46,39,47,0.552125,9.750175
1,0.9,0,3.17808219178082,21.6712328767123,29.8904109589041,34.4931506849315,NA,70,64,72,72,45,0.56065,9.71345
1,0.9,0,7.36986301369863,24.5479452054795,35.0684931506849,32.7671232876712,NA,37,57,54,56,47,0.513125,9.647825
1,0.9,0,6.46575342465754,21.2602739726027,33.5068493150685,36.3835616438356,NA,37,48,49,43,61,0.562175,9.84065
1,0.9,0,6.05479452054794,22,34.986301369863,39.013698630137,NA,36,48,39,61,56,0.532175,9.823525
1,0.9,0,4.65753424657534,27.2602739726027,NA,34.986301369863,NA,61,63,54,68,49,0.519125,9.670875
1,0.9,0,6.7945205479452,22.986301369863,35.5616438356164,39.6712328767123,NA,35,43,44,42,49,0.50665,9.6931
1,0.9,0,7.86301369863014,23.2328767123288,34.2465753424658,37.6986301369863,NA,35,53,55,53,45,0.54145,9.73505
1,0.9,0,8.02739726027397,21.4246575342466,31.4520547945205,33.7534246575342,NA,45,37,46,45,51,0.55025,9.893175
1,0.9,0,6.54794520547945,21.4246575342466,33.5890410958904,33.7534246575342,NA,40,41,45,47,39,0.589175,9.864725
1,0.9,0,8.27397260273973,23.972602739726,36.1369863013699,34.9041095890411,NA,49,34,42,43,44,0.5821,9.760125
1,0.9,0,9.83561643835617,29.3150684931507,39.9178082191781,37.9452054794521,NA,37,55,43,57,41,0.53515,9.7052
1,0.9,0,5.64383561643836,21.5068493150685,32.1917808219178,39.6712328767123,NA,53,56,69,67,65,0.533475,9.840325
1,0.9,0,7.45205479452055,25.2054794520548,37.1232876712329,34.5753424657534,NA,48,42,47,46,43,0.548325,9.915425
1,0.9,0,5.3972602739726,25.7808219178082,35.3972602739726,35.6438356164384,NA,39,53,34,45,53,0.55455,9.7735
1,0.9,0,4.57534246575343,22.2465753424658,31.041095890411,34.7397260273973,NA,43,51,54,65,46,0.554775,9.666175
1,0.9,0,7.28767123287671,26.3561643835616,NA,NA,NA,49,67,61,72,44,0.517325,9.669275
1,0.9,0,5.15068493150685,25.1232876712329,36.8767123287671,36.3013698630137,NA,34,38,36,46,40,0.568775,9.7974
1,0.9,0,5.06849315068493,21.5890410958904,35.3150684931507,35.8082191780822,NA,34,46,51,45,50,0.5439,9.6348
1,0.9,0,6.38356164383562,24.2191780821918,35.2328767123288,35.5616438356164,NA,53,58,40,43,33,0.56135,9.670325
1,0.9,0,5.31506849315069,19.1232876712329,30.2191780821918,32.8493150684931,NA,46,33,42,47,38,0.58565,9.761075
1,0.9,0,7.04109589041096,31.2054794520548,NA,NA,NA,36,34,51,53,47,0.497825,9.838975
1,0.9,0,6.71232876712329,26.3561643835616,38.1095890410959,31.2054794520548,NA,43,41,40,34,47,0.558225,9.842
1,0.9,0,6.3013698630137,23.972602739726,35.3150684931507,36.1369863013699,NA,31,41,40,46,57,0.536175,9.751075
1,0.9,0,7.04109589041096,20.6849315068493,32.1917808219178,31.4520547945205,NA,35,45,51,35,46,0.543825,9.69305
1,0.9,0,4.73972602739726,23.7260273972603,36.6301369863014,33.4246575342466,NA,46,50,45,44,36,0.5936,9.74225
1,0.9,0,9.17808219178082,28.0821917808219,39.8356164383562,NA,NA,39,56,49,38,54,0.48,9.693075
1,0.9,0,8.10958904109589,26.1917808219178,37.041095890411,38.027397260274,NA,37,49,33,49,48,0.4968,9.744125
1,0.9,0,4.98630136986301,23.7260273972603,36.0547945205479,33.8356164383562,NA,42,50,48,52,50,0.5866,9.80205
1,0.9,0,9.26027397260274,21.9178082191781,32.8493150684931,27.3424657534247,NA,56,57,57,45,63,0.659075,9.788275
1,0.8,0.01,4.73972602739726,18.3835616438356,28.4931506849315,27.7534246575342,NA,46,65,60,58,47,0.776025,10.707975
1,0.8,0.01,6.87671232876712,19.6986301369863,29.3972602739726,30.2191780821918,NA,46,50,51,62,59,0.733975,10.7687
1,0.8,0.01,7.12328767123288,20.6027397260274,31.2054794520548,30.3835616438356,NA,36,56,53,55,60,0.71085,10.8057
1,0.8,0.01,4.73972602739726,23.7260273972603,36.5479452054795,35.2328767123288,NA,48,50,41,56,59,0.642725,10.747725
1,0.8,0.01,5.23287671232877,25.2876712328767,34.5753424657534,31.041095890411,NA,47,60,57,64,53,0.672175,10.765625
1,0.8,0.01,8.35616438356164,29.4794520547945,NA,32.8493150684931,NA,45,54,48,50,59,0.64205,10.667425
1,0.8,0.01,5.64383561643836,24.4657534246575,35.8904109589041,37.2054794520548,NA,47,55,49,59,52,0.621575,10.765525
1,0.8,0.01,5.64383561643836,22.4109589041096,34.3287671232877,32.1917808219178,NA,39,59,57,47,48,0.6962,10.8369
1,0.8,0.01,6.3013698630137,24.3835616438356,34.5753424657534,32.1917808219178,NA,51,54,49,44,49,0.6534,10.628925
1,0.8,0.01,4.82191780821918,23.7260273972603,34.4109589041096,32.5205479452055,NA,42,47,49,61,62,0.683775,10.6535
1,0.8,0.01,10.986301369863,26.8493150684931,37.8630136986301,36.1369863013699,NA,42,54,51,51,51,0.63635,10.67955
1,0.8,0.01,5.15068493150685,20.6849315068493,30.5479452054795,28.7397260273973,NA,43,56,59,55,54,0.6944,10.73215
1,0.8,0.01,6.46575342465754,21.5068493150685,31.7808219178082,30.958904109589,NA,67,58,67,61,45,0.7241,10.777175
1,0.8,0.01,6.46575342465754,27.1780821917808,39.1780821917808,39.1780821917808,NA,54,53,47,52,53,0.56595,10.8145
1,0.8,0.01,5.72602739726027,23.0684931506849,33.4246575342466,34,NA,49,51,43,50,45,0.68935,10.818975
1,0.8,0.01,6.46575342465754,21.7534246575342,32.027397260274,30.6301369863014,NA,49,48,56,61,53,0.712,10.628475
1,0.8,0.01,9.34246575342466,22.6575342465753,31.8630136986301,29.6438356164384,NA,43,41,59,40,54,0.70435,10.73225
