"FIRST_LINE","EC50_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,1.15,0.1,6.3013698630137,21.013698630137,30.958904109589,27.1780821917808,NA,40,50,42,61,38,0.645625,8.971275
2,1.15,0.1,8.43835616438356,25.9452054794521,34.4931506849315,27.013698630137,NA,30,35,43,49,36,0.5948,8.95935
2,0.85,0.1,4.16438356164383,14.5205479452055,19.2876712328767,0.0547945205479436,10.8219178082192,47,42,48,37,48,3.167125,8.94785
2,0.85,0.1,5.06849315068493,16.2465753424658,21.6712328767123,0.0547945205479436,14.4383561643836,37,32,44,35,42,3.027525,8.842925
2,0.85,0.1,4.98630136986301,13.8630136986301,18.6301369863014,0.0547945205479436,12.4657534246575,47,32,50,36,38,3.20035,8.979825
2,0.85,0.1,5.56164383561644,13.3698630136986,18.1369863013699,0.0547945205479436,12.958904109589,30,39,42,48,41,3.287225,9.068475
2,0.85,0.1,5.97260273972603,13.3698630136986,18.958904109589,0.0547945205479436,15.0958904109589,29,32,43,47,41,2.967975,8.834275
2,0.85,0.1,4.65753424657534,13.5342465753425,19.1232876712329,0.0547945205479436,12.7123287671233,39,44,35,38,35,3.03565,8.985375
2,0.85,0.1,4.41095890410959,14.1917808219178,19.6164383561644,0.0547945205479436,13.041095890411,27,36,38,40,45,3.069875,8.91675
2,0.85,0.1,4.98630136986301,16.1643835616438,22.8219178082192,0.0547945205479436,15.6712328767123,23,43,39,35,50,2.879175,8.9507
2,0.85,0.1,5.06849315068493,16,20.6027397260274,0.0547945205479436,14.1095890410959,33,43,28,46,29,2.94555,8.88955
2,0.85,0.1,5.15068493150685,16.3287671232877,20.6027397260274,0.0547945205479436,12.3013698630137,37,60,42,51,35,3.012475,9.024975
2,0.85,0.1,9.0958904109589,18.5479452054795,23.0684931506849,0.0547945205479436,15.8356164383562,47,39,41,41,32,2.809875,8.886525
2,0.85,0.1,6.46575342465754,17.3972602739726,22.2465753424658,0.0547945205479436,11.972602739726,33,30,42,47,47,3.015025,8.97735
2,0.85,0.1,4.08219178082192,10.8219178082192,14.9315068493151,0.0547945205479436,9.67123287671233,43,47,42,47,45,3.403175,8.96395
2,0.85,0.1,5.15068493150685,12.8767123287671,18.2191780821918,0.0547945205479436,11.2328767123288,44,49,43,43,43,3.14155,8.949675
2,0.85,0.1,5.56164383561644,15.8356164383562,20.2739726027397,0.0547945205479436,13.6986301369863,44,44,43,47,32,3.115575,8.9828
2,0.85,0.1,7.2054794520548,18.958904109589,24.4657534246575,0.0547945205479436,11.4794520547945,27,45,36,34,31,2.86135,8.957125
2,0.85,0.1,8.19178082191781,19.8630136986301,24.8767123287671,0.0547945205479436,16.0821917808219,32,29,27,42,36,2.710275,8.847775
2,0.85,0.1,4.24657534246575,12.8767123287671,18.1369863013699,0.0547945205479436,13.5342465753425,34,48,40,48,41,3.17665,8.987275
2,0.85,0.1,3.58904109589041,12.5479452054795,17.4794520547945,0.0547945205479436,14.1917808219178,57,44,42,53,45,3.218975,8.86205
2,0.85,0.1,5.64383561643836,14.6849315068493,19.3698630136986,0.0547945205479436,11.7260273972603,47,33,35,53,35,3.009375,8.823675
2,0.85,0.1,5.47945205479452,13.1232876712329,17.6438356164384,0.0547945205479436,11.2328767123288,40,30,30,53,46,3.12565,8.8071
2,0.85,0.1,5.64383561643836,16.6575342465753,22.4109589041096,0.0547945205479436,13.2876712328767,32,45,42,32,38,2.919925,8.926425
2,0.85,0.1,5.47945205479452,15.1780821917808,20.4383561643836,0.0547945205479436,12.8767123287671,44,42,41,40,33,3.134,8.91085
2,0.85,0.1,7.12328767123288,19.9452054794521,25.1232876712329,0.0547945205479436,15.0958904109589,30,28,36,53,38,2.79875,9.04505
2,0.85,0.1,4.24657534246575,13.2054794520548,19.8630136986301,0.0547945205479436,11.2328767123288,48,55,61,48,56,3.06995,8.887275
2,0.85,0.1,5.31506849315069,15.6712328767123,21.013698630137,0.0547945205479436,11.6438356164384,33,42,31,45,41,2.964625,8.75905
2,0.85,0.1,6.13698630136986,15.0958904109589,19.6986301369863,0.0547945205479436,14.8493150684931,27,37,36,46,46,3.0186,8.909725
2,0.85,0.1,5.89041095890411,16.7397260273973,22,0.0547945205479436,13.6164383561644,46,37,48,44,41,2.976625,8.939575
2,0.85,0.1,7.12328767123288,17.1506849315069,21.5068493150685,0.0547945205479436,12.2191780821918,33,41,45,43,30,3.0197,8.9392
2,0.85,0.1,4.9041095890411,15.5068493150685,19.7808219178082,0.0547945205479436,12.3835616438356,38,32,42,59,39,3.211425,9.071
2,0.85,0.1,3.58904109589041,11.8904109589041,17.0684931506849,0.0547945205479436,10.4109589041096,44,43,46,43,35,3.43635,9.03325
2,0.85,0.1,4.16438356164383,13.8630136986301,19.1232876712329,0.0547945205479436,12.7123287671233,36,48,39,48,38,3.04485,8.8735
2,0.85,0.1,5.64383561643836,18.4657534246575,23.3972602739726,0.0547945205479436,13.7808219178082,34,42,39,37,28,2.89085,8.953625
2,0.85,0.1,6.46575342465754,14.9315068493151,20.3561643835616,0.0547945205479436,12.7123287671233,30,34,43,48,39,3.01455,8.931125
2,0.85,0.1,4.98630136986301,16.4931506849315,21.8356164383562,0.0547945205479436,15.013698630137,37,30,30,42,51,2.919975,8.799975
2,0.85,0.1,5.31506849315069,16.5753424657534,21.5068493150685,0.0547945205479436,13.5342465753425,37,35,45,33,57,2.927825,8.81145
2,0.85,0.1,5.64383561643836,15.4246575342466,21.4246575342466,0.0547945205479436,13.2054794520548,33,39,36,41,48,2.968275,8.939425
2,0.85,0.1,6.54794520547945,14.4383561643836,19.2876712328767,0.0547945205479436,11.8904109589041,39,33,42,43,49,3.14305,8.8361
2,0.85,0.1,4.49315068493151,13.8630136986301,20.6027397260274,0.0547945205479436,14.1095890410959,43,42,40,42,44,3.02835,8.900275
2,0.85,0.1,5.56164383561644,17.7260273972603,22.3287671232877,0.0547945205479436,13.9452054794521,35,42,51,37,36,2.92565,8.883125
2,0.85,0.1,4,14.1917808219178,19.6986301369863,0.0547945205479436,14.3561643835616,31,38,41,36,25,3.1328,8.949775
2,0.85,0.1,7.86301369863014,15.7534246575342,20.6849315068493,0.0547945205479436,14.8493150684931,30,33,33,50,34,2.979375,9.0672
2,0.85,0.1,5.47945205479452,16.5753424657534,21.6712328767123,0.0547945205479436,15.7534246575342,39,38,45,33,32,2.935875,8.847
2,0.85,0.1,8.27397260273973,18.5479452054795,23.8904109589041,0.0547945205479436,17.2328767123288,30,43,37,33,32,2.851275,9.012775
2,0.85,0.1,7.12328767123288,16.4109589041096,21.4246575342466,0.0547945205479436,14.1095890410959,42,36,29,43,45,2.9317,8.950825
2,0.85,0.1,7.12328767123288,16.0821917808219,20.8493150684931,0.0547945205479436,12.6301369863014,33,38,39,32,37,3.034375,8.972175
2,0.85,0.1,4.98630136986301,13.7808219178082,18.958904109589,0.0547945205479436,13.2054794520548,32,30,46,40,33,3.081625,8.92335
2,0.85,0.1,6.05479452054794,16,21.4246575342466,0.0547945205479436,16,33,36,37,36,33,2.88005,8.835475
2,0.85,0.1,4.57534246575343,13.8630136986301,20.027397260274,0.0547945205479436,13.2876712328767,35,35,34,50,38,3.184125,8.953975
2,0.85,0.1,5.72602739726027,17.3150684931507,22.6575342465753,0.0547945205479436,15.7534246575342,39,42,38,47,34,2.878075,8.88185
2,0.9,0.1,5.72602739726027,15.8356164383562,21.3424657534247,0.0547945205479436,18.958904109589,30,43,44,33,42,2.489225,8.970525
2,0.9,0.1,6.54794520547945,13.6986301369863,18.3835616438356,0.0547945205479436,15.7534246575342,30,51,42,31,42,2.7442,8.86905
2,0.9,0.1,3.67123287671233,15.6712328767123,20.3561643835616,0.0547945205479436,17.972602739726,39,41,42,50,46,2.649225,9.02375
2,0.9,0.1,7.04109589041096,19.2876712328767,24.0547945205479,0.0547945205479436,20.1917808219178,34,34,49,37,39,2.4563,9.05215
2,0.9,0.1,5.15068493150685,15.5068493150685,20.2739726027397,0.0547945205479436,18.7945205479452,38,35,53,43,43,2.5807,8.954275
2,0.9,0.1,5.15068493150685,17.3972602739726,22.4931506849315,0.0547945205479436,17.3150684931507,38,46,42,52,45,2.4624,8.83575
2,0.9,0.1,6.54794520547945,17.6438356164384,22.4109589041096,0.0547945205479436,19.1232876712329,36,46,39,45,43,2.537825,8.943775
2,0.9,0.1,4.82191780821918,14.8493150684931,20.8493150684931,0.0547945205479436,18.5479452054795,34,35,44,47,40,2.52275,8.8887
2,0.9,0.1,3.83561643835617,13.3698630136986,19.1232876712329,0.0547945205479436,16.7397260273973,35,31,38,40,33,2.69855,8.948275
2,0.9,0.1,8.27397260273973,16.7397260273973,21.2602739726027,0.0547945205479436,18.5479452054795,35,38,46,44,40,2.51315,8.836875
2,0.9,0.1,4.16438356164383,12.5479452054795,17.6438356164384,0.0547945205479436,15.2602739726027,40,44,34,45,38,2.744225,9.01965
2,0.9,0.1,4.98630136986301,15.4246575342466,20.2739726027397,0.0547945205479436,18.7123287671233,54,55,56,50,44,2.558975,8.88885
2,0.9,0.1,4.57534246575343,14.5205479452055,19.9452054794521,0.0547945205479436,17.4794520547945,35,37,49,40,47,2.666925,8.89895
2,0.9,0.1,5.23287671232877,20.4383561643836,24.5479452054795,0.0547945205479436,20.6027397260274,34,49,49,42,34,2.432775,8.913
2,0.9,0.1,6.54794520547945,15.3424657534247,20.3561643835616,0.0547945205479436,18.2191780821918,29,47,35,48,23,2.516,8.857175
2,0.9,0.1,5.80821917808219,21.5068493150685,27.5890410958904,0.0547945205479436,21.7534246575342,48,49,41,44,53,2.2212,8.969425
2,0.9,0.1,4.08219178082192,12.2191780821918,17.8904109589041,0.0547945205479436,15.4246575342466,34,41,40,38,41,2.795925,8.963275
2,0.9,0.1,6.13698630136986,15.6712328767123,22.0821917808219,0.0547945205479436,18.8767123287671,39,39,45,41,40,2.4726,9.032525
2,0.9,0.1,7.04109589041096,17.8082191780822,24.2191780821918,0.0547945205479436,20.027397260274,33,35,41,54,40,2.4363,8.96725
2,0.9,0.1,4.16438356164383,14.3561643835616,20.3561643835616,0.0547945205479436,16.4109589041096,46,47,45,62,56,2.59895,8.92035
2,0.9,0.1,8.27397260273973,15.3424657534247,20.7671232876712,0.0547945205479436,17.7260273972603,33,39,50,53,34,2.472125,8.94795
2,0.9,0.1,5.23287671232877,15.7534246575342,21.3424657534247,0.0547945205479436,17.4794520547945,37,42,32,55,47,2.61855,9.01315
2,0.9,0.1,4.82191780821918,17.8904109589041,23.3150684931507,0.0547945205479436,19.9452054794521,40,35,39,50,24,2.461,8.946075
2,0.9,0.1,7.2054794520548,17.8082191780822,22.9041095890411,0.0547945205479436,18.6301369863014,41,44,58,57,61,2.4272,8.8027
2,0.9,0.1,5.23287671232877,18.0547945205479,22.9041095890411,0.0547945205479436,19.6986301369863,36,41,44,32,43,2.43855,8.8316
2,0.9,0.1,5.80821917808219,15.6712328767123,22,0.0547945205479436,17.7260273972603,39,47,43,50,37,2.559475,8.985325
2,0.9,0.1,4,15.7534246575342,21.2602739726027,0.0547945205479436,15.8356164383562,28,39,39,36,45,2.585725,8.9071
2,0.9,0.1,6.63013698630137,15.5890410958904,20.9315068493151,0.0547945205479436,17.8082191780822,31,37,35,39,31,2.619125,8.947075
2,0.9,0.1,6.13698630136986,15.1780821917808,21.013698630137,0.0547945205479436,17.8904109589041,38,40,47,43,40,2.601375,8.900475
2,0.9,0.1,6.46575342465754,15.3424657534247,20.3561643835616,0.0547945205479436,17.3150684931507,39,41,35,42,41,2.542925,8.9844
2,0.9,0.1,5.15068493150685,17.4794520547945,23.5616438356164,0.0547945205479436,17.3972602739726,29,37,32,41,33,2.3765,8.787525
2,0.9,0.1,4.24657534246575,11.6438356164384,17.1506849315069,0.0547945205479436,13.6986301369863,48,44,34,47,34,2.962675,9.049775
2,0.9,0.1,7.36986301369863,19.9452054794521,25.2054794520548,0.0547945205479436,20.4383561643836,36,38,34,47,38,2.37275,8.9057
2,0.9,0.1,5.15068493150685,14.9315068493151,21.013698630137,0.0547945205479436,16.8219178082192,37,32,30,48,33,2.525775,8.95235
2,0.9,0.1,4.08219178082192,13.041095890411,19.041095890411,0.0547945205479436,16.986301369863,40,44,27,48,42,2.690425,8.872225
2,0.9,0.1,6.54794520547945,16.7397260273973,23.3150684931507,0.0547945205479436,20.2739726027397,32,44,46,38,58,2.457225,9.0756
2,0.9,0.1,5.97260273972603,18.3013698630137,22.5753424657534,0.0547945205479436,19.6986301369863,37,53,53,53,51,2.45875,8.814
2,0.9,0.1,9.91780821917808,22.9041095890411,27.5068493150685,0.0547945205479436,24.6301369863014,41,40,49,39,28,2.15195,8.8644
2,0.9,0.1,3.26027397260274,14.7671232876712,20.1095890410959,0.0547945205479436,18.6301369863014,42,26,40,35,46,2.5673,8.902775
2,0.9,0.1,6.87671232876712,15.5890410958904,20.6027397260274,0.0547945205479436,18.958904109589,33,40,36,34,40,2.57685,8.907275
2,0.9,0.1,3.83561643835617,12.7123287671233,16.8219178082192,0.0547945205479436,15.1780821917808,27,32,38,38,35,2.84045,8.909975
2,0.9,0.1,4.9041095890411,16,21.3424657534247,0.0547945205479436,18.958904109589,39,51,43,46,41,2.573475,8.984
2,0.9,0.1,4.65753424657534,16.9041095890411,22.4931506849315,0.0547945205479436,18.7945205479452,39,38,49,42,41,2.524975,9.18335
2,0.9,0.1,6.87671232876712,19.1232876712329,24.3835616438356,0.0547945205479436,21.1780821917808,40,39,38,43,39,2.3096,8.909825
2,0.9,0.1,6.38356164383562,17.2328767123288,23.2328767123288,0.0547945205479436,17.1506849315069,30,48,34,32,37,2.493325,8.9876
2,0.9,0.1,4.49315068493151,17.0684931506849,22.1643835616438,0.0547945205479436,17.8904109589041,40,29,36,39,32,2.6389,9.046675
2,0.9,0.1,6.13698630136986,16.8219178082192,22.2465753424658,0.0547945205479436,18.8767123287671,33,39,46,41,33,2.5414,9.042725
2,0.9,0.1,6.87671232876712,17.5616438356164,22.2465753424658,0.0547945205479436,18.6301369863014,32,52,38,42,30,2.553225,8.9579
2,0.9,0.1,4.08219178082192,13.8630136986301,20.1095890410959,0.0547945205479436,18.5479452054795,35,45,42,42,38,2.648675,9.00235
2,0.9,0.1,6.46575342465754,17.0684931506849,23.0684931506849,0.0547945205479436,18.8767123287671,39,40,53,41,19,2.491875,9.007625
2,0.95,0.1,6.63013698630137,15.1780821917808,19.9452054794521,0.0547945205479436,21.2602739726027,37,37,55,36,37,2.1966,9.099675
2,0.95,0.1,6.13698630136986,20.027397260274,25.5342465753425,0.0547945205479436,26.3561643835616,30,30,32,47,32,1.8814,8.73395
2,0.95,0.1,4.98630136986301,16.986301369863,21.9178082191781,0.136986301369863,21.8356164383562,31,44,34,43,34,2.120025,8.915725
2,0.95,0.1,4.82191780821918,16.4931506849315,21.9178082191781,0.0547945205479436,21.7534246575342,57,38,40,50,47,2.01225,8.762525
2,0.95,0.1,6.3013698630137,23.3150684931507,29.8904109589041,0.136986301369863,27.1780821917808,37,42,30,48,42,1.79905,8.958725
2,0.95,0.1,4.73972602739726,16.4931506849315,21.6712328767123,0.0547945205479436,23.3150684931507,49,37,40,52,47,2.1134,9.08975
2,0.95,0.1,3.58904109589041,12.958904109589,18.4657534246575,0.0547945205479436,19.4520547945205,47,40,49,45,38,2.341325,9.02955
2,0.95,0.1,6.3013698630137,20.8493150684931,25.3698630136986,0.136986301369863,25.2054794520548,23,45,38,38,49,1.9672,9.0829
2,0.95,0.1,3.75342465753425,14.5205479452055,21.0958904109589,0.0547945205479436,21.8356164383562,39,36,28,54,44,2.196925,8.9139
2,0.95,0.1,4.49315068493151,18.2191780821918,24.6301369863014,0.0547945205479436,24.5479452054795,43,32,28,50,41,1.964125,8.738625
2,0.95,0.1,4.9041095890411,14.1095890410959,20.6849315068493,0.0547945205479436,21.3424657534247,43,35,40,39,35,2.1488,8.979625
2,0.95,0.1,3.50684931506849,14.2739726027397,20.7671232876712,0.0547945205479436,21.0958904109589,37,34,44,49,37,2.160725,8.932575
2,0.95,0.1,7.28767123287671,17.6438356164384,23.3972602739726,0.0547945205479436,23.3972602739726,42,34,38,47,43,2.0587,8.8671
2,0.95,0.1,6.87671232876712,18.7123287671233,24.5479452054795,0.0547945205479436,24.1369863013699,48,45,36,36,44,2.06395,9.018
2,0.95,0.1,4.41095890410959,14.1095890410959,22.1643835616438,0.0547945205479436,22.6575342465753,40,36,39,48,43,2.04415,8.83905
2,0.95,0.1,5.3972602739726,18.8767123287671,25.6986301369863,0.0547945205479436,25.041095890411,35,43,41,39,33,1.915075,8.8318
2,0.95,0.1,9.75342465753425,19.9452054794521,25.041095890411,0.136986301369863,24.3835616438356,38,41,44,37,56,2.014625,8.95675
2,0.95,0.1,4.65753424657534,17.3150684931507,23.8904109589041,0.0547945205479436,25.3698630136986,45,33,41,38,50,2.017975,9.008875
2,0.95,0.1,4.32876712328767,13.5342465753425,18.958904109589,0.136986301369863,18.1369863013699,32,43,39,43,44,2.163425,8.9519
2,0.95,0.1,5.47945205479452,17.3972602739726,23.2328767123288,0.0547945205479436,23.5616438356164,30,41,40,47,56,2.011525,9.046275
2,0.95,0.1,4.98630136986301,17.972602739726,23.3972602739726,0.0547945205479436,23.8082191780822,27,32,47,45,48,2.058625,8.8232
2,0.95,0.1,6.38356164383562,14.6027397260274,22.1643835616438,0.136986301369863,21.4246575342466,54,58,56,63,64,2.13085,9.06005
2,0.95,0.1,6.95890410958904,18.4657534246575,24.6301369863014,0.0547945205479436,26.9315068493151,38,35,39,45,33,1.8644,8.983
2,0.95,0.1,4.82191780821918,13.6986301369863,20.027397260274,0.0547945205479436,21.2602739726027,51,65,62,84,71,2.1663,8.959675
2,0.95,0.1,7.53424657534246,18.2191780821918,24.2191780821918,0.0547945205479436,24.7945205479452,33,38,31,32,44,2.06785,9.062
2,0.95,0.1,4,17.1506849315069,23.0684931506849,0.136986301369863,22.1643835616438,38,42,43,55,40,2.135325,9.044825
2,0.95,0.1,4.65753424657534,17.2328767123288,23.6438356164384,0.0547945205479436,22.3287671232877,37,36,38,45,48,2.024025,8.914775
2,0.95,0.1,6.87671232876712,18.3013698630137,24.3013698630137,0.136986301369863,24.0547945205479,35,38,33,29,31,2.025225,9.000975
2,0.95,0.1,6.46575342465754,17.7260273972603,23.5616438356164,0.0547945205479436,23.4794520547945,26,33,41,45,45,1.986075,8.974875
2,0.95,0.1,6.21917808219178,16,22.2465753424658,0.0547945205479436,23.3972602739726,35,36,32,40,39,2.070175,8.9169
2,0.95,0.1,3.83561643835617,13.041095890411,19.6164383561644,0.0547945205479436,21.9178082191781,46,37,41,42,37,2.128825,8.86415
2,0.95,0.1,5.06849315068493,17.0684931506849,23.6438356164384,0.0547945205479436,23.2328767123288,33,36,52,47,43,2.085575,8.95195
2,0.95,0.1,6.38356164383562,17.8904109589041,23.2328767123288,0.0547945205479436,23.5616438356164,39,38,38,37,35,2.018325,8.850375
2,0.95,0.1,4.41095890410959,17.4794520547945,24.3013698630137,0.0547945205479436,24.7123287671233,28,31,41,43,46,2.029975,8.927525
2,0.95,0.1,4.65753424657534,15.9178082191781,21.6712328767123,0.0547945205479436,22.6575342465753,42,42,45,45,36,2.08065,8.8932
2,0.95,0.1,4.32876712328767,14.3561643835616,20.3561643835616,0.0547945205479436,21.2602739726027,32,38,47,34,40,2.1754,9.009375
2,0.95,0.1,4.32876712328767,13.6986301369863,19.5342465753425,0.0547945205479436,19.6986301369863,50,44,49,53,60,2.288375,8.9751
2,0.95,0.1,7.12328767123288,17.1506849315069,22.9041095890411,0.136986301369863,22.1643835616438,31,37,36,43,47,2.094825,9.075325
2,0.95,0.1,6.05479452054794,14.6027397260274,20.2739726027397,0.136986301369863,20.7671232876712,34,27,27,32,31,2.1588,8.9986
2,0.95,0.1,6.13698630136986,20.027397260274,25.8630136986301,0.0547945205479436,26.7671232876712,29,33,32,39,28,1.950175,8.9168
2,0.95,0.1,4.41095890410959,14.1095890410959,20.9315068493151,0.0547945205479436,21.7534246575342,32,46,34,39,36,2.056375,8.922825
2,0.95,0.1,6.7945205479452,17.7260273972603,23.2328767123288,0.0547945205479436,24.7945205479452,59,55,51,45,56,1.938325,8.8608
2,0.95,0.1,7.61643835616438,18.6301369863014,23.972602739726,0.136986301369863,24.7945205479452,48,31,29,43,59,2.0388,9.147475
2,0.95,0.1,5.23287671232877,16.1643835616438,20.9315068493151,0.136986301369863,22.1643835616438,37,43,45,47,31,2.13715,8.926525
2,0.95,0.1,7.12328767123288,17.5616438356164,22.4109589041096,0.0547945205479436,22.5753424657534,43,49,38,31,38,2.0619,8.892625
2,0.95,0.1,6.38356164383562,15.5068493150685,21.3424657534247,0.0547945205479436,20.7671232876712,40,39,39,45,32,2.168425,8.94755
2,0.95,0.1,6.38356164383562,15.4246575342466,21.4246575342466,0.0547945205479436,19.9452054794521,33,36,38,49,41,2.201675,8.885975
2,0.95,0.1,7.78082191780822,16.986301369863,22.4109589041096,0.0547945205479436,21.8356164383562,37,41,41,22,32,2.09605,8.8513
2,0.95,0.1,4.82191780821918,15.7534246575342,22.7397260273973,0.136986301369863,21.5068493150685,53,56,57,58,51,2.1843,9.1281
2,0.95,0.1,5.31506849315069,14.2739726027397,20.6027397260274,0.0547945205479436,21.9178082191781,38,38,38,48,35,2.13185,8.979
2,1,0.25,6.54794520547945,17.0684931506849,22.3287671232877,0.136986301369863,25.2054794520548,31,38,40,39,33,1.917375,8.99
2,1,0.25,5.06849315068493,12.3835616438356,19.041095890411,0.136986301369863,21.013698630137,51,44,36,50,35,2.0873,9.05865
2,1,0.25,5.89041095890411,15.8356164383562,22.0821917808219,0.0547945205479436,23.3150684931507,37,47,37,38,48,1.9427,9.0883
2,1,0.25,7.86301369863014,18.7123287671233,25.1232876712329,0.136986301369863,27.0958904109589,45,37,46,39,41,1.80705,9.10515
2,1,0.25,5.80821917808219,14.3561643835616,20.3561643835616,0.136986301369863,23.2328767123288,36,34,41,37,36,1.881525,8.83365
2,1,0.25,8.35616438356164,20.1917808219178,26.6027397260274,0.136986301369863,29.3150684931507,37,34,43,38,30,1.6274,8.8222
2,1,0.25,4.73972602739726,13.3698630136986,19.3698630136986,0.136986301369863,21.3424657534247,50,56,66,45,45,2.0713,9.144375
2,1,0.25,5.80821917808219,19.6986301369863,26.1917808219178,0.136986301369863,29.3972602739726,48,46,48,37,43,1.732275,9.044425
2,1,0.25,8.52054794520548,21.0958904109589,27.1780821917808,0.136986301369863,29.6438356164384,53,53,50,54,44,1.655775,8.9941
2,1,0.25,5.31506849315069,14.8493150684931,20.3561643835616,0.136986301369863,22.9041095890411,34,49,43,27,53,1.954975,9.0942
2,1,0.25,6.46575342465754,19.6986301369863,25.9452054794521,0.136986301369863,30.1369863013699,34,35,36,55,37,1.6259,8.854975
2,1,0.25,6.87671232876712,19.041095890411,24.2191780821918,0.136986301369863,25.8630136986301,32,27,39,44,41,1.7901,8.89565
2,1,0.25,6.46575342465754,17.6438356164384,25.3698630136986,0.136986301369863,26.4383561643836,56,41,46,39,41,1.7359,8.850475
2,1,0.25,5.97260273972603,16.1643835616438,20.6027397260274,0.136986301369863,22.0821917808219,40,38,42,48,33,1.991375,8.947775
2,1,0.25,6.7945205479452,19.2054794520548,24.2191780821918,0.136986301369863,24.1369863013699,37,44,38,49,34,1.836625,8.9556
2,1,0.25,5.80821917808219,17.7260273972603,23.3150684931507,0.136986301369863,25.1232876712329,30,35,45,51,45,1.8815,8.999975
2,1,0.25,6.71232876712329,18.4657534246575,23.7260273972603,0.136986301369863,26.3561643835616,39,44,40,55,41,1.808875,8.941475
2,1,0.25,7.94520547945206,20.1095890410959,25.5342465753425,0.136986301369863,27.7534246575342,41,36,34,35,32,1.731475,8.901325
2,1,0.25,6.46575342465754,15.5890410958904,23.3972602739726,0.136986301369863,25.4520547945205,34,38,39,46,36,1.874,8.837725
2,1,0.25,6.21917808219178,20.7671232876712,26.4383561643836,0.136986301369863,27.6712328767123,37,41,38,49,39,1.696325,8.935475
2,1,0.25,5.80821917808219,17.3150684931507,23.3972602739726,0.136986301369863,26.1095890410959,33,44,43,44,39,1.879475,9.0839
2,1,0.25,5.97260273972603,17.5616438356164,25.9452054794521,0.136986301369863,28.8219178082192,39,40,40,47,49,1.70045,8.890825
2,1,0.25,6.54794520547945,14.7671232876712,21.6712328767123,0.136986301369863,23.5616438356164,37,34,34,47,36,1.887225,8.97505
2,1,0.25,6.38356164383562,18.5479452054795,26.1095890410959,0.0547945205479436,27.013698630137,53,51,55,51,48,1.7589,8.996225
2,1,0.25,4.24657534246575,13.3698630136986,18.7945205479452,0.136986301369863,22.5753424657534,38,51,37,30,40,2.01785,9.02175
2,1,0.25,6.13698630136986,16,21.013698630137,0.136986301369863,24.3835616438356,32,48,34,43,42,1.884125,8.876475
2,1,0.25,4.57534246575343,16.3287671232877,21.2602739726027,0.136986301369863,23.3972602739726,33,36,43,34,45,1.895725,8.99895
2,1,0.25,7.12328767123288,15.4246575342466,21.0958904109589,0.0547945205479436,24.0547945205479,32,45,38,48,38,1.9221,8.976825
2,1,0.25,5.23287671232877,21.7534246575342,28.2465753424658,0.136986301369863,29.5616438356164,30,36,43,33,36,1.664025,8.962225
2,1,0.25,11.6438356164384,23.3150684931507,29.4794520547945,0.136986301369863,30.8767123287671,32,48,36,36,35,1.588725,8.932575
2,1,0.25,4.57534246575343,16.0821917808219,21.4246575342466,0.136986301369863,23.7260273972603,36,38,35,42,33,1.949975,9.0395
2,1,0.25,6.87671232876712,17.972602739726,24.3013698630137,0.136986301369863,26.027397260274,42,37,40,42,32,1.82405,8.917875
2,1,0.25,4.98630136986301,15.0958904109589,21.4246575342466,0.136986301369863,23.3972602739726,33,33,34,36,32,1.940375,9.110125
2,1,0.25,7.04109589041096,16,22.8219178082192,0.0547945205479436,22.9041095890411,33,42,40,53,36,1.88995,8.958825
2,1,0.25,9.01369863013699,18.958904109589,25.4520547945205,0.136986301369863,27.3424657534247,35,44,45,54,31,1.7044,8.9282
2,1,0.25,5.31506849315069,16.2465753424658,21.7534246575342,0.136986301369863,23.3972602739726,41,40,34,33,38,1.89585,8.89145
2,1,0.25,5.56164383561644,20.1095890410959,25.2876712328767,0.136986301369863,26.3561643835616,41,43,29,37,31,1.8121,9.075175
2,1,0.25,4.82191780821918,14.7671232876712,20.7671232876712,0.136986301369863,21.1780821917808,41,38,48,37,37,1.9301,8.81115
2,1,0.25,3.83561643835617,16.4109589041096,22.4109589041096,0.136986301369863,24.958904109589,39,43,36,49,48,1.864175,8.906925
2,1,0.25,8.6027397260274,21.7534246575342,27.5068493150685,0.136986301369863,29.7260273972603,36,41,44,49,32,1.67885,8.954175
2,1,0.25,7.53424657534246,18.4657534246575,24.2191780821918,0.136986301369863,25.4520547945205,39,44,30,39,41,1.759175,8.84075
2,1,0.25,6.95890410958904,16.1643835616438,22.6575342465753,0.0547945205479436,24.6301369863014,37,40,34,55,37,1.90245,9.020825
2,1,0.25,5.15068493150685,15.1780821917808,21.6712328767123,0.136986301369863,25.1232876712329,39,35,40,45,32,1.865725,8.9274
2,1,0.25,3.83561643835617,15.013698630137,19.9452054794521,0.136986301369863,20.6027397260274,34,35,42,55,47,2.018,9.008125
2,1,0.25,7.28767123287671,17.972602739726,23.4794520547945,0.136986301369863,24.7123287671233,32,41,45,30,32,1.83485,8.88095
