"FIRST_LINE","CR_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
1,0.8,0,4.41095890410959,22.8219178082192,34.6575342465753,34.4109589041096,NA,29,46,38,60,47,0.50295,8.9088
1,0.8,0,8.35616438356164,37.1232876712329,NA,NA,NA,26,29,40,51,49,0.435925,9.035125
1,0.8,0,17.0684931506849,37.2054794520548,NA,NA,NA,30,31,48,32,55,0.4088,8.810075
1,0.9,0,10.9041095890411,27.5890410958904,39.2602739726027,NA,NA,44,36,44,45,38,0.4552,9.0438
1,0.9,0,4.73972602739726,23.8082191780822,35.0684931506849,34.7397260273973,NA,48,50,47,51,60,0.496425,8.902225
1,0.9,0,5.3972602739726,21.4246575342466,32.027397260274,32.1917808219178,NA,49,60,49,58,47,0.574825,8.8984
1,0.9,0,7.28767123287671,24.6301369863014,37.041095890411,39.1780821917808,NA,36,40,41,33,36,0.489825,8.91295
1,0.9,0,9.0958904109589,24.0547945205479,33.0958904109589,34.3287671232877,NA,39,49,35,47,43,0.462775,8.924375
1,0.9,0,5.06849315068493,18.5479452054795,28.986301369863,33.4246575342466,NA,53,58,52,55,50,0.5124,9.023125
1,0.9,0,4.98630136986301,20.6849315068493,29.7260273972603,32.027397260274,NA,25,41,48,44,34,0.556375,8.924225
1,0.9,0,3.50684931506849,25.4520547945205,36.1369863013699,37.5342465753425,NA,36,39,46,46,33,0.504175,8.9952
1,0.9,0,5.23287671232877,20.2739726027397,31.2876712328767,35.8082191780822,NA,41,35,43,49,47,0.52015,9.121225
1,0.9,0,7.2054794520548,26.6849315068493,36.8767123287671,33.1780821917808,NA,36,46,41,32,41,0.496475,9.034825
1,0.9,0,9.17808219178082,19.9452054794521,30.8767123287671,31.5342465753425,NA,27,40,40,37,34,0.53045,8.791525
1,0.9,0,6.38356164383562,25.9452054794521,36.2191780821918,36.3013698630137,NA,40,35,38,38,54,0.5183,9.1296
1,0.9,0,4.9041095890411,16.1643835616438,26.8493150684931,33.013698630137,NA,36,40,34,41,36,0.533925,8.861575
1,0.9,0,9.17808219178082,33.0958904109589,NA,35.972602739726,NA,26,26,31,38,30,0.46795,8.841775
1,0.9,0,7.78082191780822,25.2054794520548,34.8219178082192,38.8493150684931,NA,28,40,31,53,38,0.498375,9.03725
1,0.9,0,5.06849315068493,23.0684931506849,32.8493150684931,31.5342465753425,NA,32,41,44,46,40,0.5431,8.927575
1,0.9,0,7.12328767123288,27.1780821917808,37.6986301369863,32.1095890410959,NA,21,40,47,36,43,0.4884,8.885975
1,0.9,0,5.64383561643836,24.3013698630137,35.4794520547945,34.7397260273973,NA,29,46,36,43,39,0.47045,8.861325
1,0.9,0,6.46575342465754,29.972602739726,NA,NA,NA,35,48,47,34,45,0.43185,8.878
1,0.9,0,4.65753424657534,26.5205479452055,37.4520547945205,38.1917808219178,NA,42,42,41,37,35,0.467375,8.868225
1,0.9,0,13.041095890411,37.6986301369863,NA,NA,NA,39,56,37,43,40,0.465575,9.182725
1,0.9,0,6.54794520547945,20.6849315068493,31.1232876712329,30.8767123287671,NA,26,42,45,44,45,0.5777,9.143525
1,0.9,0,6.13698630136986,26.5205479452055,38.6849315068493,37.2876712328767,NA,32,45,41,46,35,0.45535,8.832925
1,0.9,0,5.89041095890411,23.8904109589041,37.4520547945205,36.7123287671233,NA,33,39,43,43,44,0.481625,8.975675
1,0.9,0,7.94520547945206,31.7808219178082,NA,NA,NA,43,56,41,45,50,0.460575,8.853375
1,0.9,0,4.16438356164383,16.1643835616438,28.1643835616438,34.0821917808219,NA,36,43,48,47,42,0.53015,8.893925
1,0.9,0,7.53424657534246,22.6575342465753,31.7808219178082,33.4246575342466,NA,43,48,38,47,37,0.5205,8.942925
1,0.9,0,6.71232876712329,22.3287671232877,30.958904109589,32.1917808219178,NA,35,41,34,43,35,0.517125,9.05505
1,0.9,0,6.3013698630137,24.6301369863014,36.2191780821918,29.6438356164384,NA,33,32,35,47,40,0.5175,9.0142
1,0.9,0,5.56164383561644,25.041095890411,NA,NA,NA,39,37,43,55,44,0.446925,8.92585
1,0.9,0,7.36986301369863,22.2465753424658,30.3835616438356,29.972602739726,NA,38,29,37,50,40,0.552925,8.85015
1,0.9,0,5.23287671232877,17.4794520547945,30.4657534246575,29.972602739726,NA,38,45,37,41,31,0.562825,8.910075
1,0.9,0,4.73972602739726,20.9315068493151,33.4246575342466,37.9452054794521,NA,39,43,26,52,41,0.493275,8.89085
1,0.9,0,4.98630136986301,23.0684931506849,32.3561643835616,35.2328767123288,NA,58,42,44,49,40,0.507325,8.979775
1,0.9,0,6.95890410958904,26.9315068493151,37.7808219178082,36.6301369863014,NA,36,38,40,31,41,0.49095,8.961
1,0.9,0,8.43835616438356,28.7397260273973,39.013698630137,35.8082191780822,NA,41,51,50,48,56,0.48175,8.886725
1,0.9,0,3.67123287671233,18.0547945205479,26.6849315068493,31.4520547945205,NA,57,41,54,54,45,0.569525,8.952425
1,0.9,0,4.49315068493151,18.8767123287671,26.8493150684931,28.2465753424658,NA,45,52,47,58,52,0.602675,9.01615
1,0.9,0,7.28767123287671,23.0684931506849,33.6712328767123,35.3150684931507,NA,43,38,23,30,40,0.50605,9.028075
1,0.9,0,9.26027397260274,27.1780821917808,36.3835616438356,37.041095890411,NA,52,45,37,45,39,0.469675,8.9675
1,0.9,0,10.4931506849315,24.958904109589,34.0821917808219,34.4109589041096,NA,36,39,33,37,37,0.502325,9.041325
1,0.9,0,12.7123287671233,30.5479452054795,39.8356164383562,37.1232876712329,NA,34,43,32,30,43,0.453325,8.9996
1,0.9,0,5.15068493150685,20.6849315068493,29.6438356164384,31.4520547945205,NA,31,46,33,38,34,0.572275,9.085325
1,0.9,0,6.3013698630137,24.8767123287671,34.4109589041096,34.7397260273973,NA,35,31,33,49,36,0.502175,8.927825
1,0.9,0,6.87671232876712,19.6986301369863,31.3698630136986,29.8904109589041,NA,37,46,49,59,49,0.507025,8.84475
1,0.9,0,6.05479452054794,25.6164383561644,37.041095890411,31.2876712328767,NA,39,53,36,51,41,0.52755,8.95335
1,0.9,0,8.19178082191781,27.3424657534247,NA,39.4246575342466,NA,34,31,39,36,38,0.4459,8.777475
1,0.9,0,9.67123287671233,22.8219178082192,30.958904109589,31.9452054794521,NA,32,49,29,46,31,0.545975,9.020125
1,0.9,0,6.63013698630137,20.8493150684931,30.1369863013699,33.9178082191781,NA,31,46,36,48,41,0.5494,8.948875
1,0.9,0,5.56164383561644,24.3835616438356,34.9041095890411,33.1780821917808,NA,34,37,30,45,41,0.533825,9.0099
1,1,0,8.35616438356164,19.6986301369863,29.2328767123288,33.7534246575342,NA,30,30,39,43,38,0.518725,8.77015
1,1,0,7.36986301369863,26.027397260274,35.8082191780822,37.041095890411,NA,31,31,42,44,42,0.493675,9.0406
1,1,0,6.7945205479452,27.5068493150685,39.0958904109589,34.5753424657534,NA,30,52,48,51,50,0.5167,9.0078
1,1,0,10.5753424657534,29.6438356164384,39.1780821917808,37.041095890411,NA,32,32,48,53,36,0.4645,8.91625
1,1,0,8.84931506849315,27.2602739726027,38.5205479452055,33.0958904109589,NA,36,37,47,41,32,0.4867,8.942925
1,1,0,4.57534246575343,19.6164383561644,30.7945205479452,36.958904109589,NA,44,54,45,35,45,0.516125,8.976525
1,1,0,4.82191780821918,19.9452054794521,31.5342465753425,33.4246575342466,NA,37,44,36,43,35,0.5271,8.867375
1,1,0,5.31506849315069,16.7397260273973,27.9178082191781,34,NA,58,56,43,53,51,0.52215,8.986925
1,1,0,4.82191780821918,22,30.3013698630137,35.3150684931507,NA,33,40,28,48,44,0.5246,9.14405
1,1,0,5.97260273972603,25.7808219178082,36.0547945205479,35.6438356164384,NA,33,39,39,48,36,0.493175,8.810325
1,1,0,4.24657534246575,17.3150684931507,27.2602739726027,32.5205479452055,NA,45,46,50,59,57,0.553575,8.9364
1,1,0,7.28767123287671,26.8493150684931,36.5479452054795,33.5890410958904,NA,34,36,32,46,29,0.494025,9.0522
1,1,0,6.38356164383562,25.9452054794521,37.6986301369863,38.6849315068493,NA,36,48,45,43,59,0.4644,8.921875
1,1,0,6.38356164383562,22.4109589041096,33.2602739726027,36.0547945205479,NA,41,46,38,52,47,0.517175,9.03805
1,1,0,7.61643835616438,25.8630136986301,34.8219178082192,33.5068493150685,NA,44,32,40,44,37,0.523925,8.971775
1,1,0,7.53424657534246,23.8082191780822,33.9178082191781,36.3835616438356,NA,38,38,43,43,27,0.50835,9.018125
1,1,0,6.21917808219178,23.8082191780822,35.0684931506849,31.6164383561644,NA,33,43,48,47,35,0.54915,9.063975
1,1,0,4.24657534246575,18.8767123287671,28.7397260273973,31.6986301369863,NA,30,33,39,39,34,0.57375,8.89315
1,1,0,7.2054794520548,21.5890410958904,30.7945205479452,36.0547945205479,NA,42,42,27,47,41,0.498875,8.940825
1,1,0,6.21917808219178,23.2328767123288,33.8356164383562,37.7808219178082,NA,21,31,29,44,41,0.50165,8.95185
1,1,0,5.3972602739726,22,34,36.5479452054795,NA,36,37,46,45,39,0.499425,8.969075
1,1,0,7.04109589041096,24.4657534246575,36.4657534246575,38.027397260274,NA,35,34,30,44,43,0.5092,8.92165
1,1,0,7.36986301369863,24.3013698630137,38.3561643835616,35.4794520547945,NA,35,37,39,39,38,0.519825,8.951875
1,1,0,4.41095890410959,30.4657534246575,NA,39.4246575342466,NA,44,50,44,52,50,0.4866,9.020825
1,1,0,4.9041095890411,24.1369863013699,34.7397260273973,35.6438356164384,NA,36,37,42,37,38,0.51295,9.064525
1,1,0,7.28767123287671,23.8082191780822,35.4794520547945,38.9315068493151,NA,27,33,43,38,36,0.451025,8.90835
1,1,0,3.91780821917808,24.6301369863014,33.4246575342466,33.2602739726027,NA,50,56,51,70,53,0.5301,8.945925
1,1,0,8.27397260273973,22.9041095890411,34.2465753424658,38.7671232876712,NA,41,39,38,39,41,0.48415,9.09575
1,1,0,3.75342465753425,19.041095890411,28.4931506849315,31.5342465753425,NA,39,37,37,39,43,0.56815,9.021875
1,1,0,5.89041095890411,22.986301369863,33.3424657534247,34.0821917808219,NA,34,37,29,47,43,0.549275,8.945725
1,1,0,6.05479452054794,23.4794520547945,36.6301369863014,34.7397260273973,NA,31,36,27,42,41,0.494625,9.145025
1,1,0,3.91780821917808,18.4657534246575,29.4794520547945,32.6027397260274,NA,29,41,41,36,44,0.569475,8.9059
1,1,0,4.57534246575343,24.3013698630137,38.1095890410959,36.3013698630137,NA,42,42,44,44,32,0.49565,9.1152
1,1,0,4.16438356164383,22.3287671232877,34.9041095890411,NA,NA,58,60,55,66,59,0.47175,8.9218
1,1,0,9.26027397260274,22.5753424657534,31.9452054794521,37.5342465753425,NA,23,37,52,46,36,0.468675,8.924425
1,1,0,4.24657534246575,20.8493150684931,31.2054794520548,35.0684931506849,NA,40,31,40,49,41,0.521925,8.9888
1,1,0,6.7945205479452,24.3013698630137,36.3013698630137,36.8767123287671,NA,32,37,32,43,52,0.480475,9.009475
1,1,0,8.19178082191781,24.0547945205479,37.2876712328767,NA,NA,35,36,34,41,47,0.470325,8.99595
1,1,0,9.17808219178082,27.2602739726027,38.6849315068493,36.3835616438356,NA,37,29,28,40,32,0.494425,9.0245
1,1,0,9.26027397260274,27.4246575342466,38.027397260274,34.4109589041096,NA,44,40,35,39,32,0.512,9.034825
1,1,0,9.67123287671233,32.027397260274,NA,NA,NA,38,25,35,40,35,0.429775,8.913575
1,1,0,8.10958904109589,27.1780821917808,NA,34.986301369863,NA,33,44,41,46,45,0.49905,8.88375
1,1,0,16.2465753424658,33.3424657534247,NA,NA,NA,28,38,39,37,36,0.4413,9.10965
1,1,0,9.83561643835617,25.8630136986301,38.7671232876712,36.7945205479452,NA,32,39,45,54,37,0.512575,9.071625
1,1,0,7.28767123287671,20.4383561643836,31.041095890411,32.6027397260274,NA,34,39,39,38,40,0.524425,8.8537
1,1,0,8.02739726027397,23.3150684931507,34,34.4109589041096,NA,40,42,32,38,51,0.5474,8.971775
1,1,0,3.75342465753425,22.0821917808219,33.8356164383562,33.013698630137,NA,40,34,35,42,49,0.53855,9.130375
1,1,0,5.47945205479452,26.1095890410959,36.7123287671233,37.041095890411,NA,48,44,39,52,80,0.505075,9.04145
1,1,0,4.82191780821918,22.3287671232877,32.6027397260274,34.3287671232877,NA,35,48,41,37,31,0.52955,8.81895
1,1,0,6.38356164383562,23.7260273972603,33.4246575342466,28.2465753424658,NA,37,46,41,47,29,0.53475,9.031025
1,1.1,0,7.61643835616438,25.8630136986301,35.3972602739726,36.7123287671233,NA,34,31,43,42,40,0.4712,9.056975
1,1.1,0,7.86301369863014,22.7397260273973,32.5205479452055,36.958904109589,NA,20,33,42,45,52,0.510475,9.16955
1,1.1,0,6.7945205479452,25.7808219178082,38.027397260274,NA,NA,52,52,57,44,62,0.44985,8.959925
1,1.1,0,4.9041095890411,26.027397260274,35.3150684931507,36.3835616438356,NA,44,36,36,41,42,0.5091,8.937725
1,1.1,0,9.34246575342466,21.9178082191781,35.8082191780822,39.5890410958904,NA,36,33,48,33,39,0.476925,8.858
1,1.1,0,8.35616438356164,27.5890410958904,37.8630136986301,34.7397260273973,NA,38,38,31,50,50,0.496825,9.02075
1,1.1,0,4,23.4794520547945,37.4520547945205,38.5205479452055,NA,33,43,43,41,38,0.493475,8.9537
1,1.1,0,7.78082191780822,22.3287671232877,31.9452054794521,35.1506849315069,NA,41,41,42,52,39,0.509975,8.79565
1,1.1,0,6.7945205479452,28.8219178082192,NA,39.3424657534247,NA,23,27,31,47,33,0.450925,8.902875
1,1.1,0,7.36986301369863,19.6164383561644,31.6986301369863,35.7260273972603,NA,34,40,40,40,42,0.520875,8.856925
1,1.1,0,5.89041095890411,27.8356164383562,37.8630136986301,33.3424657534247,NA,28,31,31,37,35,0.52105,8.906925
1,1.1,0,5.89041095890411,21.0958904109589,30.5479452054795,34.8219178082192,NA,46,60,55,49,50,0.504225,8.89815
1,1.1,0,5.15068493150685,24.4657534246575,33.9178082191781,35.2328767123288,NA,34,34,36,54,40,0.49305,8.910375
1,1.1,0,6.3013698630137,22.1643835616438,35.5616438356164,34.986301369863,NA,31,38,46,46,38,0.510725,8.971625
1,1.1,0,6.63013698630137,23.972602739726,31.8630136986301,31.5342465753425,NA,33,39,42,41,36,0.5574,9.107825
1,1.1,0,6.46575342465754,19.041095890411,31.7808219178082,35.5616438356164,NA,37,42,51,44,40,0.497125,8.939375
1,1.1,0,11.1506849315068,23.972602739726,36.6301369863014,35.6438356164384,NA,27,41,28,46,41,0.49205,9.01795
1,1.1,0,6.71232876712329,22.7397260273973,32.3561643835616,33.013698630137,NA,37,37,46,46,32,0.5304,8.996
1,1.1,0,5.47945205479452,18.7123287671233,28.1643835616438,31.6986301369863,NA,35,48,43,38,37,0.545,8.801975
1,1.1,0,4.41095890410959,21.2602739726027,32.6849315068493,35.1506849315069,NA,36,41,41,54,43,0.493125,8.887525
1,1.1,0,6.46575342465754,21.8356164383562,34,36.2191780821918,NA,33,35,46,46,36,0.530675,8.963175
1,1.1,0,5.31506849315069,20.4383561643836,34,36.2191780821918,NA,62,40,48,57,60,0.515875,8.997575
1,1.1,0,9.26027397260274,21.9178082191781,34.2465753424658,35.2328767123288,NA,30,36,31,40,53,0.48905,8.9542
1,1.1,0,5.3972602739726,16.8219178082192,26.6027397260274,29.0684931506849,NA,35,50,37,38,37,0.582975,9.0419
1,1.1,0,5.89041095890411,20.8493150684931,29.8082191780822,34.1643835616438,NA,38,46,40,49,31,0.52675,9.00805
1,1.1,0,5.72602739726027,21.0958904109589,30.7945205479452,32.3561643835616,NA,35,28,44,47,36,0.5527,8.865225
1,1.1,0,4.08219178082192,23.1506849315069,32.7671232876712,31.4520547945205,NA,50,49,61,48,48,0.5606,9.020225
1,1.1,0,8.19178082191781,26.1917808219178,38.027397260274,33.5068493150685,NA,39,42,37,45,44,0.521025,9.043075
1,1.1,0,6.38356164383562,20.027397260274,33.6712328767123,35.7260273972603,NA,47,43,53,60,49,0.505825,8.764725
1,1.1,0,6.38356164383562,21.7534246575342,30.4657534246575,33.3424657534247,NA,34,31,39,43,36,0.515825,8.838625
1,1.1,0,9.75342465753425,24.8767123287671,38.5205479452055,36.6301369863014,NA,28,38,36,38,44,0.480025,8.918625
1,1.1,0,7.86301369863014,27.013698630137,38.6849315068493,36.7945205479452,NA,39,41,43,39,36,0.491925,8.881475
1,1.1,0,6.46575342465754,21.8356164383562,33.013698630137,34.8219178082192,NA,39,43,36,46,35,0.484225,8.971925
1,1.1,0,7.6986301369863,34.8219178082192,NA,38.8493150684931,NA,33,36,26,44,35,0.461175,8.981725
1,1.1,0,8.6027397260274,26.1095890410959,36.7945205479452,39.7534246575342,NA,32,40,42,48,37,0.4488,8.99465
1,1.1,0,8.35616438356164,23.7260273972603,32.1095890410959,33.1780821917808,NA,30,38,29,46,34,0.507275,8.865375
1,1.1,0,5.80821917808219,18.5479452054795,32.2739726027397,34.5753424657534,NA,46,49,47,45,51,0.514675,8.9536
1,1.1,0,6.95890410958904,20.6027397260274,31.7808219178082,34.2465753424658,NA,32,31,33,45,44,0.5321,8.9569
1,1.1,0,8.6027397260274,22.7397260273973,33.5068493150685,34.4931506849315,NA,34,41,46,41,39,0.530725,9.184475
1,1.1,0,7.45205479452055,21.3424657534247,32.1917808219178,32.2739726027397,NA,36,35,31,41,34,0.539925,8.793725
1,1.1,0,7.94520547945206,26.9315068493151,38.8493150684931,NA,NA,31,46,36,47,40,0.4693,8.9914
1,1.1,0,5.15068493150685,22.6575342465753,35.8082191780822,32.9315068493151,NA,38,34,39,55,43,0.513925,8.927975
1,1.1,0,9.17808219178082,31.1232876712329,NA,37.6986301369863,NA,41,34,40,50,41,0.475675,9.00885
1,1.1,0,6.46575342465754,23.0684931506849,34,34.0821917808219,NA,25,42,35,48,34,0.525725,9.0214
1,1.1,0,6.54794520547945,28.1643835616438,39.3424657534247,NA,NA,41,42,42,44,46,0.4556,8.838425
1,1.1,0,3.75342465753425,20.6027397260274,32.7671232876712,38.1095890410959,NA,28,49,45,41,38,0.491175,8.90275
1,1.1,0,7.6986301369863,28.8219178082192,NA,NA,NA,39,34,37,39,34,0.4389,8.845825
1,1.1,0,4.9041095890411,21.0958904109589,32.7671232876712,36.8767123287671,NA,28,44,37,45,37,0.48575,8.8702
1,1.1,0,5.80821917808219,25.5342465753425,33.2602739726027,36.1369863013699,NA,40,40,44,42,47,0.508475,9.101475
1,1.1,0,6.63013698630137,28.5753424657534,NA,NA,NA,35,45,40,48,40,0.422575,8.82975
1,1.2,0,6.87671232876712,26.2739726027397,34.986301369863,38.8493150684931,NA,42,38,26,34,35,0.46365,8.914725
1,1.2,0,10.1643835616438,29.7260273972603,38.7671232876712,38.6849315068493,NA,32,42,39,55,36,0.45005,8.903825
1,1.2,0,5.56164383561644,24.3835616438356,34.986301369863,33.7534246575342,NA,44,50,42,60,48,0.510675,8.965625
1,1.2,0,10.4931506849315,31.8630136986301,NA,39.9178082191781,NA,30,32,24,53,39,0.43795,8.736
1,1.2,0,8.35616438356164,24.6301369863014,37.1232876712329,35.5616438356164,NA,43,37,46,48,30,0.5193,9.009825
1,1.2,0,8.6027397260274,27.013698630137,NA,NA,NA,31,30,37,36,38,0.43845,8.9804
1,1.2,0,4.98630136986301,29.6438356164384,38.3561643835616,39.1780821917808,NA,46,46,37,43,44,0.464075,9.0185
1,1.2,0,7.2054794520548,25.2054794520548,33.9178082191781,37.1232876712329,NA,34,53,64,55,53,0.46905,8.887875
1,1.2,0,7.45205479452055,26.8493150684931,39.2602739726027,38.1917808219178,NA,47,40,50,24,28,0.474275,8.82675
1,1.2,0,7.04109589041096,26.027397260274,37.7808219178082,37.6986301369863,NA,33,27,49,44,41,0.447425,8.84345
1,1.2,0,9.58904109589041,30.0547945205479,NA,NA,NA,34,47,30,31,42,0.421025,8.77285
1,1.2,0,5.3972602739726,25.3698630136986,38.1917808219178,NA,NA,34,43,57,44,45,0.461875,9.090375
1,1.2,0,4.9041095890411,29.3150684931507,39.013698630137,34.8219178082192,NA,45,35,27,46,53,0.506175,8.818025
1,1.2,0,7.12328767123288,26.027397260274,38.5205479452055,38.7671232876712,NA,32,42,52,39,31,0.46415,8.828525
1,1.2,0,5.72602739726027,19.6986301369863,30.3013698630137,35.8082191780822,NA,37,29,33,42,30,0.5443,8.903175
1,1.2,0,5.23287671232877,26.8493150684931,36.7123287671233,38.8493150684931,NA,35,37,36,50,32,0.474025,8.89675
1,1.2,0,5.31506849315069,24.5479452054795,31.5342465753425,37.7808219178082,NA,29,30,49,44,38,0.4912,9.109025
1,1.2,0,6.95890410958904,26.4383561643836,35.3972602739726,NA,NA,33,43,33,49,45,0.47205,9.171925
1,1.2,0,7.45205479452055,25.2876712328767,36.3835616438356,35.4794520547945,NA,41,42,37,32,36,0.507575,9.014125
1,1.2,0,6.3013698630137,19.9452054794521,29.2328767123288,30.7945205479452,NA,27,36,46,56,40,0.58085,8.908625
1,1.2,0,4.9041095890411,20.1917808219178,30.0547945205479,31.041095890411,NA,39,34,49,33,43,0.580275,9.036525
1,1.2,0,5.89041095890411,24.6301369863014,36.7123287671233,NA,NA,40,38,43,53,27,0.464075,9.05565
1,1.2,0,5.80821917808219,20.7671232876712,33.1780821917808,29.8082191780822,NA,41,37,34,46,41,0.533825,8.960625
1,1.2,0,6.95890410958904,19.5342465753425,29.972602739726,31.6986301369863,NA,38,26,41,42,37,0.594,9.112175
1,1.2,0,7.36986301369863,22.0821917808219,31.5342465753425,34.4931506849315,NA,28,34,47,45,36,0.510175,8.843
1,1.2,0,6.3013698630137,24.3013698630137,34.2465753424658,33.9178082191781,NA,40,47,45,37,35,0.5296,9.2043
1,1.2,0,7.36986301369863,25.5342465753425,37.8630136986301,34.986301369863,NA,42,36,49,46,32,0.47365,8.9569
1,1.2,0,7.12328767123288,26.5205479452055,35.5616438356164,38.3561643835616,NA,34,39,47,42,39,0.461025,8.9885
1,1.2,0,6.87671232876712,23.8082191780822,32.5205479452055,32.027397260274,NA,21,37,42,44,46,0.552775,9.0424
1,1.2,0,6.71232876712329,25.041095890411,35.8904109589041,39.1780821917808,NA,38,40,40,34,35,0.4935,9.007775
1,1.2,0,5.3972602739726,21.8356164383562,31.2054794520548,36.7945205479452,NA,36,34,39,48,38,0.517075,8.942525
1,1.2,0,6.3013698630137,17.3150684931507,30.7945205479452,28.0821917808219,NA,32,48,32,41,35,0.5775,8.961
1,1.2,0,10.1643835616438,30.7945205479452,NA,35.8082191780822,NA,34,29,38,39,40,0.504825,8.972875
1,1.2,0,6.3013698630137,22.6575342465753,34.7397260273973,38.9315068493151,NA,35,41,34,40,50,0.477575,9.000675
1,1.2,0,9.75342465753425,29.0684931506849,38.1095890410959,37.1232876712329,NA,36,39,41,41,33,0.477025,8.848525
1,1.2,0,8.19178082191781,26.9315068493151,38.2739726027397,39.3424657534247,NA,37,42,37,48,34,0.4879,9.0226
1,1.2,0,7.53424657534246,24.958904109589,37.2054794520548,37.7808219178082,NA,28,48,48,45,43,0.484025,9.1059
1,1.2,0,7.53424657534246,28.6575342465753,38.1095890410959,39.0958904109589,NA,30,38,30,41,29,0.455925,8.93195
1,1.2,0,7.61643835616438,22.0821917808219,32.3561643835616,38.1917808219178,NA,36,35,31,39,42,0.4968,8.988275
1,1.2,0,5.23287671232877,21.2602739726027,33.1780821917808,37.5342465753425,NA,40,35,37,38,34,0.482925,8.83545
1,1.2,0,8.84931506849315,27.1780821917808,38.6027397260274,NA,NA,27,31,40,49,34,0.457525,9.0126
1,1.2,0,6.38356164383562,28.0821917808219,34.4931506849315,34.2465753424658,NA,30,42,31,43,34,0.5116,9.079375
1,1.2,0,5.97260273972603,23.8082191780822,34.9041095890411,36.5479452054795,NA,30,35,40,48,36,0.515875,8.96085
1,1.2,0,8.10958904109589,27.7534246575342,35.5616438356164,33.5068493150685,NA,40,53,47,43,35,0.527125,8.86705
1,1.2,0,6.54794520547945,20.3561643835616,31.3698630136986,35.5616438356164,NA,41,33,31,41,41,0.52,8.941925
1,1.2,0,10.8219178082192,26.1095890410959,38.1095890410959,39.0958904109589,NA,33,41,42,31,28,0.472925,8.98045
1,1.2,0,8.02739726027397,26.1095890410959,35.5616438356164,NA,NA,38,51,47,44,40,0.438175,8.8579
1,1.2,0,5.56164383561644,18.6301369863014,28.9041095890411,33.1780821917808,NA,43,50,32,46,35,0.541325,9.0675
1,1.2,0,7.53424657534246,23.5616438356164,35.0684931506849,37.1232876712329,NA,25,26,39,42,32,0.4749,8.8637
1,1.2,0,7.04109589041096,21.8356164383562,35.0684931506849,32.2739726027397,NA,44,58,38,53,56,0.506025,8.86755
1,1.3,0,5.06849315068493,24.3013698630137,33.9178082191781,33.6712328767123,NA,41,37,37,34,47,0.524475,8.828775
1,1.3,0,7.6986301369863,29.3972602739726,NA,NA,NA,39,40,37,47,37,0.435975,8.878775
1,1.3,0,8.6027397260274,26.3561643835616,NA,37.5342465753425,NA,37,35,49,37,37,0.468775,8.917925
1,1.3,0,5.31506849315069,18.7945205479452,28.7397260273973,30.8767123287671,NA,36,46,35,44,42,0.5587,8.954075
1,1.3,0,6.38356164383562,25.6164383561644,39.2602739726027,NA,NA,39,47,42,39,39,0.470975,9.020525
1,1.3,0,5.15068493150685,23.7260273972603,35.3150684931507,35.6438356164384,NA,37,43,45,33,48,0.517225,8.82365
1,1.3,0,4.82191780821918,26.3561643835616,35.8082191780822,34.4109589041096,NA,42,36,52,51,37,0.4943,8.909275
1,1.3,0,7.2054794520548,26.9315068493151,38.8493150684931,NA,NA,49,41,59,57,53,0.464625,8.921675
1,1.3,0,6.95890410958904,26.6849315068493,36.7945205479452,37.4520547945205,NA,30,32,46,43,51,0.519525,9.079675
1,1.3,0,6.54794520547945,27.013698630137,39.9178082191781,35.972602739726,NA,46,37,50,49,45,0.4869,9.03245
1,1.3,0,5.15068493150685,27.9178082191781,38.8493150684931,36.958904109589,NA,29,37,38,55,38,0.49385,8.8344
1,1.3,0,4.65753424657534,23.1506849315069,36.6301369863014,33.6712328767123,NA,39,47,52,70,51,0.51385,8.93535
1,1.3,0,6.7945205479452,26.1095890410959,35.6438356164384,33.7534246575342,NA,30,38,35,36,41,0.531,9.040875
1,1.3,0,6.54794520547945,22.4109589041096,36.3013698630137,33.7534246575342,NA,30,32,42,43,45,0.50645,9.034125
1,1.3,0,7.12328767123288,27.5068493150685,38.8493150684931,NA,NA,27,25,44,38,31,0.4576,8.9478
1,1.3,0,6.7945205479452,25.041095890411,37.8630136986301,35.1506849315069,NA,55,54,41,58,61,0.502725,8.907325
1,1.3,0,4.9041095890411,22.4109589041096,32.5205479452055,34.1643835616438,NA,34,36,33,47,37,0.503825,8.85715
1,1.3,0,6.13698630136986,29.7260273972603,NA,NA,NA,27,35,42,40,36,0.450825,8.81355
1,1.3,0,6.95890410958904,25.1232876712329,36.1369863013699,37.1232876712329,NA,41,41,42,39,45,0.4776,8.963275
1,1.3,0,7.28767123287671,21.5068493150685,35.8082191780822,37.4520547945205,NA,44,36,46,50,41,0.51445,8.81435
1,1.3,0,4.98630136986301,19.7808219178082,31.3698630136986,35.6438356164384,NA,54,48,48,53,56,0.521375,9.177675
1,1.3,0,6.3013698630137,23.0684931506849,37.3698630136986,35.0684931506849,NA,25,46,53,46,34,0.523375,9.06835
