"FIRST_LINE","STARTING_PARTNER_DRUG_FREQ","SPZ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
1,0,0.2,5.64383561643836,22,32.7671232876712,35.1506849315069,NA,39,28,43,42,31,0.500725,9.07185
1,0,0.2,9.75342465753425,26.5205479452055,34.7397260273973,33.013698630137,NA,39,35,35,54,35,0.4993,8.9139
1,0,0.2,9.50684931506849,33.9178082191781,NA,38.8493150684931,NA,31,41,48,48,38,0.497175,9.0733
1,0,0.2,9.26027397260274,27.0958904109589,34.986301369863,36.7123287671233,NA,43,33,46,52,49,0.496525,9.004075
1,0,0.2,4.98630136986301,25.041095890411,35.2328767123288,34.8219178082192,NA,38,36,33,38,38,0.525125,9.0908
1,0,0.2,6.95890410958904,21.3424657534247,32.1095890410959,35.0684931506849,NA,38,33,43,43,41,0.536725,8.949625
1,0,0.2,7.78082191780822,20.2739726027397,33.6712328767123,39.7534246575342,NA,33,50,29,35,41,0.474625,8.9958
1,0,0.2,8.68493150684931,22.1643835616438,35.972602739726,32.7671232876712,NA,34,34,26,43,47,0.51505,8.88085
1,0,0.2,4.73972602739726,22.0821917808219,32.1095890410959,39.2602739726027,NA,48,50,40,44,47,0.4968,9.083375
1,0,0.2,4.82191780821918,26.2739726027397,36.3835616438356,36.7945205479452,NA,31,48,51,58,39,0.455425,8.832025
1,0,0.2,3.91780821917808,16.4931506849315,28.986301369863,29.6438356164384,NA,38,26,39,53,36,0.585725,8.97825
1,0,0.2,6.54794520547945,24.3835616438356,36.8767123287671,38.3561643835616,NA,26,36,49,29,40,0.483425,8.959975
1,0,0.2,7.6986301369863,28.4109589041096,NA,NA,NA,37,40,37,45,35,0.452,9.046175
1,0,0.2,7.28767123287671,24.7123287671233,33.2602739726027,34.4109589041096,NA,36,51,32,51,39,0.510875,9.0581
1,0,0.2,5.23287671232877,22.2465753424658,37.6986301369863,34.3287671232877,NA,28,31,48,34,41,0.508875,8.870075
1,0,0.2,5.31506849315069,22.0821917808219,33.2602739726027,31.7808219178082,NA,38,46,40,48,37,0.503125,9.01695
1,0,0.2,5.56164383561644,24.1369863013699,35.2328767123288,32.5205479452055,NA,30,42,36,45,42,0.51905,8.95215
1,0,0.2,3.67123287671233,14.1917808219178,23.6438356164384,26.7671232876712,NA,39,49,50,55,55,0.6314,9.039175
1,0,0.2,8.6027397260274,21.5890410958904,34.1643835616438,37.2876712328767,NA,29,32,33,31,30,0.489625,9.0399
1,0,0.2,4.41095890410959,16.1643835616438,26.3561643835616,26.6849315068493,NA,58,67,54,62,67,0.607275,8.982625
1,0,0.2,5.56164383561644,18.7945205479452,26.5205479452055,29.3150684931507,NA,22,41,38,47,34,0.56635,8.839075
1,0,0.2,5.31506849315069,29.8082191780822,NA,35.8904109589041,NA,38,33,45,41,39,0.48885,8.962225
1,0,0.2,6.63013698630137,19.7808219178082,31.6986301369863,30.7123287671233,NA,40,57,45,64,54,0.579425,9.01225
1,0,0.2,7.12328767123288,24.7945205479452,NA,NA,NA,37,45,32,35,43,0.46075,9.18745
1,0,0.2,7.94520547945206,25.5342465753425,NA,NA,NA,39,43,33,37,36,0.477725,9.010225
1,0,0.2,6.38356164383562,18.3013698630137,28.9041095890411,33.4246575342466,NA,34,35,39,48,36,0.534475,9.0291
1,0,0.2,7.61643835616438,24.1369863013699,35.8904109589041,39.1780821917808,NA,49,45,43,50,34,0.486475,9.1511
1,0,0.2,9.34246575342466,21.6712328767123,33.8356164383562,34.2465753424658,NA,34,47,37,42,36,0.4882,8.810725
1,0,0.2,5.80821917808219,19.8630136986301,34.1643835616438,33.6712328767123,NA,44,49,52,49,50,0.4862,8.7218
1,0,0.2,5.56164383561644,23.5616438356164,33.5890410958904,30.6301369863014,NA,36,40,43,46,38,0.58665,9.054825
1,0,0.2,7.61643835616438,20.6849315068493,30.2191780821918,36.2191780821918,NA,31,39,43,38,30,0.515175,9.037275
1,0,0.2,9.17808219178082,24.1369863013699,34,37.6986301369863,NA,39,45,44,49,36,0.477925,8.8298
1,0,0.2,7.53424657534246,31.6164383561644,NA,NA,NA,35,32,39,50,37,0.44475,8.929375
1,0,0.2,6.13698630136986,23.8904109589041,32.9315068493151,30.0547945205479,NA,34,45,35,40,44,0.552325,9.081025
1,0,0.2,5.3972602739726,26.6027397260274,35.3972602739726,39.9178082191781,NA,44,44,39,42,42,0.455475,9.00925
1,0,0.2,10.8219178082192,26.9315068493151,39.6712328767123,34.2465753424658,NA,42,46,29,49,26,0.50525,8.945325
1,0,0.2,4,21.9178082191781,33.3424657534247,31.8630136986301,NA,36,33,34,42,35,0.4933,8.909375
1,0,0.2,10.8219178082192,24.958904109589,35.7260273972603,NA,NA,45,43,40,47,40,0.458625,9.01225
1,0,0.2,8.43835616438356,20.1095890410959,28.0821917808219,32.027397260274,NA,34,34,38,43,38,0.569175,8.9834
1,0,0.2,7.86301369863014,22.5753424657534,32.6849315068493,34.3287671232877,NA,45,37,35,57,43,0.5342,8.9199
1,0,0.2,5.72602739726027,23.4794520547945,33.5068493150685,36.1369863013699,NA,50,49,47,65,50,0.500825,8.956625
1,0,0.2,4.98630136986301,22,35.1506849315069,33.3424657534247,NA,42,45,32,48,43,0.548175,9.148075
1,0,0.2,3.91780821917808,19.7808219178082,30.1369863013699,32.7671232876712,NA,35,36,30,47,43,0.55415,8.9265
1,0,0.2,8.27397260273973,24.3013698630137,35.6438356164384,32.6027397260274,NA,34,40,34,33,28,0.53835,9.02655
1,0,0.2,5.15068493150685,26.4383561643836,33.6712328767123,34.3287671232877,NA,37,55,43,54,34,0.52655,9.07345
1,0,0.2,6.7945205479452,19.3698630136986,28.3287671232877,31.4520547945205,NA,45,33,45,53,32,0.5721,9.0551
1,0.01,0.2,10.1643835616438,23.0684931506849,33.0958904109589,30.3835616438356,NA,42,41,47,49,45,0.59575,8.880425
1,0.01,0.2,9.50684931506849,32.2739726027397,NA,NA,NA,38,47,42,40,41,0.46385,8.760675
1,0.01,0.2,6.71232876712329,23.3972602739726,32.1095890410959,32.6849315068493,NA,34,43,38,43,45,0.54845,8.963425
1,0.01,0.2,5.80821917808219,17.8082191780822,26.1917808219178,27.3424657534247,NA,26,44,29,43,36,0.613025,8.950825
1,0.01,0.2,6.21917808219178,27.6712328767123,39.7534246575342,39.0958904109589,NA,35,31,40,48,34,0.47725,8.88115
1,0.01,0.2,8.52054794520548,28.5753424657534,39.5068493150685,33.7534246575342,NA,40,35,42,31,37,0.52555,8.961375
1,0.01,0.2,7.78082191780822,20.7671232876712,31.4520547945205,27.9178082191781,NA,42,44,29,39,30,0.5997,9.070025
1,0.01,0.2,7.94520547945206,20.3561643835616,32.3561643835616,31.3698630136986,NA,31,47,40,37,32,0.540325,8.855225
1,0.01,0.2,5.06849315068493,19.6986301369863,30.6301369863014,29.3150684931507,NA,37,55,33,42,29,0.55905,8.908975
1,0.01,0.2,13.5342465753425,31.8630136986301,NA,36.0547945205479,NA,25,31,48,48,40,0.5191,9.0214
1,0.01,0.2,3.34246575342466,16.1643835616438,28.6575342465753,24.4657534246575,NA,43,57,47,55,60,0.612725,9.141275
1,0.01,0.2,9.01369863013699,26.2739726027397,36.1369863013699,39.8356164383562,NA,36,39,40,42,40,0.485675,8.990425
1,0.01,0.2,3.83561643835617,22.2465753424658,32.1095890410959,34.3287671232877,NA,31,49,45,55,28,0.54435,9.0716
1,0.01,0.2,9.42465753424657,25.5342465753425,38.6849315068493,34.7397260273973,NA,33,39,33,30,37,0.515475,8.887
1,0.01,0.2,6.38356164383562,24.4657534246575,35.8904109589041,30.0547945205479,NA,31,35,36,41,50,0.56475,9.020225
1,0.01,0.2,6.54794520547945,21.7534246575342,30.3013698630137,34,NA,38,38,36,43,26,0.506475,9.034025
1,0.01,0.2,5.72602739726027,19.6164383561644,31.7808219178082,30.2191780821918,NA,46,57,44,63,38,0.57785,8.843375
1,0.01,0.2,6.46575342465754,25.8630136986301,38.6849315068493,35.0684931506849,NA,44,43,44,42,50,0.541,8.9479
1,0.01,0.2,8.35616438356164,29.2328767123288,NA,32.9315068493151,NA,37,38,29,51,28,0.519875,8.9245
1,0.01,0.2,13.6164383561644,NA,NA,NA,NA,45,42,40,43,49,0.4721,8.93695
1,0.01,0.2,7.53424657534246,26.6849315068493,35.4794520547945,32.027397260274,NA,35,46,39,47,46,0.577975,9.028025
1,0.01,0.2,6.87671232876712,24.6301369863014,34.5753424657534,33.6712328767123,NA,32,42,41,47,35,0.5343,8.809125
1,0.01,0.2,6.3013698630137,26.027397260274,38.3561643835616,29.8904109589041,NA,26,37,23,47,39,0.517375,8.9404
1,0.01,0.2,5.47945205479452,23.1506849315069,38.1095890410959,33.5890410958904,NA,35,48,49,53,36,0.5044,8.988475
1,0.01,0.2,6.38356164383562,24.3013698630137,36.7123287671233,35.8082191780822,NA,38,31,41,55,50,0.5225,8.97705
1,0.01,0.2,9.26027397260274,28.1643835616438,39.0958904109589,NA,NA,44,31,46,47,37,0.46315,8.9478
1,0.01,0.2,5.97260273972603,24.5479452054795,34.4109589041096,34.0821917808219,NA,32,37,41,47,29,0.523575,8.853225
1,0.01,0.2,6.13698630136986,27.2602739726027,35.972602739726,29.8904109589041,NA,31,55,44,36,39,0.524375,8.936725
1,0.01,0.2,5.3972602739726,19.041095890411,33.0958904109589,32.7671232876712,NA,60,58,53,72,56,0.563475,8.975225
1,0.01,0.2,6.46575342465754,23.1506849315069,32.9315068493151,31.6164383561644,NA,32,35,38,34,48,0.57465,9.023825
1,0.01,0.2,5.72602739726027,25.8630136986301,36.1369863013699,31.041095890411,NA,46,39,25,40,36,0.5473,9.047975
1,0.01,0.2,3.67123287671233,19.6986301369863,29.4794520547945,29.2328767123288,NA,35,41,42,32,39,0.575,8.944225
1,0.01,0.2,9.01369863013699,21.6712328767123,34.8219178082192,36.4657534246575,NA,41,48,35,42,53,0.507075,8.81295
1,0.01,0.2,4.82191780821918,18.5479452054795,30.7945205479452,27.0958904109589,NA,41,37,33,37,41,0.637975,8.8241
1,0.01,0.2,6.21917808219178,22,31.7808219178082,30.4657534246575,NA,41,46,40,32,33,0.5773,8.932875
1,0.01,0.2,7.94520547945206,28.4931506849315,NA,34.4931506849315,NA,36,31,52,45,45,0.554675,9.12575
1,0.01,0.2,5.97260273972603,17.4794520547945,28.986301369863,28.3287671232877,NA,42,38,38,50,36,0.62165,8.889425
1,0.01,0.2,6.05479452054794,21.5890410958904,31.2054794520548,31.7808219178082,NA,43,49,35,36,33,0.575975,9.046425
1,0.01,0.2,6.21917808219178,29.8904109589041,39.6712328767123,34.8219178082192,NA,33,47,44,39,48,0.568,9.0643
1,0.01,0.2,6.95890410958904,19.6986301369863,27.9178082191781,25.6164383561644,NA,37,41,39,48,32,0.621425,9.023875
1,0.01,0.2,4.9041095890411,20.6027397260274,31.9452054794521,33.5068493150685,NA,32,38,49,46,30,0.504025,8.777875
1,0.01,0.2,8.93150684931507,29.6438356164384,NA,31.9452054794521,NA,37,43,34,42,32,0.53045,8.929625
1,0.01,0.2,5.89041095890411,22.1643835616438,37.4520547945205,33.9178082191781,NA,37,36,40,44,31,0.514425,8.784325
1,0.01,0.2,10.5753424657534,26.3561643835616,39.7534246575342,31.6164383561644,NA,37,39,42,39,37,0.56545,9.0563
1,0.01,0.2,6.71232876712329,24.6301369863014,34.2465753424658,32.1917808219178,NA,36,28,33,43,32,0.54245,8.7593
1,0.01,0.2,4.73972602739726,19.2876712328767,31.1232876712329,33.4246575342466,NA,46,39,46,30,28,0.57825,8.904225
1,0.01,0.2,9.91780821917808,30.4657534246575,NA,36.0547945205479,NA,33,34,38,53,35,0.4841,8.98675
1,0.01,0.2,5.72602739726027,23.5616438356164,34.9041095890411,34.7397260273973,NA,24,41,38,32,37,0.5277,8.966575
1,0.01,0.2,5.80821917808219,28,37.4520547945205,32.6027397260274,NA,44,34,59,49,41,0.558425,8.918875
1,0.01,0.2,7.78082191780822,29.5616438356164,39.5068493150685,38.027397260274,NA,41,41,31,46,45,0.4836,9.092425
1,0.1,0.2,6.38356164383562,32.7671232876712,NA,32.6027397260274,NA,33,43,37,46,36,0.60535,9.03685
1,0.1,0.2,5.97260273972603,20.7671232876712,34.4931506849315,20.027397260274,NA,31,39,43,43,48,0.74565,8.889875
1,0.1,0.2,7.04109589041096,22.8219178082192,32.1095890410959,21.6712328767123,NA,41,40,35,54,43,0.75845,8.88535
1,0.1,0.2,4.9041095890411,25.5342465753425,33.4246575342466,23.7260273972603,NA,38,43,42,45,57,0.761675,9.149025
1,0.1,0.2,5.64383561643836,27.5068493150685,36.3835616438356,16.7397260273973,NA,54,56,52,49,44,0.747425,9.002275
1,0.1,0.2,7.45205479452055,25.041095890411,35.3972602739726,23.8082191780822,NA,43,30,33,49,51,0.7131,8.8845
1,0.1,0.2,7.36986301369863,25.7808219178082,34.8219178082192,23.8082191780822,NA,37,32,32,39,39,0.7432,8.8993
1,0.1,0.2,6.38356164383562,22.6575342465753,33.3424657534247,17.8082191780822,NA,30,40,32,35,45,0.7849,8.97015
1,0.1,0.2,6.71232876712329,23.3150684931507,34.8219178082192,22.0821917808219,NA,30,33,54,53,44,0.71625,8.772775
1,0.1,0.2,7.12328767123288,23.2328767123288,31.8630136986301,23.3972602739726,NA,34,57,43,39,29,0.7444,8.9697
1,0.1,0.2,5.15068493150685,25.3698630136986,35.1506849315069,19.8630136986301,NA,34,25,41,39,34,0.740125,9.001
1,0.1,0.2,7.36986301369863,23.8904109589041,36.5479452054795,22.0821917808219,NA,47,52,42,49,38,0.7362,8.915925
1,0.1,0.2,6.7945205479452,22.8219178082192,34.0821917808219,21.5068493150685,NA,41,51,40,31,36,0.75255,9.07815
1,0.1,0.2,9.50684931506849,25.9452054794521,37.041095890411,24.0547945205479,NA,34,32,36,33,30,0.722325,9.015125
1,0.1,0.2,6.71232876712329,24.3835616438356,34.7397260273973,21.8356164383562,NA,31,38,28,37,44,0.723575,9.015425
1,0.1,0.2,9.42465753424657,26.2739726027397,35.0684931506849,21.1780821917808,NA,40,46,37,44,40,0.74935,9.0136
1,0.1,0.2,7.6986301369863,23.8904109589041,33.9178082191781,21.8356164383562,NA,44,51,40,43,37,0.77235,9.0629
1,0.1,0.2,4.57534246575343,18.3013698630137,28.0821917808219,16.4109589041096,NA,51,68,57,68,56,0.8411,8.994575
1,0.1,0.2,5.3972602739726,23.8082191780822,34,20.2739726027397,NA,30,40,48,33,35,0.77085,9.071375
1,0.1,0.2,10.4109589041096,23.0684931506849,32.7671232876712,24.3013698630137,NA,28,47,32,27,39,0.757375,9.027325
1,0.1,0.2,8.84931506849315,23.5616438356164,35.1506849315069,19.4520547945205,NA,47,32,44,33,37,0.771525,9.02705
1,0.1,0.2,7.94520547945206,22.2465753424658,32.6849315068493,21.7534246575342,NA,48,37,34,52,42,0.7507,9.038
1,0.1,0.2,9.91780821917808,24.3835616438356,35.4794520547945,22.4931506849315,NA,40,38,45,46,37,0.70585,8.9057
1,0.1,0.2,7.36986301369863,28.7397260273973,39.4246575342466,27.013698630137,NA,33,55,30,44,24,0.6661,8.8531
1,0.1,0.2,6.38356164383562,22.3287671232877,31.4520547945205,21.0958904109589,NA,36,32,45,49,43,0.773,8.957525
1,0.1,0.2,7.78082191780822,25.2876712328767,37.041095890411,23.8904109589041,NA,46,38,34,42,41,0.67455,8.95825
1,0.1,0.2,6.05479452054794,23.1506849315069,33.013698630137,21.1780821917808,NA,30,44,42,58,44,0.781275,9.057825
1,0.1,0.2,8.43835616438356,26.7671232876712,38.7671232876712,21.9178082191781,NA,43,32,36,46,36,0.667525,9.077175
1,0.1,0.2,7.28767123287671,27.0958904109589,38.027397260274,25.6986301369863,NA,36,47,37,49,36,0.66035,8.88765
1,0.1,0.2,6.3013698630137,24.958904109589,34.3287671232877,20.5205479452055,NA,34,45,46,47,45,0.768625,9.034325
1,0.1,0.2,10,23.8904109589041,30.5479452054795,25.4520547945205,NA,42,54,54,48,56,0.725175,8.770775
1,0.1,0.2,8.84931506849315,25.6986301369863,35.3150684931507,18.8767123287671,NA,27,41,37,37,43,0.7114,8.8752
1,0.1,0.2,5.3972602739726,20.8493150684931,30.7123287671233,20.2739726027397,NA,37,43,34,48,41,0.7892,8.82395
1,0.1,0.2,7.94520547945206,27.5068493150685,35.3150684931507,15.8356164383562,NA,48,53,45,41,44,0.73805,9.00435
1,0.1,0.2,4.49315068493151,22.4109589041096,33.1780821917808,22.4109589041096,NA,58,65,58,78,62,0.73665,8.990925
1,0.1,0.2,4.57534246575343,21.1780821917808,29.4794520547945,22.2465753424658,NA,32,46,33,47,39,0.8058,8.90855
1,0.1,0.2,7.28767123287671,25.2054794520548,33.5890410958904,21.0958904109589,NA,29,35,42,50,44,0.758975,9.057925
1,0.1,0.2,6.05479452054794,25.9452054794521,37.6986301369863,22.9041095890411,NA,45,43,35,60,31,0.712275,9.0018
1,0.1,0.2,5.23287671232877,28.9041095890411,37.5342465753425,27.0958904109589,NA,42,39,50,42,45,0.665975,8.9252
1,0.1,0.2,5.80821917808219,22.6575342465753,32.9315068493151,24.8767123287671,NA,29,41,37,45,35,0.763625,9.161175
1,0.1,0.2,7.61643835616438,28.4109589041096,37.4520547945205,22.5753424657534,NA,30,36,38,37,44,0.7243,9.011825
1,0.1,0.2,6.13698630136986,20.027397260274,28.5753424657534,22.986301369863,NA,38,37,40,46,55,0.7715,9.053025
1,0.1,0.2,6.54794520547945,24.7945205479452,33.5890410958904,21.0958904109589,NA,48,38,36,44,37,0.76865,9.03785
1,0.1,0.2,6.87671232876712,23.2328767123288,34.1643835616438,23.3150684931507,NA,38,40,57,45,53,0.7507,9.1099
1,0.1,0.2,7.86301369863014,24.4657534246575,34.3287671232877,22.3287671232877,NA,33,37,33,45,48,0.772575,9.0589
1,0.1,0.2,6.38356164383562,23.8082191780822,33.9178082191781,24.0547945205479,NA,40,48,42,33,42,0.71565,8.844475
1,0.1,0.2,7.53424657534246,22.9041095890411,32.1917808219178,19.9452054794521,NA,28,44,35,42,36,0.7926,8.986125
1,0.1,0.2,4.9041095890411,21.013698630137,31.041095890411,20.4383561643836,NA,41,36,33,43,32,0.7524,8.952675
1,0.1,0.2,7.45205479452055,24.8767123287671,32.027397260274,26.2739726027397,NA,37,44,48,46,52,0.73105,8.927975
1,0.1,0.2,6.46575342465754,23.972602739726,33.0958904109589,22.986301369863,NA,25,47,45,49,42,0.767375,9.0978
1,0.25,0.2,10,22,28.4931506849315,8.6027397260274,NA,38,32,36,29,29,0.92235,8.89265
1,0.25,0.2,4.98630136986301,20.3561643835616,27.1780821917808,12.8767123287671,NA,40,36,52,36,40,0.9818,9.003675
1,0.25,0.2,7.94520547945206,20.7671232876712,29.2328767123288,15.013698630137,NA,39,34,32,41,52,0.953575,8.999275
1,0.25,0.2,7.36986301369863,22.4931506849315,31.2876712328767,18.7945205479452,NA,30,41,32,45,50,0.90885,9.029875
1,0.25,0.2,7.04109589041096,20.5205479452055,29.1506849315069,10.4931506849315,NA,41,45,45,59,61,1.016825,9.17835
1,0.25,0.2,8.19178082191781,26.1095890410959,35.1506849315069,9.26027397260274,NA,37,36,43,42,46,0.8599,8.929025
1,0.25,0.2,7.04109589041096,21.5890410958904,31.5342465753425,17.0684931506849,NA,24,29,41,36,38,0.905575,9.063275
1,0.25,0.2,5.97260273972603,26.6849315068493,37.6986301369863,15.7534246575342,NA,34,26,45,40,60,0.7941,8.8823
1,0.25,0.2,8.84931506849315,24.8767123287671,34,11.3150684931507,NA,34,41,43,53,33,0.890075,8.916475
1,0.25,0.2,9.75342465753425,22.5753424657534,33.4246575342466,16.0821917808219,NA,50,42,45,44,39,0.8434,8.962
1,0.25,0.2,5.06849315068493,19.041095890411,29.0684931506849,10.3287671232877,NA,37,39,33,33,36,0.960725,9.11245
1,0.25,0.2,4.32876712328767,18.3013698630137,27.5890410958904,12.8767123287671,NA,31,38,42,48,38,1.010075,8.94685
1,0.25,0.2,4.82191780821918,19.2054794520548,27.5890410958904,12.4657534246575,NA,42,49,33,32,47,0.951775,9.09415
1,0.25,0.2,8.10958904109589,21.2602739726027,32.027397260274,13.7808219178082,NA,41,35,50,65,35,0.923975,8.946825
1,0.25,0.2,4.49315068493151,19.1232876712329,26.6849315068493,14.027397260274,NA,36,43,38,45,42,0.981075,8.8136
1,0.25,0.2,4.73972602739726,20.2739726027397,29.1506849315069,15.8356164383562,NA,37,44,35,44,36,0.956475,8.729275
1,0.25,0.2,7.2054794520548,24.0547945205479,30.4657534246575,10.1643835616438,NA,40,31,37,38,39,0.92755,8.93185
1,0.25,0.2,7.12328767123288,21.3424657534247,31.4520547945205,15.013698630137,NA,42,37,47,36,39,0.900575,8.950675
1,0.25,0.2,4.57534246575343,18.0547945205479,27.0958904109589,8.52054794520548,NA,39,37,32,42,40,0.97075,9.001825
1,0.25,0.2,5.15068493150685,20.3561643835616,29.3972602739726,14.9315068493151,NA,45,36,44,50,45,0.9459,9.096525
1,0.25,0.2,5.3972602739726,22.7397260273973,30.8767123287671,12.8767123287671,NA,42,42,41,44,38,0.875825,8.988075
1,0.25,0.2,7.45205479452055,29.3972602739726,36.7945205479452,8.35616438356164,NA,42,35,37,43,44,0.812175,8.9193
1,0.25,0.2,7.86301369863014,25.1232876712329,33.1780821917808,13.3698630136986,NA,37,38,48,39,36,0.86405,9.069675
1,0.25,0.2,8.6027397260274,24.7123287671233,34.5753424657534,11.2328767123288,NA,33,41,47,50,33,0.8968,8.975075
1,0.25,0.2,7.53424657534246,23.2328767123288,33.7534246575342,16.7397260273973,NA,29,41,28,47,42,0.904325,9.059475
1,0.25,0.2,5.64383561643836,25.6164383561644,35.3972602739726,11.3972602739726,NA,44,41,54,60,42,0.830625,9.006225
1,0.25,0.2,5.80821917808219,19.2054794520548,27.0958904109589,12.8767123287671,NA,29,41,39,44,38,1.009025,9.12135
1,0.25,0.2,5.06849315068493,22.4931506849315,31.4520547945205,17.5616438356164,NA,33,39,53,56,38,0.918675,9.031625
1,0.25,0.2,8.76712328767123,24.3835616438356,32.4383561643836,11.2328767123288,NA,28,46,38,50,39,0.931,9.068175
1,0.25,0.2,4.9041095890411,20.027397260274,29.3972602739726,12.5479452054795,NA,38,43,36,42,42,0.9712,9.1072
1,0.25,0.2,5.47945205479452,26.7671232876712,34.2465753424658,14.027397260274,NA,30,38,46,36,34,0.831575,8.805475
1,0.25,0.2,6.71232876712329,24.3835616438356,33.4246575342466,14.5205479452055,NA,37,42,44,39,37,0.883625,8.966825
1,0.25,0.2,3.58904109589041,24.4657534246575,33.3424657534247,10.5753424657534,NA,40,39,36,44,31,0.924625,9.05855
1,0.25,0.2,10.9041095890411,28.0821917808219,39.3424657534247,13.8630136986301,NA,42,29,31,51,34,0.7896,8.9719
1,0.25,0.2,5.64383561643836,24.3835616438356,35.1506849315069,15.013698630137,NA,30,34,41,42,40,0.8452,8.893775
1,0.25,0.2,4.98630136986301,27.5068493150685,35.8904109589041,7.61643835616438,NA,37,44,41,37,32,0.829,8.94245
1,0.25,0.2,5.15068493150685,22.8219178082192,31.2054794520548,16.2465753424658,NA,51,54,63,53,62,0.8802,9.028825
1,0.25,0.2,5.64383561643836,18.2191780821918,27.5068493150685,7.2054794520548,NA,55,46,60,66,50,1.0344,9.07
1,0.25,0.2,10.6575342465753,28.1643835616438,37.3698630136986,13.5342465753425,NA,34,39,24,53,40,0.839375,8.99355
1,0.25,0.2,5.23287671232877,22.1643835616438,30.6301369863014,14.1095890410959,NA,37,46,34,41,38,0.932725,9.0924
1,0.25,0.2,4.65753424657534,22.986301369863,32.027397260274,10.6575342465753,NA,43,51,55,56,50,0.9276,9.163075
1,0.25,0.2,7.2054794520548,23.1506849315069,31.3698630136986,12.1369863013699,NA,35,38,37,55,32,0.9224,8.971575
1,0.25,0.2,5.47945205479452,25.2054794520548,32.7671232876712,11.1506849315068,NA,45,46,37,37,36,0.874775,8.85685
1,0.25,0.2,8.19178082191781,25.8630136986301,34.3287671232877,14.7671232876712,NA,36,45,36,51,28,0.8746,9.035475
1,0.25,0.2,4.65753424657534,18.0547945205479,28.6575342465753,0.136986301369863,NA,35,44,52,66,46,0.893875,8.96685
1,0.25,0.2,7.45205479452055,20.6849315068493,31.2876712328767,8.76712328767123,NA,35,32,29,39,38,0.911125,8.9512
1,0.25,0.2,7.12328767123288,21.5068493150685,31.9452054794521,15.013698630137,NA,40,45,32,39,47,0.9154,9.101725
1,0.25,0.2,9.83561643835617,27.8356164383562,35.972602739726,17.8904109589041,NA,27,43,40,32,34,0.84155,8.870975
1,0.25,0.2,5.72602739726027,27.0958904109589,36.6301369863014,19.3698630136986,NA,41,35,39,53,44,0.85275,8.92865
1,0.25,0.2,4.73972602739726,24.0547945205479,30.7123287671233,10.9041095890411,NA,46,53,53,69,57,0.95795,9.1214
1,0.5,0.2,4,15.3424657534247,24.4657534246575,0.136986301369863,NA,47,56,49,55,54,1.214925,9.107
1,0.5,0.2,6.3013698630137,23.8082191780822,32.7671232876712,0.136986301369863,NA,31,42,42,34,33,0.9814,8.844925
1,0.5,0.2,5.06849315068493,18.2191780821918,26.7671232876712,0.136986301369863,NA,42,53,58,69,54,1.09095,8.85865
1,0.5,0.2,6.7945205479452,21.8356164383562,29.7260273972603,0.136986301369863,NA,35,36,32,43,37,1.062675,8.99155
1,0.5,0.2,6.63013698630137,20.5205479452055,27.6712328767123,0.136986301369863,NA,43,38,39,48,36,1.058125,8.996025
1,0.5,0.2,6.13698630136986,21.3424657534247,29.3150684931507,0.136986301369863,NA,38,41,41,46,55,1.0965,9.071525
1,0.5,0.2,6.38356164383562,19.1232876712329,28.0821917808219,0.136986301369863,NA,51,35,55,30,37,1.0948,8.931625
1,0.5,0.2,8.27397260273973,22.1643835616438,30.7123287671233,0.136986301369863,NA,42,50,39,54,36,1.05405,9.040325
1,0.5,0.2,11.5616438356164,21.7534246575342,30.3013698630137,0.136986301369863,NA,30,35,27,36,30,1.045575,8.869925
1,0.5,0.2,7.45205479452055,24.0547945205479,31.6986301369863,0.136986301369863,NA,32,49,48,49,40,1.0128,9.05415
1,0.5,0.2,8.6027397260274,19.7808219178082,28,3.50684931506849,NA,41,35,31,47,38,1.055175,8.840075
1,0.5,0.2,6.3013698630137,22.8219178082192,32.2739726027397,5.72602739726027,NA,39,44,47,44,35,1.002225,8.8952
1,0.5,0.2,5.72602739726027,21.0958904109589,30.3013698630137,0.136986301369863,NA,37,31,45,40,38,1.0489,8.914525
1,0.5,0.2,5.47945205479452,23.2328767123288,31.1232876712329,0.136986301369863,NA,42,33,43,47,43,1.037375,8.95825
1,0.5,0.2,7.28767123287671,22.4109589041096,33.9178082191781,0.136986301369863,NA,37,43,44,42,52,1.02135,9.13105
1,0.5,0.2,5.06849315068493,19.6986301369863,29.3150684931507,0.136986301369863,NA,38,29,43,51,35,1.050925,8.815275
1,0.5,0.2,5.15068493150685,19.4520547945205,30.2191780821918,0.136986301369863,NA,36,40,45,37,35,1.047025,8.92815
1,0.5,0.2,6.46575342465754,18.1369863013699,27.3424657534247,0.136986301369863,NA,36,41,40,41,34,1.10635,8.9067
1,0.5,0.2,4.9041095890411,19.2054794520548,27.1780821917808,0.136986301369863,NA,30,36,34,61,35,1.129175,9.000975
1,0.5,0.2,5.15068493150685,20.9315068493151,28.1643835616438,0.136986301369863,NA,28,40,38,55,47,1.127075,9.0006
